22:17:34 | INFO    | src.training.finetune |   [AZ mərhələsi] 2000 nümunə | 2 sinif | init=baza
22:17:34 | INFO    | src.training.finetune | Task head reset: modules=['classifier'] params=592130 (encoder='roberta' untouched)
22:17:34 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-08T22:17:34.454425+00:00 n=2000 n_classes=2
22:17:35 | INFO    | src.training.finetune | STEP step=10 loss=0.7000 dt_sec=0.73 cum_wall_sec=0.7
22:17:36 | INFO    | src.training.finetune | STEP step=20 loss=0.6981 dt_sec=0.66 cum_wall_sec=1.4
22:17:37 | INFO    | src.training.finetune | STEP step=30 loss=0.6920 dt_sec=0.66 cum_wall_sec=2.0
22:17:37 | INFO    | src.training.finetune | STEP step=40 loss=0.7011 dt_sec=0.67 cum_wall_sec=2.7
22:17:38 | INFO    | src.training.finetune | STEP step=50 loss=0.6899 dt_sec=0.66 cum_wall_sec=3.4
22:17:39 | INFO    | src.training.finetune | STEP step=60 loss=0.6987 dt_sec=0.66 cum_wall_sec=4.0
22:17:39 | INFO    | src.training.finetune | STEP step=70 loss=0.6953 dt_sec=0.66 cum_wall_sec=4.7
22:17:40 | INFO    | src.training.finetune | STEP step=80 loss=0.6926 dt_sec=0.66 cum_wall_sec=5.4
22:17:41 | INFO    | src.training.finetune | STEP step=90 loss=0.6931 dt_sec=0.67 cum_wall_sec=6.0
22:17:41 | INFO    | src.training.finetune | STEP step=100 loss=0.6897 dt_sec=0.67 cum_wall_sec=6.7
22:17:42 | INFO    | src.training.finetune | STEP step=110 loss=0.6657 dt_sec=0.66 cum_wall_sec=7.4
22:17:43 | INFO    | src.training.finetune | STEP step=120 loss=0.6823 dt_sec=0.66 cum_wall_sec=8.0
22:17:43 | INFO    | src.training.finetune | STEP step=130 loss=0.6729 dt_sec=0.67 cum_wall_sec=8.7
22:17:44 | INFO    | src.training.finetune | STEP step=140 loss=0.6878 dt_sec=0.66 cum_wall_sec=9.4
22:17:45 | INFO    | src.training.finetune | STEP step=150 loss=0.6935 dt_sec=0.65 cum_wall_sec=10.0
22:17:45 | INFO    | src.training.finetune | STEP step=160 loss=0.6807 dt_sec=0.67 cum_wall_sec=10.7
22:17:46 | INFO    | src.training.finetune | STEP step=170 loss=0.6928 dt_sec=0.65 cum_wall_sec=11.3
22:17:47 | INFO    | src.training.finetune | STEP step=180 loss=0.6711 dt_sec=0.66 cum_wall_sec=12.0
22:17:47 | INFO    | src.training.finetune | STEP step=190 loss=0.6711 dt_sec=0.66 cum_wall_sec=12.6
22:17:48 | INFO    | src.training.finetune | STEP step=200 loss=0.6896 dt_sec=0.66 cum_wall_sec=13.3
22:17:50 | INFO    | src.training.finetune | STEP step=210 loss=0.6865 dt_sec=2.49 cum_wall_sec=15.8
22:17:51 | INFO    | src.training.finetune | STEP step=220 loss=0.6807 dt_sec=0.67 cum_wall_sec=16.5
