01:51:44 | INFO    | src.training.finetune |   [AZ mərhələsi] 20914 nümunə | 2 sinif | init=baza
01:51:44 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
01:51:44 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T01:51:44.627888+00:00 n=20914 n_classes=2
01:51:46 | INFO    | src.training.finetune | STEP step=10 loss=5.7468 dt_sec=0.85 cum_wall_sec=0.9
01:51:47 | INFO    | src.training.finetune | STEP step=20 loss=3.6245 dt_sec=0.77 cum_wall_sec=1.6
01:51:47 | INFO    | src.training.finetune | STEP step=30 loss=3.3799 dt_sec=0.77 cum_wall_sec=2.4
01:51:48 | INFO    | src.training.finetune | STEP step=40 loss=2.9603 dt_sec=0.77 cum_wall_sec=3.2
01:51:49 | INFO    | src.training.finetune | STEP step=50 loss=2.4524 dt_sec=0.78 cum_wall_sec=3.9
01:51:50 | INFO    | src.training.finetune | STEP step=60 loss=2.6767 dt_sec=0.76 cum_wall_sec=4.7
01:51:51 | INFO    | src.training.finetune | STEP step=70 loss=2.5251 dt_sec=0.77 cum_wall_sec=5.5
01:51:51 | INFO    | src.training.finetune | STEP step=80 loss=1.6398 dt_sec=0.78 cum_wall_sec=6.3
01:51:52 | INFO    | src.training.finetune | STEP step=90 loss=2.0233 dt_sec=0.78 cum_wall_sec=7.0
01:51:53 | INFO    | src.training.finetune | STEP step=100 loss=1.3258 dt_sec=0.78 cum_wall_sec=7.8
01:51:54 | INFO    | src.training.finetune | STEP step=110 loss=1.2741 dt_sec=0.78 cum_wall_sec=8.6
01:51:54 | INFO    | src.training.finetune | STEP step=120 loss=1.2042 dt_sec=0.77 cum_wall_sec=9.4
01:51:55 | INFO    | src.training.finetune | STEP step=130 loss=1.2455 dt_sec=0.78 cum_wall_sec=10.1
01:51:56 | INFO    | src.training.finetune | STEP step=140 loss=1.2373 dt_sec=0.76 cum_wall_sec=10.9
01:51:57 | INFO    | src.training.finetune | STEP step=150 loss=1.0600 dt_sec=0.78 cum_wall_sec=11.7
01:51:58 | INFO    | src.training.finetune | STEP step=160 loss=0.9452 dt_sec=0.78 cum_wall_sec=12.5
