02:52:58 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=baza
02:52:58 | INFO    | src.training.finetune | Task head reset: modules=['classifier'] params=592130 (encoder='roberta' untouched)
02:52:58 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T02:52:58.150981+00:00 n=500 n_classes=2
02:52:59 | INFO    | src.training.finetune | STEP step=10 loss=0.6886 dt_sec=0.71 cum_wall_sec=0.7
02:52:59 | INFO    | src.training.finetune | STEP step=20 loss=0.6955 dt_sec=0.68 cum_wall_sec=1.4
02:53:00 | INFO    | src.training.finetune | STEP step=30 loss=0.6910 dt_sec=0.68 cum_wall_sec=2.1
02:53:01 | INFO    | src.training.finetune | STEP step=40 loss=0.6911 dt_sec=0.68 cum_wall_sec=2.7
02:53:01 | INFO    | src.training.finetune | STEP step=50 loss=0.6937 dt_sec=0.66 cum_wall_sec=3.4
02:53:02 | INFO    | src.training.finetune | STEP step=60 loss=0.6937 dt_sec=0.66 cum_wall_sec=4.1
02:53:03 | INFO    | src.training.finetune | STEP step=70 loss=0.6935 dt_sec=0.66 cum_wall_sec=4.7
02:53:03 | INFO    | src.training.finetune | STEP step=80 loss=0.6904 dt_sec=0.67 cum_wall_sec=5.4
02:53:04 | INFO    | src.training.finetune | STEP step=90 loss=0.6939 dt_sec=0.67 cum_wall_sec=6.1
02:53:05 | INFO    | src.training.finetune | STEP step=100 loss=0.6918 dt_sec=0.66 cum_wall_sec=6.7
02:53:05 | INFO    | src.training.finetune | STEP step=110 loss=0.6914 dt_sec=0.67 cum_wall_sec=7.4
02:53:06 | INFO    | src.training.finetune | STEP step=120 loss=0.6784 dt_sec=0.67 cum_wall_sec=8.1
02:53:07 | INFO    | src.training.finetune | STEP step=130 loss=0.6742 dt_sec=0.66 cum_wall_sec=8.7
02:53:07 | INFO    | src.training.finetune | STEP step=140 loss=0.6609 dt_sec=0.65 cum_wall_sec=9.4
02:53:08 | INFO    | src.training.finetune | STEP step=150 loss=0.6484 dt_sec=0.67 cum_wall_sec=10.0
02:53:09 | INFO    | src.training.finetune | STEP step=160 loss=0.6524 dt_sec=0.67 cum_wall_sec=10.7
02:53:09 | INFO    | src.training.finetune | STEP step=170 loss=0.6627 dt_sec=0.67 cum_wall_sec=11.4
02:53:10 | INFO    | src.training.finetune | STEP step=180 loss=0.5977 dt_sec=0.67 cum_wall_sec=12.0
02:53:11 | INFO    | src.training.finetune | STEP step=190 loss=0.5805 dt_sec=0.67 cum_wall_sec=12.7
02:53:11 | INFO    | src.training.finetune | STEP step=200 loss=0.5259 dt_sec=0.66 cum_wall_sec=13.4
02:53:14 | INFO    | src.training.finetune | STEP step=210 loss=0.5822 dt_sec=2.48 cum_wall_sec=15.9
02:53:15 | INFO    | src.training.finetune | STEP step=220 loss=0.4482 dt_sec=0.66 cum_wall_sec=16.5
02:53:15 | INFO    | src.training.finetune | STEP step=230 loss=0.5006 dt_sec=0.67 cum_wall_sec=17.2
02:53:16 | INFO    | src.training.finetune | STEP step=240 loss=0.4464 dt_sec=0.67 cum_wall_sec=17.9
02:53:17 | INFO    | src.training.finetune | STEP step=250 loss=0.3959 dt_sec=0.69 cum_wall_sec=18.6
02:53:17 | INFO    | src.training.finetune | STEP step=260 loss=0.4089 dt_sec=0.69 cum_wall_sec=19.2
02:53:18 | INFO    | src.training.finetune | STEP step=270 loss=0.3761 dt_sec=0.69 cum_wall_sec=19.9
02:53:19 | INFO    | src.training.finetune | STEP step=280 loss=0.3720 dt_sec=0.68 cum_wall_sec=20.6
02:53:19 | INFO    | src.training.finetune | STEP step=290 loss=0.4302 dt_sec=0.68 cum_wall_sec=21.3
02:53:20 | INFO    | src.training.finetune | STEP step=300 loss=0.4055 dt_sec=0.69 cum_wall_sec=22.0
02:53:21 | INFO    | src.training.finetune | STEP step=310 loss=0.2266 dt_sec=0.68 cum_wall_sec=22.7
02:53:21 | INFO    | src.training.finetune | STEP step=320 loss=0.2956 dt_sec=0.68 cum_wall_sec=23.3
02:53:22 | INFO    | src.training.finetune | STEP step=330 loss=0.2883 dt_sec=0.69 cum_wall_sec=24.0
02:53:23 | INFO    | src.training.finetune | STEP step=340 loss=0.2083 dt_sec=0.69 cum_wall_sec=24.7
02:53:23 | INFO    | src.training.finetune | STEP step=350 loss=0.1938 dt_sec=0.69 cum_wall_sec=25.4
02:53:24 | INFO    | src.training.finetune | STEP step=360 loss=0.1675 dt_sec=0.68 cum_wall_sec=26.1
02:53:25 | INFO    | src.training.finetune | STEP step=370 loss=0.1426 dt_sec=0.69 cum_wall_sec=26.8
02:53:26 | INFO    | src.training.finetune | STEP step=380 loss=0.1610 dt_sec=0.70 cum_wall_sec=27.5
