00:00:16 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=baza
00:00:16 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
00:00:16 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T00:00:16.867540+00:00 n=500 n_classes=2
00:00:18 | INFO    | src.training.finetune | STEP step=10 loss=4.4226 dt_sec=0.86 cum_wall_sec=0.9
00:00:19 | INFO    | src.training.finetune | STEP step=20 loss=2.8669 dt_sec=0.79 cum_wall_sec=1.6
00:00:19 | INFO    | src.training.finetune | STEP step=30 loss=2.7600 dt_sec=0.79 cum_wall_sec=2.4
00:00:20 | INFO    | src.training.finetune | STEP step=40 loss=1.9960 dt_sec=0.79 cum_wall_sec=3.2
00:00:21 | INFO    | src.training.finetune | STEP step=50 loss=2.1212 dt_sec=0.78 cum_wall_sec=4.0
00:00:22 | INFO    | src.training.finetune | STEP step=60 loss=2.1970 dt_sec=0.78 cum_wall_sec=4.8
00:00:23 | INFO    | src.training.finetune | STEP step=70 loss=2.4163 dt_sec=0.77 cum_wall_sec=5.6
00:00:23 | INFO    | src.training.finetune | STEP step=80 loss=1.8829 dt_sec=0.78 cum_wall_sec=6.3
00:00:24 | INFO    | src.training.finetune | STEP step=90 loss=1.6324 dt_sec=0.79 cum_wall_sec=7.1
00:00:25 | INFO    | src.training.finetune | STEP step=100 loss=1.7370 dt_sec=0.78 cum_wall_sec=7.9
00:00:26 | INFO    | src.training.finetune | STEP step=110 loss=1.4551 dt_sec=0.78 cum_wall_sec=8.7
00:00:26 | INFO    | src.training.finetune | STEP step=120 loss=1.3852 dt_sec=0.79 cum_wall_sec=9.5
00:00:27 | INFO    | src.training.finetune | STEP step=130 loss=1.2268 dt_sec=0.77 cum_wall_sec=10.3
00:00:28 | INFO    | src.training.finetune | STEP step=140 loss=1.2895 dt_sec=0.77 cum_wall_sec=11.0
00:00:29 | INFO    | src.training.finetune | STEP step=150 loss=1.4505 dt_sec=0.78 cum_wall_sec=11.8
00:00:30 | INFO    | src.training.finetune | STEP step=160 loss=1.1789 dt_sec=0.78 cum_wall_sec=12.6
00:00:30 | INFO    | src.training.finetune | STEP step=170 loss=1.1956 dt_sec=0.78 cum_wall_sec=13.4
00:00:31 | INFO    | src.training.finetune | STEP step=180 loss=1.2426 dt_sec=0.79 cum_wall_sec=14.2
00:00:32 | INFO    | src.training.finetune | STEP step=190 loss=0.9963 dt_sec=0.79 cum_wall_sec=14.9
00:00:33 | INFO    | src.training.finetune | STEP step=200 loss=1.0051 dt_sec=0.78 cum_wall_sec=15.7
00:00:36 | INFO    | src.training.finetune | STEP step=210 loss=1.0274 dt_sec=3.09 cum_wall_sec=18.8
00:00:37 | INFO    | src.training.finetune | STEP step=220 loss=0.8320 dt_sec=0.79 cum_wall_sec=19.6
00:00:37 | INFO    | src.training.finetune | STEP step=230 loss=0.9621 dt_sec=0.80 cum_wall_sec=20.4
00:00:38 | INFO    | src.training.finetune | STEP step=240 loss=0.9265 dt_sec=0.78 cum_wall_sec=21.2
