03:08:52 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=baza
03:08:52 | INFO    | src.training.finetune | Task head reset: modules=['classifier'] params=592130 (encoder='roberta' untouched)
03:08:52 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T03:08:52.385489+00:00 n=500 n_classes=2
03:08:53 | INFO    | src.training.finetune | STEP step=10 loss=0.6939 dt_sec=0.73 cum_wall_sec=0.7
03:08:54 | INFO    | src.training.finetune | STEP step=20 loss=0.6994 dt_sec=0.67 cum_wall_sec=1.4
03:08:54 | INFO    | src.training.finetune | STEP step=30 loss=0.6967 dt_sec=0.67 cum_wall_sec=2.1
03:08:55 | INFO    | src.training.finetune | STEP step=40 loss=0.6910 dt_sec=0.67 cum_wall_sec=2.7
03:08:56 | INFO    | src.training.finetune | STEP step=50 loss=0.6945 dt_sec=0.67 cum_wall_sec=3.4
03:08:56 | INFO    | src.training.finetune | STEP step=60 loss=0.6947 dt_sec=0.66 cum_wall_sec=4.1
03:08:57 | INFO    | src.training.finetune | STEP step=70 loss=0.6947 dt_sec=0.67 cum_wall_sec=4.7
03:08:58 | INFO    | src.training.finetune | STEP step=80 loss=0.6971 dt_sec=0.66 cum_wall_sec=5.4
03:08:58 | INFO    | src.training.finetune | STEP step=90 loss=0.6870 dt_sec=0.67 cum_wall_sec=6.1
03:08:59 | INFO    | src.training.finetune | STEP step=100 loss=0.6907 dt_sec=0.67 cum_wall_sec=6.7
03:09:00 | INFO    | src.training.finetune | STEP step=110 loss=0.6770 dt_sec=0.67 cum_wall_sec=7.4
03:09:00 | INFO    | src.training.finetune | STEP step=120 loss=0.6776 dt_sec=0.67 cum_wall_sec=8.1
03:09:01 | INFO    | src.training.finetune | STEP step=130 loss=0.6612 dt_sec=0.67 cum_wall_sec=8.8
03:09:02 | INFO    | src.training.finetune | STEP step=140 loss=0.6618 dt_sec=0.67 cum_wall_sec=9.4
03:09:02 | INFO    | src.training.finetune | STEP step=150 loss=0.6489 dt_sec=0.67 cum_wall_sec=10.1
03:09:03 | INFO    | src.training.finetune | STEP step=160 loss=0.6654 dt_sec=0.66 cum_wall_sec=10.8
03:09:04 | INFO    | src.training.finetune | STEP step=170 loss=0.6578 dt_sec=0.67 cum_wall_sec=11.4
03:09:04 | INFO    | src.training.finetune | STEP step=180 loss=0.6313 dt_sec=0.66 cum_wall_sec=12.1
03:09:05 | INFO    | src.training.finetune | STEP step=190 loss=0.6084 dt_sec=0.66 cum_wall_sec=12.8
03:09:06 | INFO    | src.training.finetune | STEP step=200 loss=0.5997 dt_sec=0.65 cum_wall_sec=13.4
03:09:08 | INFO    | src.training.finetune | STEP step=210 loss=0.5372 dt_sec=2.47 cum_wall_sec=15.9
03:09:09 | INFO    | src.training.finetune | STEP step=220 loss=0.5580 dt_sec=0.67 cum_wall_sec=16.5
03:09:09 | INFO    | src.training.finetune | STEP step=230 loss=0.5333 dt_sec=0.65 cum_wall_sec=17.2
03:09:10 | INFO    | src.training.finetune | STEP step=240 loss=0.4999 dt_sec=0.67 cum_wall_sec=17.9
03:09:11 | INFO    | src.training.finetune | STEP step=250 loss=0.4548 dt_sec=0.67 cum_wall_sec=18.5
03:09:11 | INFO    | src.training.finetune | STEP step=260 loss=0.4630 dt_sec=0.66 cum_wall_sec=19.2
03:09:12 | INFO    | src.training.finetune | STEP step=270 loss=0.4369 dt_sec=0.66 cum_wall_sec=19.9
03:09:13 | INFO    | src.training.finetune | STEP step=280 loss=0.4210 dt_sec=0.66 cum_wall_sec=20.5
