03:11:31 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=baza
03:11:32 | INFO    | src.training.finetune | Task head reset: modules=['classifier'] params=592130 (encoder='roberta' untouched)
03:11:32 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T03:11:32.032200+00:00 n=500 n_classes=2
03:11:33 | INFO    | src.training.finetune | STEP step=10 loss=0.6954 dt_sec=0.73 cum_wall_sec=0.7
03:11:33 | INFO    | src.training.finetune | STEP step=20 loss=0.7138 dt_sec=0.66 cum_wall_sec=1.4
03:11:34 | INFO    | src.training.finetune | STEP step=30 loss=0.7045 dt_sec=0.67 cum_wall_sec=2.1
03:11:35 | INFO    | src.training.finetune | STEP step=40 loss=0.7042 dt_sec=0.67 cum_wall_sec=2.7
03:11:35 | INFO    | src.training.finetune | STEP step=50 loss=0.6948 dt_sec=0.67 cum_wall_sec=3.4
03:11:36 | INFO    | src.training.finetune | STEP step=60 loss=0.6990 dt_sec=0.67 cum_wall_sec=4.1
03:11:37 | INFO    | src.training.finetune | STEP step=70 loss=0.6965 dt_sec=0.67 cum_wall_sec=4.8
03:11:37 | INFO    | src.training.finetune | STEP step=80 loss=0.7014 dt_sec=0.66 cum_wall_sec=5.4
03:11:38 | INFO    | src.training.finetune | STEP step=90 loss=0.7007 dt_sec=0.68 cum_wall_sec=6.1
03:11:39 | INFO    | src.training.finetune | STEP step=100 loss=0.6912 dt_sec=0.67 cum_wall_sec=6.8
03:11:39 | INFO    | src.training.finetune | STEP step=110 loss=0.6915 dt_sec=0.67 cum_wall_sec=7.4
03:11:40 | INFO    | src.training.finetune | STEP step=120 loss=0.6954 dt_sec=0.67 cum_wall_sec=8.1
03:11:41 | INFO    | src.training.finetune | STEP step=130 loss=0.6936 dt_sec=0.67 cum_wall_sec=8.8
03:11:41 | INFO    | src.training.finetune | STEP step=140 loss=0.6841 dt_sec=0.67 cum_wall_sec=9.5
03:11:42 | INFO    | src.training.finetune | STEP step=150 loss=0.7119 dt_sec=0.67 cum_wall_sec=10.1
03:11:43 | INFO    | src.training.finetune | STEP step=160 loss=0.6879 dt_sec=0.67 cum_wall_sec=10.8
03:11:43 | INFO    | src.training.finetune | STEP step=170 loss=0.6855 dt_sec=0.68 cum_wall_sec=11.5
03:11:44 | INFO    | src.training.finetune | STEP step=180 loss=0.6932 dt_sec=0.68 cum_wall_sec=12.1
03:11:45 | INFO    | src.training.finetune | STEP step=190 loss=0.6508 dt_sec=0.67 cum_wall_sec=12.8
03:11:45 | INFO    | src.training.finetune | STEP step=200 loss=0.6511 dt_sec=0.67 cum_wall_sec=13.5
03:11:48 | INFO    | src.training.finetune | STEP step=210 loss=0.6091 dt_sec=2.48 cum_wall_sec=16.0
03:11:49 | INFO    | src.training.finetune | STEP step=220 loss=0.5623 dt_sec=0.67 cum_wall_sec=16.6
03:11:49 | INFO    | src.training.finetune | STEP step=230 loss=0.5952 dt_sec=0.67 cum_wall_sec=17.3
03:11:50 | INFO    | src.training.finetune | STEP step=240 loss=0.5415 dt_sec=0.67 cum_wall_sec=18.0
03:11:51 | INFO    | src.training.finetune | STEP step=250 loss=0.5405 dt_sec=0.68 cum_wall_sec=18.7
03:11:51 | INFO    | src.training.finetune | STEP step=260 loss=0.4594 dt_sec=0.66 cum_wall_sec=19.3
03:11:52 | INFO    | src.training.finetune | STEP step=270 loss=0.4450 dt_sec=0.67 cum_wall_sec=20.0
03:11:53 | INFO    | src.training.finetune | STEP step=280 loss=0.6864 dt_sec=0.67 cum_wall_sec=20.7
03:11:53 | INFO    | src.training.finetune | STEP step=290 loss=0.4101 dt_sec=0.68 cum_wall_sec=21.3
03:11:54 | INFO    | src.training.finetune | STEP step=300 loss=0.3852 dt_sec=0.68 cum_wall_sec=22.0
03:11:55 | INFO    | src.training.finetune | STEP step=310 loss=0.4685 dt_sec=0.66 cum_wall_sec=22.7
03:11:55 | INFO    | src.training.finetune | STEP step=320 loss=0.2844 dt_sec=0.67 cum_wall_sec=23.4
03:11:56 | INFO    | src.training.finetune | STEP step=330 loss=0.3676 dt_sec=0.67 cum_wall_sec=24.0
03:11:57 | INFO    | src.training.finetune | STEP step=340 loss=0.2827 dt_sec=0.68 cum_wall_sec=24.7
03:11:57 | INFO    | src.training.finetune | STEP step=350 loss=0.3041 dt_sec=0.66 cum_wall_sec=25.4
03:11:58 | INFO    | src.training.finetune | STEP step=360 loss=0.2539 dt_sec=0.67 cum_wall_sec=26.0
03:11:59 | INFO    | src.training.finetune | STEP step=370 loss=0.2211 dt_sec=0.68 cum_wall_sec=26.7
03:11:59 | INFO    | src.training.finetune | STEP step=380 loss=0.1820 dt_sec=0.67 cum_wall_sec=27.4
03:12:00 | INFO    | src.training.finetune | STEP step=390 loss=0.1437 dt_sec=0.67 cum_wall_sec=28.1
03:12:01 | INFO    | src.training.finetune | STEP step=400 loss=0.1740 dt_sec=0.67 cum_wall_sec=28.7
03:12:03 | INFO    | src.training.finetune | STEP step=410 loss=0.1660 dt_sec=2.54 cum_wall_sec=31.3
03:12:04 | INFO    | src.training.finetune | STEP step=420 loss=0.1387 dt_sec=0.66 cum_wall_sec=31.9
03:12:05 | INFO    | src.training.finetune | STEP step=430 loss=0.2651 dt_sec=0.69 cum_wall_sec=32.6
