02:19:55 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=baza
02:19:55 | INFO    | src.training.finetune | Task head reset: modules=['classifier'] params=592130 (encoder='roberta' untouched)
02:19:55 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T02:19:55.566657+00:00 n=500 n_classes=2
02:19:56 | INFO    | src.training.finetune | STEP step=10 loss=0.7410 dt_sec=0.73 cum_wall_sec=0.7
02:19:58 | INFO    | src.training.finetune | STEP step=20 loss=0.7316 dt_sec=2.06 cum_wall_sec=2.8
02:19:59 | INFO    | src.training.finetune | STEP step=30 loss=0.7558 dt_sec=0.67 cum_wall_sec=3.5
02:20:01 | INFO    | src.training.finetune | STEP step=40 loss=0.6928 dt_sec=2.28 cum_wall_sec=5.7
02:20:04 | INFO    | src.training.finetune | STEP step=50 loss=0.7392 dt_sec=2.30 cum_wall_sec=8.0
02:20:04 | INFO    | src.training.finetune | STEP step=60 loss=0.6880 dt_sec=0.66 cum_wall_sec=8.7
02:20:05 | INFO    | src.training.finetune | STEP step=70 loss=0.7117 dt_sec=0.66 cum_wall_sec=9.4
02:20:07 | INFO    | src.training.finetune | STEP step=80 loss=0.6693 dt_sec=2.26 cum_wall_sec=11.6
02:20:08 | INFO    | src.training.finetune | STEP step=90 loss=0.6952 dt_sec=0.67 cum_wall_sec=12.3
02:20:09 | INFO    | src.training.finetune | STEP step=100 loss=0.6564 dt_sec=0.66 cum_wall_sec=13.0
02:20:09 | INFO    | src.training.finetune | STEP step=110 loss=0.6165 dt_sec=0.67 cum_wall_sec=13.6
02:20:12 | INFO    | src.training.finetune | STEP step=120 loss=0.6340 dt_sec=2.27 cum_wall_sec=15.9
02:20:14 | INFO    | src.training.finetune | STEP step=130 loss=0.6017 dt_sec=2.25 cum_wall_sec=18.2
02:20:14 | INFO    | src.training.finetune | STEP step=140 loss=0.6061 dt_sec=0.67 cum_wall_sec=18.8
02:20:17 | INFO    | src.training.finetune | STEP step=150 loss=0.6180 dt_sec=2.28 cum_wall_sec=21.1
02:20:17 | INFO    | src.training.finetune | STEP step=160 loss=0.5213 dt_sec=0.66 cum_wall_sec=21.8
02:20:18 | INFO    | src.training.finetune | STEP step=170 loss=0.4707 dt_sec=0.67 cum_wall_sec=22.4
02:20:20 | INFO    | src.training.finetune | STEP step=180 loss=0.4450 dt_sec=2.04 cum_wall_sec=24.5
02:20:21 | INFO    | src.training.finetune | STEP step=190 loss=0.4572 dt_sec=0.67 cum_wall_sec=25.1
02:20:23 | INFO    | src.training.finetune | STEP step=200 loss=0.3958 dt_sec=2.05 cum_wall_sec=27.2
02:20:27 | INFO    | src.training.finetune | STEP step=210 loss=0.3326 dt_sec=4.36 cum_wall_sec=31.5
02:20:28 | INFO    | src.training.finetune | STEP step=220 loss=0.3550 dt_sec=0.66 cum_wall_sec=32.2
02:20:29 | INFO    | src.training.finetune | STEP step=230 loss=0.2676 dt_sec=0.67 cum_wall_sec=32.9
02:20:29 | INFO    | src.training.finetune | STEP step=240 loss=0.2501 dt_sec=0.66 cum_wall_sec=33.5
02:20:30 | INFO    | src.training.finetune | STEP step=250 loss=0.2556 dt_sec=0.67 cum_wall_sec=34.2
02:20:32 | INFO    | src.training.finetune | STEP step=260 loss=0.2088 dt_sec=1.96 cum_wall_sec=36.2
02:20:33 | INFO    | src.training.finetune | STEP step=270 loss=0.2269 dt_sec=0.67 cum_wall_sec=36.8
02:20:35 | INFO    | src.training.finetune | STEP step=280 loss=0.1444 dt_sec=2.26 cum_wall_sec=39.1
02:20:35 | INFO    | src.training.finetune | STEP step=290 loss=0.1527 dt_sec=0.67 cum_wall_sec=39.8
02:20:36 | INFO    | src.training.finetune | STEP step=300 loss=0.0915 dt_sec=0.68 cum_wall_sec=40.5
02:20:37 | INFO    | src.training.finetune | STEP step=310 loss=0.1224 dt_sec=0.67 cum_wall_sec=41.1
02:20:37 | INFO    | src.training.finetune | STEP step=320 loss=0.1831 dt_sec=0.66 cum_wall_sec=41.8
02:20:38 | INFO    | src.training.finetune | STEP step=330 loss=0.1928 dt_sec=0.71 cum_wall_sec=42.5
02:20:40 | INFO    | src.training.finetune | STEP step=340 loss=0.2085 dt_sec=2.28 cum_wall_sec=44.8
02:20:41 | INFO    | src.training.finetune | STEP step=350 loss=0.1391 dt_sec=0.66 cum_wall_sec=45.4
02:20:42 | INFO    | src.training.finetune | STEP step=360 loss=0.1751 dt_sec=0.65 cum_wall_sec=46.1
02:20:44 | INFO    | src.training.finetune | STEP step=370 loss=0.2050 dt_sec=2.26 cum_wall_sec=48.3
02:20:45 | INFO    | src.training.finetune | STEP step=380 loss=0.1059 dt_sec=0.67 cum_wall_sec=49.0
02:20:47 | INFO    | src.training.finetune | STEP step=390 loss=0.0912 dt_sec=2.28 cum_wall_sec=51.3
02:20:49 | INFO    | src.training.finetune | STEP step=400 loss=0.0560 dt_sec=2.29 cum_wall_sec=53.6
02:20:52 | INFO    | src.training.finetune | STEP step=410 loss=0.0659 dt_sec=3.15 cum_wall_sec=56.7
02:20:55 | INFO    | src.training.finetune | STEP step=420 loss=0.0467 dt_sec=2.27 cum_wall_sec=59.0
