03:50:02 | INFO    | src.training.finetune | STAGE=turkish_intermediate cache_hit=true ts=2026-09-09T03:50:02.967728+00:00 path=artifacts/tr_stage_cache/base=xlmr__tok=original__tr=scrambled__seed=13__5a9553ee1c231e77
03:50:02 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=TR checkpoint
03:50:03 | INFO    | src.training.finetune | Task head reset: modules=['classifier'] params=592130 (encoder='roberta' untouched)
03:50:03 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T03:50:03.093204+00:00 n=500 n_classes=2
03:50:04 | INFO    | src.training.finetune | STEP step=10 loss=0.7070 dt_sec=0.79 cum_wall_sec=0.8
03:50:05 | INFO    | src.training.finetune | STEP step=20 loss=0.7117 dt_sec=0.68 cum_wall_sec=1.5
03:50:05 | INFO    | src.training.finetune | STEP step=30 loss=0.6896 dt_sec=0.69 cum_wall_sec=2.2
03:50:06 | INFO    | src.training.finetune | STEP step=40 loss=0.6650 dt_sec=0.69 cum_wall_sec=2.8
03:50:07 | INFO    | src.training.finetune | STEP step=50 loss=0.6423 dt_sec=0.69 cum_wall_sec=3.5
03:50:07 | INFO    | src.training.finetune | STEP step=60 loss=0.5576 dt_sec=0.68 cum_wall_sec=4.2
03:50:08 | INFO    | src.training.finetune | STEP step=70 loss=0.5043 dt_sec=0.68 cum_wall_sec=4.9
03:50:09 | INFO    | src.training.finetune | STEP step=80 loss=0.4742 dt_sec=0.68 cum_wall_sec=5.6
03:50:09 | INFO    | src.training.finetune | STEP step=90 loss=0.4147 dt_sec=0.69 cum_wall_sec=6.3
03:50:10 | INFO    | src.training.finetune | STEP step=100 loss=0.4474 dt_sec=0.69 cum_wall_sec=7.0
03:50:11 | INFO    | src.training.finetune | STEP step=110 loss=0.3536 dt_sec=0.69 cum_wall_sec=7.6
03:50:12 | INFO    | src.training.finetune | STEP step=120 loss=0.3128 dt_sec=0.69 cum_wall_sec=8.3
03:50:12 | INFO    | src.training.finetune | STEP step=130 loss=0.2999 dt_sec=0.68 cum_wall_sec=9.0
03:50:13 | INFO    | src.training.finetune | STEP step=140 loss=0.2454 dt_sec=0.69 cum_wall_sec=9.7
03:50:14 | INFO    | src.training.finetune | STEP step=150 loss=0.2772 dt_sec=0.68 cum_wall_sec=10.4
03:50:14 | INFO    | src.training.finetune | STEP step=160 loss=0.2149 dt_sec=0.69 cum_wall_sec=11.1
03:50:15 | INFO    | src.training.finetune | STEP step=170 loss=0.1721 dt_sec=0.69 cum_wall_sec=11.8
03:50:16 | INFO    | src.training.finetune | STEP step=180 loss=0.2309 dt_sec=0.69 cum_wall_sec=12.5
03:50:16 | INFO    | src.training.finetune | STEP step=190 loss=0.2229 dt_sec=0.68 cum_wall_sec=13.1
03:50:17 | INFO    | src.training.finetune | STEP step=200 loss=0.2392 dt_sec=0.68 cum_wall_sec=13.8
03:50:20 | INFO    | src.training.finetune | STEP step=210 loss=0.1957 dt_sec=3.02 cum_wall_sec=16.8
03:50:21 | INFO    | src.training.finetune | STEP step=220 loss=0.1635 dt_sec=0.70 cum_wall_sec=17.5
03:50:21 | INFO    | src.training.finetune | STEP step=230 loss=0.0721 dt_sec=0.68 cum_wall_sec=18.2
03:50:22 | INFO    | src.training.finetune | STEP step=240 loss=0.1537 dt_sec=0.69 cum_wall_sec=18.9
03:50:23 | INFO    | src.training.finetune | STEP step=250 loss=0.0803 dt_sec=0.69 cum_wall_sec=19.6
03:50:23 | INFO    | src.training.finetune | STEP step=260 loss=0.0500 dt_sec=0.68 cum_wall_sec=20.3
03:50:24 | INFO    | src.training.finetune | STEP step=270 loss=0.1030 dt_sec=0.69 cum_wall_sec=21.0
03:50:25 | INFO    | src.training.finetune | STEP step=280 loss=0.1447 dt_sec=0.69 cum_wall_sec=21.7
03:50:26 | INFO    | src.training.finetune | STEP step=290 loss=0.0952 dt_sec=0.70 cum_wall_sec=22.4
03:50:26 | INFO    | src.training.finetune | STEP step=300 loss=0.0447 dt_sec=0.69 cum_wall_sec=23.1
03:50:27 | INFO    | src.training.finetune | STEP step=310 loss=0.0880 dt_sec=0.69 cum_wall_sec=23.7
03:50:28 | INFO    | src.training.finetune | STEP step=320 loss=0.0171 dt_sec=0.69 cum_wall_sec=24.4
03:50:28 | INFO    | src.training.finetune | STEP step=330 loss=0.0372 dt_sec=0.70 cum_wall_sec=25.1
03:50:29 | INFO    | src.training.finetune | STEP step=340 loss=0.0267 dt_sec=0.69 cum_wall_sec=25.8
03:50:30 | INFO    | src.training.finetune | STEP step=350 loss=0.0393 dt_sec=0.69 cum_wall_sec=26.5
03:50:30 | INFO    | src.training.finetune | STEP step=360 loss=0.0114 dt_sec=0.68 cum_wall_sec=27.2
03:50:31 | INFO    | src.training.finetune | STEP step=370 loss=0.0498 dt_sec=0.70 cum_wall_sec=27.9
