23:41:45 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=baza
23:41:45 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
23:41:45 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-08T23:41:45.065301+00:00 n=500 n_classes=2
23:41:46 | INFO    | src.training.finetune | STEP step=10 loss=5.3657 dt_sec=0.83 cum_wall_sec=0.8
23:41:47 | INFO    | src.training.finetune | STEP step=20 loss=3.4848 dt_sec=0.77 cum_wall_sec=1.6
23:41:47 | INFO    | src.training.finetune | STEP step=30 loss=3.2033 dt_sec=0.77 cum_wall_sec=2.4
23:41:48 | INFO    | src.training.finetune | STEP step=40 loss=2.5437 dt_sec=0.78 cum_wall_sec=3.2
23:41:49 | INFO    | src.training.finetune | STEP step=50 loss=2.6863 dt_sec=0.78 cum_wall_sec=3.9
23:41:50 | INFO    | src.training.finetune | STEP step=60 loss=1.9704 dt_sec=0.77 cum_wall_sec=4.7
23:41:51 | INFO    | src.training.finetune | STEP step=70 loss=1.8587 dt_sec=0.77 cum_wall_sec=5.5
23:41:51 | INFO    | src.training.finetune | STEP step=80 loss=1.7324 dt_sec=0.77 cum_wall_sec=6.2
23:41:52 | INFO    | src.training.finetune | STEP step=90 loss=2.0470 dt_sec=0.78 cum_wall_sec=7.0
23:41:53 | INFO    | src.training.finetune | STEP step=100 loss=1.2268 dt_sec=0.77 cum_wall_sec=7.8
23:41:54 | INFO    | src.training.finetune | STEP step=110 loss=1.4149 dt_sec=0.78 cum_wall_sec=8.6
23:41:54 | INFO    | src.training.finetune | STEP step=120 loss=1.2740 dt_sec=0.78 cum_wall_sec=9.4
23:41:55 | INFO    | src.training.finetune | STEP step=130 loss=1.4519 dt_sec=0.76 cum_wall_sec=10.1
23:41:56 | INFO    | src.training.finetune | STEP step=140 loss=1.1824 dt_sec=0.78 cum_wall_sec=10.9
23:41:57 | INFO    | src.training.finetune | STEP step=150 loss=1.4389 dt_sec=0.78 cum_wall_sec=11.7
23:41:58 | INFO    | src.training.finetune | STEP step=160 loss=1.3158 dt_sec=0.78 cum_wall_sec=12.5
23:41:58 | INFO    | src.training.finetune | STEP step=170 loss=1.3797 dt_sec=0.78 cum_wall_sec=13.2
23:41:59 | INFO    | src.training.finetune | STEP step=180 loss=1.2138 dt_sec=0.78 cum_wall_sec=14.0
23:42:00 | INFO    | src.training.finetune | STEP step=190 loss=1.0129 dt_sec=0.78 cum_wall_sec=14.8
23:42:01 | INFO    | src.training.finetune | STEP step=200 loss=0.9339 dt_sec=0.78 cum_wall_sec=15.6
