23:32:27 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=baza
23:32:27 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
23:32:27 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-08T23:32:27.636847+00:00 n=500 n_classes=2
23:32:28 | INFO    | src.training.finetune | STEP step=10 loss=3.4979 dt_sec=0.82 cum_wall_sec=0.8
23:32:29 | INFO    | src.training.finetune | STEP step=20 loss=2.6309 dt_sec=0.74 cum_wall_sec=1.6
23:32:30 | INFO    | src.training.finetune | STEP step=30 loss=2.4509 dt_sec=0.74 cum_wall_sec=2.3
23:32:31 | INFO    | src.training.finetune | STEP step=40 loss=2.2432 dt_sec=0.75 cum_wall_sec=3.1
23:32:31 | INFO    | src.training.finetune | STEP step=50 loss=1.5855 dt_sec=0.75 cum_wall_sec=3.8
23:32:32 | INFO    | src.training.finetune | STEP step=60 loss=2.0252 dt_sec=0.74 cum_wall_sec=4.5
23:32:33 | INFO    | src.training.finetune | STEP step=70 loss=1.8818 dt_sec=0.75 cum_wall_sec=5.3
23:32:34 | INFO    | src.training.finetune | STEP step=80 loss=1.1951 dt_sec=0.74 cum_wall_sec=6.0
23:32:34 | INFO    | src.training.finetune | STEP step=90 loss=1.5325 dt_sec=0.74 cum_wall_sec=6.8
23:32:35 | INFO    | src.training.finetune | STEP step=100 loss=1.2053 dt_sec=0.74 cum_wall_sec=7.5
23:32:36 | INFO    | src.training.finetune | STEP step=110 loss=1.1697 dt_sec=0.75 cum_wall_sec=8.3
23:32:37 | INFO    | src.training.finetune | STEP step=120 loss=1.4371 dt_sec=0.75 cum_wall_sec=9.0
23:32:37 | INFO    | src.training.finetune | STEP step=130 loss=1.3953 dt_sec=0.74 cum_wall_sec=9.8
23:32:38 | INFO    | src.training.finetune | STEP step=140 loss=1.3004 dt_sec=0.75 cum_wall_sec=10.5
23:32:39 | INFO    | src.training.finetune | STEP step=150 loss=1.4183 dt_sec=0.74 cum_wall_sec=11.2
23:32:40 | INFO    | src.training.finetune | STEP step=160 loss=1.2853 dt_sec=0.75 cum_wall_sec=12.0
23:32:40 | INFO    | src.training.finetune | STEP step=170 loss=1.1166 dt_sec=0.75 cum_wall_sec=12.7
23:32:41 | INFO    | src.training.finetune | STEP step=180 loss=1.1895 dt_sec=0.74 cum_wall_sec=13.5
23:32:42 | INFO    | src.training.finetune | STEP step=190 loss=1.0756 dt_sec=0.74 cum_wall_sec=14.2
23:32:43 | INFO    | src.training.finetune | STEP step=200 loss=1.0828 dt_sec=0.73 cum_wall_sec=15.0
23:32:46 | INFO    | src.training.finetune | STEP step=210 loss=1.1814 dt_sec=3.08 cum_wall_sec=18.0
23:32:46 | INFO    | src.training.finetune | STEP step=220 loss=0.8542 dt_sec=0.75 cum_wall_sec=18.8
23:32:47 | INFO    | src.training.finetune | STEP step=230 loss=0.9501 dt_sec=0.73 cum_wall_sec=19.5
23:32:48 | INFO    | src.training.finetune | STEP step=240 loss=0.8680 dt_sec=0.76 cum_wall_sec=20.3
23:32:49 | INFO    | src.training.finetune | STEP step=250 loss=0.8568 dt_sec=0.75 cum_wall_sec=21.0
23:32:49 | INFO    | src.training.finetune | STEP step=260 loss=0.8732 dt_sec=0.74 cum_wall_sec=21.8
23:32:50 | INFO    | src.training.finetune | STEP step=270 loss=0.8666 dt_sec=0.75 cum_wall_sec=22.5
23:32:51 | INFO    | src.training.finetune | STEP step=280 loss=0.8889 dt_sec=0.74 cum_wall_sec=23.2
23:32:52 | INFO    | src.training.finetune | STEP step=290 loss=0.8318 dt_sec=0.75 cum_wall_sec=24.0
23:32:52 | INFO    | src.training.finetune | STEP step=300 loss=0.9511 dt_sec=0.74 cum_wall_sec=24.7
23:32:53 | INFO    | src.training.finetune | STEP step=310 loss=0.7935 dt_sec=0.75 cum_wall_sec=25.5
23:32:54 | INFO    | src.training.finetune | STEP step=320 loss=0.9529 dt_sec=0.75 cum_wall_sec=26.2
23:32:55 | INFO    | src.training.finetune | STEP step=330 loss=0.8340 dt_sec=0.75 cum_wall_sec=27.0
23:32:55 | INFO    | src.training.finetune | STEP step=340 loss=0.8917 dt_sec=0.75 cum_wall_sec=27.7
23:32:56 | INFO    | src.training.finetune | STEP step=350 loss=0.8126 dt_sec=0.74 cum_wall_sec=28.5
23:32:57 | INFO    | src.training.finetune | STEP step=360 loss=0.7899 dt_sec=0.74 cum_wall_sec=29.2
23:32:58 | INFO    | src.training.finetune | STEP step=370 loss=0.8631 dt_sec=0.76 cum_wall_sec=30.0
23:32:58 | INFO    | src.training.finetune | STEP step=380 loss=0.8562 dt_sec=0.74 cum_wall_sec=30.7
23:32:59 | INFO    | src.training.finetune | STEP step=390 loss=0.7682 dt_sec=0.73 cum_wall_sec=31.5
23:33:00 | INFO    | src.training.finetune | STEP step=400 loss=0.8316 dt_sec=0.75 cum_wall_sec=32.2
23:33:03 | INFO    | src.training.finetune | STEP step=410 loss=0.8265 dt_sec=3.09 cum_wall_sec=35.3
23:33:04 | INFO    | src.training.finetune | STEP step=420 loss=0.7904 dt_sec=0.74 cum_wall_sec=36.0
23:33:04 | INFO    | src.training.finetune | STEP step=430 loss=0.8277 dt_sec=0.75 cum_wall_sec=36.8
23:33:05 | INFO    | src.training.finetune | STEP step=440 loss=0.7717 dt_sec=0.74 cum_wall_sec=37.5
23:33:06 | INFO    | src.training.finetune | STEP step=450 loss=0.8245 dt_sec=0.75 cum_wall_sec=38.3
23:33:07 | INFO    | src.training.finetune | STEP step=460 loss=0.8470 dt_sec=0.74 cum_wall_sec=39.0
23:33:07 | INFO    | src.training.finetune | STEP step=470 loss=0.7689 dt_sec=0.78 cum_wall_sec=39.8
23:33:08 | INFO    | src.training.finetune | STEP step=480 loss=0.7819 dt_sec=0.75 cum_wall_sec=40.5
23:33:09 | INFO    | src.training.finetune | STEP step=490 loss=0.9270 dt_sec=0.75 cum_wall_sec=41.3
23:33:10 | INFO    | src.training.finetune | STEP step=500 loss=0.7771 dt_sec=0.73 cum_wall_sec=42.0
23:33:10 | INFO    | src.training.finetune | STEP step=510 loss=0.9029 dt_sec=0.74 cum_wall_sec=42.8
23:33:11 | INFO    | src.training.finetune | STEP step=520 loss=0.8413 dt_sec=0.75 cum_wall_sec=43.5
23:33:12 | INFO    | src.training.finetune | STEP step=530 loss=0.7401 dt_sec=0.74 cum_wall_sec=44.3
23:33:13 | INFO    | src.training.finetune | STEP step=540 loss=0.7836 dt_sec=0.74 cum_wall_sec=45.0
23:33:13 | INFO    | src.training.finetune | STEP step=550 loss=0.7566 dt_sec=0.74 cum_wall_sec=45.7
23:33:14 | INFO    | src.training.finetune | STEP step=560 loss=0.7672 dt_sec=0.73 cum_wall_sec=46.5
23:33:15 | INFO    | src.training.finetune | STEP step=570 loss=0.7940 dt_sec=0.75 cum_wall_sec=47.2
23:33:16 | INFO    | src.training.finetune | STEP step=580 loss=0.8013 dt_sec=0.75 cum_wall_sec=48.0
23:33:16 | INFO    | src.training.finetune | STEP step=590 loss=0.7405 dt_sec=0.74 cum_wall_sec=48.7
23:33:17 | INFO    | src.training.finetune | STEP step=600 loss=0.7729 dt_sec=0.75 cum_wall_sec=49.5
23:33:20 | INFO    | src.training.finetune | STEP step=610 loss=0.7221 dt_sec=3.28 cum_wall_sec=52.7
23:33:21 | INFO    | src.training.finetune | STEP step=620 loss=0.7893 dt_sec=0.75 cum_wall_sec=53.5
23:33:22 | INFO    | src.training.finetune | STEP step=630 loss=0.7905 dt_sec=0.76 cum_wall_sec=54.2
23:33:23 | INFO    | src.training.finetune | STEP step=640 loss=0.7311 dt_sec=0.74 cum_wall_sec=55.0
23:33:23 | INFO    | src.training.finetune | STEP step=650 loss=0.7393 dt_sec=0.75 cum_wall_sec=55.7
23:33:24 | INFO    | src.training.finetune | STEP step=660 loss=0.7832 dt_sec=0.74 cum_wall_sec=56.5
23:33:25 | INFO    | src.training.finetune | STEP step=670 loss=0.7648 dt_sec=0.75 cum_wall_sec=57.2
23:33:26 | INFO    | src.training.finetune | STEP step=680 loss=0.7347 dt_sec=0.75 cum_wall_sec=58.0
23:33:26 | INFO    | src.training.finetune | STEP step=690 loss=0.7764 dt_sec=0.74 cum_wall_sec=58.7
23:33:27 | INFO    | src.training.finetune | STEP step=700 loss=0.7894 dt_sec=0.75 cum_wall_sec=59.4
23:33:28 | INFO    | src.training.finetune | STEP step=710 loss=0.7498 dt_sec=0.74 cum_wall_sec=60.2
23:33:29 | INFO    | src.training.finetune | STEP step=720 loss=0.7420 dt_sec=0.76 cum_wall_sec=60.9
23:33:29 | INFO    | src.training.finetune | STEP step=730 loss=0.7354 dt_sec=0.76 cum_wall_sec=61.7
23:33:30 | INFO    | src.training.finetune | STEP step=740 loss=0.7319 dt_sec=0.74 cum_wall_sec=62.4
23:33:31 | INFO    | src.training.finetune | STEP step=750 loss=0.7253 dt_sec=0.74 cum_wall_sec=63.2
23:33:32 | INFO    | src.training.finetune | STEP step=760 loss=0.7387 dt_sec=0.74 cum_wall_sec=63.9
23:33:32 | INFO    | src.training.finetune | STEP step=770 loss=0.7141 dt_sec=0.74 cum_wall_sec=64.7
23:33:33 | INFO    | src.training.finetune | STEP step=780 loss=0.7580 dt_sec=0.75 cum_wall_sec=65.4
23:33:34 | INFO    | src.training.finetune | STEP step=790 loss=0.7726 dt_sec=0.74 cum_wall_sec=66.1
23:33:35 | INFO    | src.training.finetune | STEP step=800 loss=0.7010 dt_sec=0.76 cum_wall_sec=66.9
23:33:38 | INFO    | src.training.finetune | STEP step=810 loss=0.7459 dt_sec=3.17 cum_wall_sec=70.1
23:33:38 | INFO    | src.training.finetune | STEP step=820 loss=0.7521 dt_sec=0.77 cum_wall_sec=70.8
23:33:39 | INFO    | src.training.finetune | STEP step=830 loss=0.7072 dt_sec=0.77 cum_wall_sec=71.6
23:33:40 | INFO    | src.training.finetune | STEP step=840 loss=0.7672 dt_sec=0.77 cum_wall_sec=72.4
