21:50:35 | INFO    | src.training.finetune |   [AZ mərhələsi] 2000 nümunə | 2 sinif | init=baza
21:50:35 | INFO    | src.training.finetune | Task head reset: modules=['classifier'] params=592130 (encoder='roberta' untouched)
21:50:35 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-08T21:50:35.302042+00:00 n=2000 n_classes=2
21:50:38 | INFO    | src.training.finetune | STEP step=10 loss=0.6977 dt_sec=2.36 cum_wall_sec=2.4
21:50:38 | INFO    | src.training.finetune | STEP step=20 loss=0.6986 dt_sec=0.66 cum_wall_sec=3.0
21:50:39 | INFO    | src.training.finetune | STEP step=30 loss=0.6921 dt_sec=0.66 cum_wall_sec=3.7
21:50:41 | INFO    | src.training.finetune | STEP step=40 loss=0.7016 dt_sec=2.03 cum_wall_sec=5.7
21:50:42 | INFO    | src.training.finetune | STEP step=50 loss=0.6896 dt_sec=0.66 cum_wall_sec=6.4
21:50:42 | INFO    | src.training.finetune | STEP step=60 loss=0.6981 dt_sec=0.65 cum_wall_sec=7.0
21:50:43 | INFO    | src.training.finetune | STEP step=70 loss=0.6958 dt_sec=0.65 cum_wall_sec=7.7
21:50:44 | INFO    | src.training.finetune | STEP step=80 loss=0.6922 dt_sec=0.66 cum_wall_sec=8.3
21:50:46 | INFO    | src.training.finetune | STEP step=90 loss=0.6937 dt_sec=2.25 cum_wall_sec=10.6
21:50:47 | INFO    | src.training.finetune | STEP step=100 loss=0.6911 dt_sec=0.65 cum_wall_sec=11.2
21:50:47 | INFO    | src.training.finetune | STEP step=110 loss=0.6746 dt_sec=0.65 cum_wall_sec=11.9
21:50:48 | INFO    | src.training.finetune | STEP step=120 loss=0.6792 dt_sec=0.65 cum_wall_sec=12.5
21:50:49 | INFO    | src.training.finetune | STEP step=130 loss=0.6604 dt_sec=0.65 cum_wall_sec=13.2
21:50:49 | INFO    | src.training.finetune | STEP step=140 loss=0.6746 dt_sec=0.65 cum_wall_sec=13.8
21:50:50 | INFO    | src.training.finetune | STEP step=150 loss=0.6917 dt_sec=0.64 cum_wall_sec=14.5
21:50:51 | INFO    | src.training.finetune | STEP step=160 loss=0.7037 dt_sec=0.66 cum_wall_sec=15.1
21:50:51 | INFO    | src.training.finetune | STEP step=170 loss=0.6935 dt_sec=0.64 cum_wall_sec=15.8
21:50:52 | INFO    | src.training.finetune | STEP step=180 loss=0.6793 dt_sec=0.66 cum_wall_sec=16.4
21:50:53 | INFO    | src.training.finetune | STEP step=190 loss=0.6468 dt_sec=0.65 cum_wall_sec=17.1
21:50:53 | INFO    | src.training.finetune | STEP step=200 loss=0.6743 dt_sec=0.65 cum_wall_sec=17.7
21:50:56 | INFO    | src.training.finetune | STEP step=210 loss=0.6621 dt_sec=2.42 cum_wall_sec=20.2
21:50:56 | INFO    | src.training.finetune | STEP step=220 loss=0.6434 dt_sec=0.66 cum_wall_sec=20.8
21:50:57 | INFO    | src.training.finetune | STEP step=230 loss=0.6753 dt_sec=0.66 cum_wall_sec=21.5
21:50:58 | INFO    | src.training.finetune | STEP step=240 loss=0.6431 dt_sec=0.65 cum_wall_sec=22.1
21:50:58 | INFO    | src.training.finetune | STEP step=250 loss=0.6567 dt_sec=0.67 cum_wall_sec=22.8
21:51:00 | INFO    | src.training.finetune | STEP step=260 loss=0.6269 dt_sec=2.23 cum_wall_sec=25.0
21:51:01 | INFO    | src.training.finetune | STEP step=270 loss=0.6050 dt_sec=0.66 cum_wall_sec=25.7
21:51:02 | INFO    | src.training.finetune | STEP step=280 loss=0.6633 dt_sec=0.65 cum_wall_sec=26.3
21:51:02 | INFO    | src.training.finetune | STEP step=290 loss=0.6524 dt_sec=0.63 cum_wall_sec=27.0
21:51:03 | INFO    | src.training.finetune | STEP step=300 loss=0.5830 dt_sec=0.65 cum_wall_sec=27.6
21:51:04 | INFO    | src.training.finetune | STEP step=310 loss=0.5987 dt_sec=0.64 cum_wall_sec=28.3
21:51:04 | INFO    | src.training.finetune | STEP step=320 loss=0.5971 dt_sec=0.66 cum_wall_sec=28.9
21:51:05 | INFO    | src.training.finetune | STEP step=330 loss=0.5451 dt_sec=0.64 cum_wall_sec=29.6
21:51:06 | INFO    | src.training.finetune | STEP step=340 loss=0.5845 dt_sec=0.65 cum_wall_sec=30.2
21:51:06 | INFO    | src.training.finetune | STEP step=350 loss=0.5782 dt_sec=0.65 cum_wall_sec=30.9
21:51:07 | INFO    | src.training.finetune | STEP step=360 loss=0.5676 dt_sec=0.65 cum_wall_sec=31.5
21:51:08 | INFO    | src.training.finetune | STEP step=370 loss=0.5901 dt_sec=0.64 cum_wall_sec=32.2
21:51:08 | INFO    | src.training.finetune | STEP step=380 loss=0.5416 dt_sec=0.65 cum_wall_sec=32.8
21:51:09 | INFO    | src.training.finetune | STEP step=390 loss=0.5129 dt_sec=0.65 cum_wall_sec=33.5
21:51:10 | INFO    | src.training.finetune | STEP step=400 loss=0.5153 dt_sec=0.66 cum_wall_sec=34.1
21:51:12 | INFO    | src.training.finetune | STEP step=410 loss=0.5279 dt_sec=2.48 cum_wall_sec=36.6
21:51:13 | INFO    | src.training.finetune | STEP step=420 loss=0.5601 dt_sec=0.65 cum_wall_sec=37.2
21:51:13 | INFO    | src.training.finetune | STEP step=430 loss=0.5120 dt_sec=0.64 cum_wall_sec=37.9
21:51:14 | INFO    | src.training.finetune | STEP step=440 loss=0.5777 dt_sec=0.65 cum_wall_sec=38.5
21:51:15 | INFO    | src.training.finetune | STEP step=450 loss=0.4891 dt_sec=0.66 cum_wall_sec=39.2
21:51:15 | INFO    | src.training.finetune | STEP step=460 loss=0.4947 dt_sec=0.65 cum_wall_sec=39.8
21:51:16 | INFO    | src.training.finetune | STEP step=470 loss=0.4469 dt_sec=0.66 cum_wall_sec=40.5
21:51:17 | INFO    | src.training.finetune | STEP step=480 loss=0.4864 dt_sec=0.65 cum_wall_sec=41.1
21:51:17 | INFO    | src.training.finetune | STEP step=490 loss=0.4730 dt_sec=0.65 cum_wall_sec=41.8
21:51:18 | INFO    | src.training.finetune | STEP step=500 loss=0.5076 dt_sec=0.64 cum_wall_sec=42.4
21:51:20 | INFO    | src.training.finetune | STEP step=510 loss=0.4543 dt_sec=2.22 cum_wall_sec=44.7
21:51:21 | INFO    | src.training.finetune | STEP step=520 loss=0.4205 dt_sec=0.64 cum_wall_sec=45.3
21:51:21 | INFO    | src.training.finetune | STEP step=530 loss=0.4526 dt_sec=0.65 cum_wall_sec=45.9
21:51:22 | INFO    | src.training.finetune | STEP step=540 loss=0.3863 dt_sec=0.64 cum_wall_sec=46.6
21:51:23 | INFO    | src.training.finetune | STEP step=550 loss=0.5020 dt_sec=0.65 cum_wall_sec=47.2
21:51:23 | INFO    | src.training.finetune | STEP step=560 loss=0.4606 dt_sec=0.64 cum_wall_sec=47.9
21:51:25 | INFO    | src.training.finetune | STEP step=570 loss=0.4327 dt_sec=1.98 cum_wall_sec=49.9
21:51:26 | INFO    | src.training.finetune | STEP step=580 loss=0.4236 dt_sec=0.64 cum_wall_sec=50.5
21:51:27 | INFO    | src.training.finetune | STEP step=590 loss=0.4111 dt_sec=0.63 cum_wall_sec=51.1
21:51:27 | INFO    | src.training.finetune | STEP step=600 loss=0.4395 dt_sec=0.65 cum_wall_sec=51.8
21:51:30 | INFO    | src.training.finetune | STEP step=610 loss=0.3677 dt_sec=2.40 cum_wall_sec=54.2
21:51:30 | INFO    | src.training.finetune | STEP step=620 loss=0.3693 dt_sec=0.64 cum_wall_sec=54.8
21:51:31 | INFO    | src.training.finetune | STEP step=630 loss=0.3361 dt_sec=0.65 cum_wall_sec=55.5
21:51:32 | INFO    | src.training.finetune | STEP step=640 loss=0.3651 dt_sec=0.65 cum_wall_sec=56.1
21:51:32 | INFO    | src.training.finetune | STEP step=650 loss=0.3753 dt_sec=0.64 cum_wall_sec=56.8
21:51:33 | INFO    | src.training.finetune | STEP step=660 loss=0.3668 dt_sec=0.64 cum_wall_sec=57.4
21:51:33 | INFO    | src.training.finetune | STEP step=670 loss=0.3790 dt_sec=0.64 cum_wall_sec=58.0
21:51:34 | INFO    | src.training.finetune | STEP step=680 loss=0.4082 dt_sec=0.66 cum_wall_sec=58.7
21:51:35 | INFO    | src.training.finetune | STEP step=690 loss=0.3268 dt_sec=0.64 cum_wall_sec=59.3
21:51:37 | INFO    | src.training.finetune | STEP step=700 loss=0.2674 dt_sec=1.95 cum_wall_sec=61.3
21:51:37 | INFO    | src.training.finetune | STEP step=710 loss=0.2932 dt_sec=0.64 cum_wall_sec=61.9
