23:29:19 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=baza
23:29:19 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
23:29:19 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-08T23:29:19.914705+00:00 n=500 n_classes=2
23:29:21 | INFO    | src.training.finetune | STEP step=10 loss=4.7080 dt_sec=0.84 cum_wall_sec=0.8
23:29:22 | INFO    | src.training.finetune | STEP step=20 loss=3.1425 dt_sec=0.79 cum_wall_sec=1.6
23:29:22 | INFO    | src.training.finetune | STEP step=30 loss=2.5775 dt_sec=0.79 cum_wall_sec=2.4
23:29:23 | INFO    | src.training.finetune | STEP step=40 loss=2.1586 dt_sec=0.79 cum_wall_sec=3.2
23:29:24 | INFO    | src.training.finetune | STEP step=50 loss=2.6426 dt_sec=0.77 cum_wall_sec=4.0
23:29:25 | INFO    | src.training.finetune | STEP step=60 loss=1.9521 dt_sec=0.78 cum_wall_sec=4.8
23:29:25 | INFO    | src.training.finetune | STEP step=70 loss=1.5081 dt_sec=0.77 cum_wall_sec=5.5
23:29:26 | INFO    | src.training.finetune | STEP step=80 loss=1.7621 dt_sec=0.78 cum_wall_sec=6.3
23:29:27 | INFO    | src.training.finetune | STEP step=90 loss=1.5065 dt_sec=0.78 cum_wall_sec=7.1
23:29:28 | INFO    | src.training.finetune | STEP step=100 loss=1.9058 dt_sec=0.78 cum_wall_sec=7.9
23:29:29 | INFO    | src.training.finetune | STEP step=110 loss=1.6507 dt_sec=0.78 cum_wall_sec=8.7
23:29:29 | INFO    | src.training.finetune | STEP step=120 loss=1.4696 dt_sec=0.79 cum_wall_sec=9.5
23:29:30 | INFO    | src.training.finetune | STEP step=130 loss=1.2659 dt_sec=0.77 cum_wall_sec=10.2
23:29:31 | INFO    | src.training.finetune | STEP step=140 loss=1.1390 dt_sec=0.77 cum_wall_sec=11.0
23:29:32 | INFO    | src.training.finetune | STEP step=150 loss=1.2659 dt_sec=0.78 cum_wall_sec=11.8
23:29:32 | INFO    | src.training.finetune | STEP step=160 loss=1.1836 dt_sec=0.79 cum_wall_sec=12.6
23:29:33 | INFO    | src.training.finetune | STEP step=170 loss=1.2040 dt_sec=0.78 cum_wall_sec=13.3
23:29:34 | INFO    | src.training.finetune | STEP step=180 loss=1.3106 dt_sec=0.78 cum_wall_sec=14.1
23:29:35 | INFO    | src.training.finetune | STEP step=190 loss=1.5282 dt_sec=0.79 cum_wall_sec=14.9
23:29:36 | INFO    | src.training.finetune | STEP step=200 loss=1.7819 dt_sec=0.77 cum_wall_sec=15.7
23:29:39 | INFO    | src.training.finetune | STEP step=210 loss=1.2958 dt_sec=3.08 cum_wall_sec=18.8
23:29:39 | INFO    | src.training.finetune | STEP step=220 loss=1.6992 dt_sec=0.78 cum_wall_sec=19.5
23:29:40 | INFO    | src.training.finetune | STEP step=230 loss=1.3586 dt_sec=0.79 cum_wall_sec=20.3
23:29:41 | INFO    | src.training.finetune | STEP step=240 loss=0.8891 dt_sec=0.77 cum_wall_sec=21.1
23:29:42 | INFO    | src.training.finetune | STEP step=250 loss=0.9100 dt_sec=0.78 cum_wall_sec=21.9
23:29:43 | INFO    | src.training.finetune | STEP step=260 loss=0.9541 dt_sec=0.79 cum_wall_sec=22.7
23:29:43 | INFO    | src.training.finetune | STEP step=270 loss=0.9330 dt_sec=0.78 cum_wall_sec=23.4
23:29:44 | INFO    | src.training.finetune | STEP step=280 loss=0.8155 dt_sec=0.77 cum_wall_sec=24.2
23:29:45 | INFO    | src.training.finetune | STEP step=290 loss=0.8287 dt_sec=0.78 cum_wall_sec=25.0
23:29:46 | INFO    | src.training.finetune | STEP step=300 loss=0.9497 dt_sec=0.79 cum_wall_sec=25.8
23:29:46 | INFO    | src.training.finetune | STEP step=310 loss=0.7704 dt_sec=0.77 cum_wall_sec=26.6
23:29:47 | INFO    | src.training.finetune | STEP step=320 loss=0.8058 dt_sec=0.78 cum_wall_sec=27.3
23:29:48 | INFO    | src.training.finetune | STEP step=330 loss=0.8071 dt_sec=0.78 cum_wall_sec=28.1
23:29:49 | INFO    | src.training.finetune | STEP step=340 loss=0.8402 dt_sec=0.78 cum_wall_sec=28.9
23:29:50 | INFO    | src.training.finetune | STEP step=350 loss=0.8907 dt_sec=0.78 cum_wall_sec=29.7
23:29:50 | INFO    | src.training.finetune | STEP step=360 loss=0.8102 dt_sec=0.76 cum_wall_sec=30.4
23:29:51 | INFO    | src.training.finetune | STEP step=370 loss=0.7579 dt_sec=0.78 cum_wall_sec=31.2
23:29:52 | INFO    | src.training.finetune | STEP step=380 loss=0.8900 dt_sec=0.79 cum_wall_sec=32.0
23:29:53 | INFO    | src.training.finetune | STEP step=390 loss=0.8701 dt_sec=0.78 cum_wall_sec=32.8
23:29:53 | INFO    | src.training.finetune | STEP step=400 loss=0.7962 dt_sec=0.77 cum_wall_sec=33.6
23:29:57 | INFO    | src.training.finetune | STEP step=410 loss=0.7996 dt_sec=3.14 cum_wall_sec=36.7
23:29:57 | INFO    | src.training.finetune | STEP step=420 loss=0.7869 dt_sec=0.77 cum_wall_sec=37.5
23:29:58 | INFO    | src.training.finetune | STEP step=430 loss=0.7213 dt_sec=0.79 cum_wall_sec=38.3
23:29:59 | INFO    | src.training.finetune | STEP step=440 loss=0.7837 dt_sec=0.77 cum_wall_sec=39.0
23:30:00 | INFO    | src.training.finetune | STEP step=450 loss=0.7358 dt_sec=0.78 cum_wall_sec=39.8
23:30:01 | INFO    | src.training.finetune | STEP step=460 loss=0.7488 dt_sec=0.78 cum_wall_sec=40.6
23:30:01 | INFO    | src.training.finetune | STEP step=470 loss=0.8001 dt_sec=0.77 cum_wall_sec=41.4
23:30:02 | INFO    | src.training.finetune | STEP step=480 loss=0.8668 dt_sec=0.78 cum_wall_sec=42.1
23:30:03 | INFO    | src.training.finetune | STEP step=490 loss=0.7601 dt_sec=0.80 cum_wall_sec=42.9
23:30:04 | INFO    | src.training.finetune | STEP step=500 loss=0.7632 dt_sec=0.79 cum_wall_sec=43.7
23:30:04 | INFO    | src.training.finetune | STEP step=510 loss=0.6893 dt_sec=0.77 cum_wall_sec=44.5
23:30:05 | INFO    | src.training.finetune | STEP step=520 loss=0.7556 dt_sec=0.78 cum_wall_sec=45.3
23:30:06 | INFO    | src.training.finetune | STEP step=530 loss=0.7701 dt_sec=0.81 cum_wall_sec=46.1
23:30:07 | INFO    | src.training.finetune | STEP step=540 loss=0.7354 dt_sec=0.77 cum_wall_sec=46.9
23:30:08 | INFO    | src.training.finetune | STEP step=550 loss=0.7903 dt_sec=0.79 cum_wall_sec=47.6
23:30:08 | INFO    | src.training.finetune | STEP step=560 loss=0.8065 dt_sec=0.77 cum_wall_sec=48.4
23:30:09 | INFO    | src.training.finetune | STEP step=570 loss=0.7428 dt_sec=0.78 cum_wall_sec=49.2
23:30:10 | INFO    | src.training.finetune | STEP step=580 loss=0.7576 dt_sec=0.77 cum_wall_sec=50.0
23:30:11 | INFO    | src.training.finetune | STEP step=590 loss=0.7869 dt_sec=0.78 cum_wall_sec=50.7
23:30:11 | INFO    | src.training.finetune | STEP step=600 loss=0.8605 dt_sec=0.78 cum_wall_sec=51.5
23:30:15 | INFO    | src.training.finetune | STEP step=610 loss=0.9994 dt_sec=3.24 cum_wall_sec=54.8
23:30:15 | INFO    | src.training.finetune | STEP step=620 loss=0.8160 dt_sec=0.77 cum_wall_sec=55.5
23:30:16 | INFO    | src.training.finetune | STEP step=630 loss=0.7684 dt_sec=0.78 cum_wall_sec=56.3
23:30:17 | INFO    | src.training.finetune | STEP step=640 loss=0.7924 dt_sec=0.78 cum_wall_sec=57.1
23:30:18 | INFO    | src.training.finetune | STEP step=650 loss=0.7434 dt_sec=0.79 cum_wall_sec=57.9
23:30:19 | INFO    | src.training.finetune | STEP step=660 loss=0.7471 dt_sec=0.78 cum_wall_sec=58.7
23:30:19 | INFO    | src.training.finetune | STEP step=670 loss=0.7495 dt_sec=0.78 cum_wall_sec=59.5
23:30:20 | INFO    | src.training.finetune | STEP step=680 loss=0.7413 dt_sec=0.77 cum_wall_sec=60.2
