20:32:01 | INFO    | src.training.finetune |   [AZ mərhələsi] 2000 nümunə | 2 sinif | init=baza
20:32:01 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
20:32:01 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-08T20:32:01.876973+00:00 n=2000 n_classes=2
20:32:03 | INFO    | src.training.finetune | STEP step=10 loss=4.9527 dt_sec=0.85 cum_wall_sec=0.8
20:32:04 | INFO    | src.training.finetune | STEP step=20 loss=3.4762 dt_sec=0.75 cum_wall_sec=1.6
20:32:04 | INFO    | src.training.finetune | STEP step=30 loss=2.7200 dt_sec=0.76 cum_wall_sec=2.4
20:32:05 | INFO    | src.training.finetune | STEP step=40 loss=2.1290 dt_sec=0.76 cum_wall_sec=3.1
20:32:06 | INFO    | src.training.finetune | STEP step=50 loss=2.4248 dt_sec=0.75 cum_wall_sec=3.9
20:32:07 | INFO    | src.training.finetune | STEP step=60 loss=2.2523 dt_sec=0.75 cum_wall_sec=4.6
20:32:07 | INFO    | src.training.finetune | STEP step=70 loss=1.8890 dt_sec=0.75 cum_wall_sec=5.4
20:32:08 | INFO    | src.training.finetune | STEP step=80 loss=2.2991 dt_sec=0.74 cum_wall_sec=6.1
20:32:09 | INFO    | src.training.finetune | STEP step=90 loss=2.2665 dt_sec=0.76 cum_wall_sec=6.9
20:32:10 | INFO    | src.training.finetune | STEP step=100 loss=2.2833 dt_sec=0.75 cum_wall_sec=7.6
20:32:10 | INFO    | src.training.finetune | STEP step=110 loss=1.7451 dt_sec=0.75 cum_wall_sec=8.4
20:32:11 | INFO    | src.training.finetune | STEP step=120 loss=1.6739 dt_sec=0.75 cum_wall_sec=9.1
20:32:12 | INFO    | src.training.finetune | STEP step=130 loss=1.9386 dt_sec=0.75 cum_wall_sec=9.9
20:32:13 | INFO    | src.training.finetune | STEP step=140 loss=2.0201 dt_sec=0.77 cum_wall_sec=10.6
20:32:13 | INFO    | src.training.finetune | STEP step=150 loss=1.2015 dt_sec=0.75 cum_wall_sec=11.4
20:32:14 | INFO    | src.training.finetune | STEP step=160 loss=1.1972 dt_sec=0.74 cum_wall_sec=12.1
20:32:15 | INFO    | src.training.finetune | STEP step=170 loss=1.5052 dt_sec=0.73 cum_wall_sec=12.9
20:32:16 | INFO    | src.training.finetune | STEP step=180 loss=1.3374 dt_sec=0.75 cum_wall_sec=13.6
20:32:16 | INFO    | src.training.finetune | STEP step=190 loss=1.0913 dt_sec=0.75 cum_wall_sec=14.4
20:32:17 | INFO    | src.training.finetune | STEP step=200 loss=1.1863 dt_sec=0.76 cum_wall_sec=15.1
20:32:20 | INFO    | src.training.finetune | STEP step=210 loss=1.1562 dt_sec=3.01 cum_wall_sec=18.1
20:32:21 | INFO    | src.training.finetune | STEP step=220 loss=1.1007 dt_sec=0.75 cum_wall_sec=18.9
20:32:22 | INFO    | src.training.finetune | STEP step=230 loss=1.0417 dt_sec=0.76 cum_wall_sec=19.7
20:32:23 | INFO    | src.training.finetune | STEP step=240 loss=1.1214 dt_sec=0.75 cum_wall_sec=20.4
