02:16:46 | INFO    | src.training.finetune |   [AZ mərhələsi] 20914 nümunə | 2 sinif | init=baza
02:16:46 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
02:16:46 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T02:16:46.781287+00:00 n=20914 n_classes=2
02:16:48 | INFO    | src.training.finetune | STEP step=10 loss=3.6236 dt_sec=0.86 cum_wall_sec=0.9
02:16:49 | INFO    | src.training.finetune | STEP step=20 loss=3.4754 dt_sec=0.78 cum_wall_sec=1.6
02:16:50 | INFO    | src.training.finetune | STEP step=30 loss=2.8599 dt_sec=0.79 cum_wall_sec=2.4
02:16:51 | INFO    | src.training.finetune | STEP step=40 loss=3.0038 dt_sec=0.78 cum_wall_sec=3.2
02:16:51 | INFO    | src.training.finetune | STEP step=50 loss=2.4447 dt_sec=0.78 cum_wall_sec=4.0
02:16:52 | INFO    | src.training.finetune | STEP step=60 loss=2.3479 dt_sec=0.77 cum_wall_sec=4.8
02:16:53 | INFO    | src.training.finetune | STEP step=70 loss=2.1834 dt_sec=0.77 cum_wall_sec=5.5
02:16:54 | INFO    | src.training.finetune | STEP step=80 loss=2.5984 dt_sec=0.77 cum_wall_sec=6.3
02:16:54 | INFO    | src.training.finetune | STEP step=90 loss=2.0376 dt_sec=0.77 cum_wall_sec=7.1
02:16:55 | INFO    | src.training.finetune | STEP step=100 loss=1.8344 dt_sec=0.78 cum_wall_sec=7.8
02:16:56 | INFO    | src.training.finetune | STEP step=110 loss=1.5250 dt_sec=0.78 cum_wall_sec=8.6
02:16:57 | INFO    | src.training.finetune | STEP step=120 loss=1.4814 dt_sec=0.76 cum_wall_sec=9.4
02:16:58 | INFO    | src.training.finetune | STEP step=130 loss=1.6348 dt_sec=0.78 cum_wall_sec=10.2
02:16:58 | INFO    | src.training.finetune | STEP step=140 loss=1.2272 dt_sec=0.79 cum_wall_sec=11.0
02:16:59 | INFO    | src.training.finetune | STEP step=150 loss=1.2925 dt_sec=0.76 cum_wall_sec=11.7
02:17:00 | INFO    | src.training.finetune | STEP step=160 loss=1.2294 dt_sec=0.77 cum_wall_sec=12.5
02:17:01 | INFO    | src.training.finetune | STEP step=170 loss=1.1930 dt_sec=0.76 cum_wall_sec=13.3
02:17:01 | INFO    | src.training.finetune | STEP step=180 loss=1.0935 dt_sec=0.79 cum_wall_sec=14.0
02:17:02 | INFO    | src.training.finetune | STEP step=190 loss=1.3830 dt_sec=0.78 cum_wall_sec=14.8
02:17:03 | INFO    | src.training.finetune | STEP step=200 loss=1.0563 dt_sec=0.79 cum_wall_sec=15.6
02:17:06 | INFO    | src.training.finetune | STEP step=210 loss=1.0609 dt_sec=3.08 cum_wall_sec=18.7
02:17:07 | INFO    | src.training.finetune | STEP step=220 loss=0.9378 dt_sec=0.77 cum_wall_sec=19.5
02:17:08 | INFO    | src.training.finetune | STEP step=230 loss=1.0304 dt_sec=0.78 cum_wall_sec=20.2
02:17:08 | INFO    | src.training.finetune | STEP step=240 loss=0.8679 dt_sec=0.79 cum_wall_sec=21.0
02:17:09 | INFO    | src.training.finetune | STEP step=250 loss=0.9213 dt_sec=0.77 cum_wall_sec=21.8
