23:16:01 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=baza
23:16:01 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
23:16:01 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-08T23:16:01.915679+00:00 n=500 n_classes=2
23:16:04 | INFO    | src.training.finetune | STEP step=10 loss=4.0268 dt_sec=0.90 cum_wall_sec=0.9
23:16:05 | INFO    | src.training.finetune | STEP step=20 loss=3.5072 dt_sec=0.80 cum_wall_sec=1.7
23:16:06 | INFO    | src.training.finetune | STEP step=30 loss=2.9569 dt_sec=0.79 cum_wall_sec=2.5
23:16:07 | INFO    | src.training.finetune | STEP step=40 loss=2.4583 dt_sec=0.81 cum_wall_sec=3.3
23:16:08 | INFO    | src.training.finetune | STEP step=50 loss=2.1858 dt_sec=0.80 cum_wall_sec=4.1
23:16:08 | INFO    | src.training.finetune | STEP step=60 loss=2.0792 dt_sec=0.81 cum_wall_sec=4.9
23:16:09 | INFO    | src.training.finetune | STEP step=70 loss=2.1499 dt_sec=0.81 cum_wall_sec=5.7
23:16:10 | INFO    | src.training.finetune | STEP step=80 loss=1.9569 dt_sec=0.82 cum_wall_sec=6.5
23:16:11 | INFO    | src.training.finetune | STEP step=90 loss=2.1338 dt_sec=0.81 cum_wall_sec=7.3
23:16:12 | INFO    | src.training.finetune | STEP step=100 loss=2.4081 dt_sec=0.81 cum_wall_sec=8.2
23:16:12 | INFO    | src.training.finetune | STEP step=110 loss=2.1356 dt_sec=0.81 cum_wall_sec=9.0
23:16:13 | INFO    | src.training.finetune | STEP step=120 loss=1.8675 dt_sec=0.82 cum_wall_sec=9.8
23:16:14 | INFO    | src.training.finetune | STEP step=130 loss=1.7535 dt_sec=0.80 cum_wall_sec=10.6
23:16:15 | INFO    | src.training.finetune | STEP step=140 loss=2.4155 dt_sec=0.81 cum_wall_sec=11.4
23:16:16 | INFO    | src.training.finetune | STEP step=150 loss=2.8397 dt_sec=0.80 cum_wall_sec=12.2
23:16:16 | INFO    | src.training.finetune | STEP step=160 loss=2.2216 dt_sec=0.80 cum_wall_sec=13.0
23:16:17 | INFO    | src.training.finetune | STEP step=170 loss=1.2008 dt_sec=0.82 cum_wall_sec=13.8
23:16:18 | INFO    | src.training.finetune | STEP step=180 loss=1.3976 dt_sec=0.81 cum_wall_sec=14.6
23:16:19 | INFO    | src.training.finetune | STEP step=190 loss=1.8495 dt_sec=0.80 cum_wall_sec=15.4
23:16:20 | INFO    | src.training.finetune | STEP step=200 loss=1.4165 dt_sec=0.79 cum_wall_sec=16.2
