02:42:13 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=baza
02:42:13 | INFO    | src.training.finetune | Task head reset: modules=['classifier'] params=592130 (encoder='roberta' untouched)
02:42:13 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T02:42:13.244894+00:00 n=500 n_classes=2
02:42:14 | INFO    | src.training.finetune | STEP step=10 loss=0.6938 dt_sec=0.73 cum_wall_sec=0.7
02:42:15 | INFO    | src.training.finetune | STEP step=20 loss=0.6986 dt_sec=0.67 cum_wall_sec=1.4
02:42:15 | INFO    | src.training.finetune | STEP step=30 loss=0.6979 dt_sec=0.67 cum_wall_sec=2.1
02:42:16 | INFO    | src.training.finetune | STEP step=40 loss=0.6907 dt_sec=0.68 cum_wall_sec=2.7
02:42:17 | INFO    | src.training.finetune | STEP step=50 loss=0.6939 dt_sec=0.67 cum_wall_sec=3.4
02:42:17 | INFO    | src.training.finetune | STEP step=60 loss=0.6949 dt_sec=0.66 cum_wall_sec=4.1
02:42:18 | INFO    | src.training.finetune | STEP step=70 loss=0.6908 dt_sec=0.67 cum_wall_sec=4.8
02:42:20 | INFO    | src.training.finetune | STEP step=80 loss=0.6935 dt_sec=2.38 cum_wall_sec=7.1
02:42:21 | INFO    | src.training.finetune | STEP step=90 loss=0.6775 dt_sec=0.66 cum_wall_sec=7.8
02:42:22 | INFO    | src.training.finetune | STEP step=100 loss=0.6858 dt_sec=0.67 cum_wall_sec=8.5
02:42:22 | INFO    | src.training.finetune | STEP step=110 loss=0.6635 dt_sec=0.67 cum_wall_sec=9.1
02:42:23 | INFO    | src.training.finetune | STEP step=120 loss=0.6563 dt_sec=0.67 cum_wall_sec=9.8
02:42:24 | INFO    | src.training.finetune | STEP step=130 loss=0.6459 dt_sec=0.66 cum_wall_sec=10.5
02:42:24 | INFO    | src.training.finetune | STEP step=140 loss=0.6426 dt_sec=0.67 cum_wall_sec=11.1
02:42:25 | INFO    | src.training.finetune | STEP step=150 loss=0.6183 dt_sec=0.66 cum_wall_sec=11.8
02:42:27 | INFO    | src.training.finetune | STEP step=160 loss=0.5957 dt_sec=2.35 cum_wall_sec=14.2
02:42:28 | INFO    | src.training.finetune | STEP step=170 loss=0.5478 dt_sec=0.68 cum_wall_sec=14.8
02:42:29 | INFO    | src.training.finetune | STEP step=180 loss=0.5330 dt_sec=0.67 cum_wall_sec=15.5
