02:13:39 | INFO    | src.training.finetune |   [AZ mərhələsi] 20914 nümunə | 2 sinif | init=baza
02:13:39 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
02:13:39 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T02:13:39.135034+00:00 n=20914 n_classes=2
02:13:41 | INFO    | src.training.finetune | STEP step=10 loss=4.6933 dt_sec=0.89 cum_wall_sec=0.9
02:13:41 | INFO    | src.training.finetune | STEP step=20 loss=3.2838 dt_sec=0.77 cum_wall_sec=1.7
02:13:42 | INFO    | src.training.finetune | STEP step=30 loss=2.8305 dt_sec=0.77 cum_wall_sec=2.4
02:13:43 | INFO    | src.training.finetune | STEP step=40 loss=2.2972 dt_sec=0.77 cum_wall_sec=3.2
02:13:44 | INFO    | src.training.finetune | STEP step=50 loss=2.4232 dt_sec=0.77 cum_wall_sec=4.0
02:13:45 | INFO    | src.training.finetune | STEP step=60 loss=2.1035 dt_sec=0.79 cum_wall_sec=4.8
02:13:45 | INFO    | src.training.finetune | STEP step=70 loss=2.0736 dt_sec=0.77 cum_wall_sec=5.5
02:13:46 | INFO    | src.training.finetune | STEP step=80 loss=2.3328 dt_sec=0.77 cum_wall_sec=6.3
02:13:47 | INFO    | src.training.finetune | STEP step=90 loss=1.5910 dt_sec=0.78 cum_wall_sec=7.1
02:13:48 | INFO    | src.training.finetune | STEP step=100 loss=1.2744 dt_sec=0.78 cum_wall_sec=7.9
02:13:48 | INFO    | src.training.finetune | STEP step=110 loss=1.3741 dt_sec=0.79 cum_wall_sec=8.7
02:13:49 | INFO    | src.training.finetune | STEP step=120 loss=1.5458 dt_sec=0.79 cum_wall_sec=9.4
02:13:50 | INFO    | src.training.finetune | STEP step=130 loss=1.2913 dt_sec=0.76 cum_wall_sec=10.2
02:13:51 | INFO    | src.training.finetune | STEP step=140 loss=1.2204 dt_sec=0.76 cum_wall_sec=11.0
02:13:52 | INFO    | src.training.finetune | STEP step=150 loss=1.3355 dt_sec=0.78 cum_wall_sec=11.7
02:13:52 | INFO    | src.training.finetune | STEP step=160 loss=1.7097 dt_sec=0.80 cum_wall_sec=12.6
02:13:53 | INFO    | src.training.finetune | STEP step=170 loss=1.1174 dt_sec=0.80 cum_wall_sec=13.4
02:13:54 | INFO    | src.training.finetune | STEP step=180 loss=1.5650 dt_sec=0.77 cum_wall_sec=14.1
02:13:55 | INFO    | src.training.finetune | STEP step=190 loss=0.9878 dt_sec=0.78 cum_wall_sec=14.9
02:13:55 | INFO    | src.training.finetune | STEP step=200 loss=1.0916 dt_sec=0.79 cum_wall_sec=15.7
02:13:59 | INFO    | src.training.finetune | STEP step=210 loss=0.9763 dt_sec=3.07 cum_wall_sec=18.8
02:13:59 | INFO    | src.training.finetune | STEP step=220 loss=1.1177 dt_sec=0.78 cum_wall_sec=19.5
02:14:00 | INFO    | src.training.finetune | STEP step=230 loss=0.9700 dt_sec=0.78 cum_wall_sec=20.3
02:14:01 | INFO    | src.training.finetune | STEP step=240 loss=0.9433 dt_sec=0.78 cum_wall_sec=21.1
02:14:02 | INFO    | src.training.finetune | STEP step=250 loss=1.1067 dt_sec=0.78 cum_wall_sec=21.9
02:14:02 | INFO    | src.training.finetune | STEP step=260 loss=0.8980 dt_sec=0.77 cum_wall_sec=22.7
02:14:03 | INFO    | src.training.finetune | STEP step=270 loss=0.9184 dt_sec=0.81 cum_wall_sec=23.5
02:14:04 | INFO    | src.training.finetune | STEP step=280 loss=0.7769 dt_sec=0.77 cum_wall_sec=24.2
02:14:05 | INFO    | src.training.finetune | STEP step=290 loss=0.8510 dt_sec=0.77 cum_wall_sec=25.0
02:14:06 | INFO    | src.training.finetune | STEP step=300 loss=0.8474 dt_sec=0.78 cum_wall_sec=25.8
02:14:06 | INFO    | src.training.finetune | STEP step=310 loss=0.8148 dt_sec=0.76 cum_wall_sec=26.5
02:14:07 | INFO    | src.training.finetune | STEP step=320 loss=0.8123 dt_sec=0.80 cum_wall_sec=27.3
02:14:08 | INFO    | src.training.finetune | STEP step=330 loss=0.8183 dt_sec=0.81 cum_wall_sec=28.2
02:14:09 | INFO    | src.training.finetune | STEP step=340 loss=0.8880 dt_sec=0.79 cum_wall_sec=28.9
02:14:10 | INFO    | src.training.finetune | STEP step=350 loss=0.8152 dt_sec=0.80 cum_wall_sec=29.8
02:14:10 | INFO    | src.training.finetune | STEP step=360 loss=1.2800 dt_sec=0.79 cum_wall_sec=30.5
02:14:11 | INFO    | src.training.finetune | STEP step=370 loss=1.0491 dt_sec=0.80 cum_wall_sec=31.3
02:14:12 | INFO    | src.training.finetune | STEP step=380 loss=0.7735 dt_sec=0.79 cum_wall_sec=32.1
02:14:13 | INFO    | src.training.finetune | STEP step=390 loss=0.8423 dt_sec=0.80 cum_wall_sec=32.9
02:14:14 | INFO    | src.training.finetune | STEP step=400 loss=0.8408 dt_sec=0.79 cum_wall_sec=33.7
02:14:17 | INFO    | src.training.finetune | STEP step=410 loss=0.8812 dt_sec=3.15 cum_wall_sec=36.9
02:14:17 | INFO    | src.training.finetune | STEP step=420 loss=0.8019 dt_sec=0.78 cum_wall_sec=37.7
02:14:18 | INFO    | src.training.finetune | STEP step=430 loss=0.7174 dt_sec=0.83 cum_wall_sec=38.5
02:14:19 | INFO    | src.training.finetune | STEP step=440 loss=0.8412 dt_sec=0.80 cum_wall_sec=39.3
02:14:20 | INFO    | src.training.finetune | STEP step=450 loss=0.8432 dt_sec=0.80 cum_wall_sec=40.1
02:14:21 | INFO    | src.training.finetune | STEP step=460 loss=0.8294 dt_sec=0.80 cum_wall_sec=40.9
02:14:21 | INFO    | src.training.finetune | STEP step=470 loss=0.7141 dt_sec=0.80 cum_wall_sec=41.7
02:14:22 | INFO    | src.training.finetune | STEP step=480 loss=0.7560 dt_sec=0.80 cum_wall_sec=42.5
02:14:23 | INFO    | src.training.finetune | STEP step=490 loss=0.8295 dt_sec=0.79 cum_wall_sec=43.3
02:14:24 | INFO    | src.training.finetune | STEP step=500 loss=0.7566 dt_sec=0.79 cum_wall_sec=44.1
02:14:25 | INFO    | src.training.finetune | STEP step=510 loss=0.7605 dt_sec=0.79 cum_wall_sec=44.9
02:14:25 | INFO    | src.training.finetune | STEP step=520 loss=0.7754 dt_sec=0.80 cum_wall_sec=45.7
02:14:26 | INFO    | src.training.finetune | STEP step=530 loss=0.7870 dt_sec=0.81 cum_wall_sec=46.5
02:14:27 | INFO    | src.training.finetune | STEP step=540 loss=0.7558 dt_sec=0.79 cum_wall_sec=47.3
02:14:28 | INFO    | src.training.finetune | STEP step=550 loss=0.7505 dt_sec=0.81 cum_wall_sec=48.1
02:14:29 | INFO    | src.training.finetune | STEP step=560 loss=0.8080 dt_sec=0.80 cum_wall_sec=48.9
02:14:29 | INFO    | src.training.finetune | STEP step=570 loss=0.7549 dt_sec=0.79 cum_wall_sec=49.7
02:14:30 | INFO    | src.training.finetune | STEP step=580 loss=0.7835 dt_sec=0.80 cum_wall_sec=50.5
02:14:31 | INFO    | src.training.finetune | STEP step=590 loss=0.7852 dt_sec=0.80 cum_wall_sec=51.3
02:14:32 | INFO    | src.training.finetune | STEP step=600 loss=0.7037 dt_sec=0.80 cum_wall_sec=52.1
02:14:35 | INFO    | src.training.finetune | STEP step=610 loss=0.8027 dt_sec=3.34 cum_wall_sec=55.4
02:14:36 | INFO    | src.training.finetune | STEP step=620 loss=0.7528 dt_sec=0.80 cum_wall_sec=56.2
02:14:37 | INFO    | src.training.finetune | STEP step=630 loss=0.7063 dt_sec=0.79 cum_wall_sec=57.0
02:14:38 | INFO    | src.training.finetune | STEP step=640 loss=0.7225 dt_sec=0.77 cum_wall_sec=57.8
02:14:38 | INFO    | src.training.finetune | STEP step=650 loss=0.7330 dt_sec=0.80 cum_wall_sec=58.6
02:14:39 | INFO    | src.training.finetune | STEP step=660 loss=0.7191 dt_sec=0.78 cum_wall_sec=59.4
02:14:40 | INFO    | src.training.finetune | STEP step=670 loss=0.7167 dt_sec=0.78 cum_wall_sec=60.1
02:14:41 | INFO    | src.training.finetune | STEP step=680 loss=0.7359 dt_sec=0.76 cum_wall_sec=60.9
02:14:41 | INFO    | src.training.finetune | STEP step=690 loss=0.7709 dt_sec=0.77 cum_wall_sec=61.7
02:14:42 | INFO    | src.training.finetune | STEP step=700 loss=0.8396 dt_sec=0.78 cum_wall_sec=62.5
02:14:43 | INFO    | src.training.finetune | STEP step=710 loss=0.7970 dt_sec=0.78 cum_wall_sec=63.2
02:14:44 | INFO    | src.training.finetune | STEP step=720 loss=0.8626 dt_sec=0.78 cum_wall_sec=64.0
02:14:45 | INFO    | src.training.finetune | STEP step=730 loss=0.7267 dt_sec=0.77 cum_wall_sec=64.8
02:14:45 | INFO    | src.training.finetune | STEP step=740 loss=0.6957 dt_sec=0.78 cum_wall_sec=65.6
02:14:46 | INFO    | src.training.finetune | STEP step=750 loss=0.7142 dt_sec=0.79 cum_wall_sec=66.3
02:14:47 | INFO    | src.training.finetune | STEP step=760 loss=0.7620 dt_sec=0.78 cum_wall_sec=67.1
02:14:48 | INFO    | src.training.finetune | STEP step=770 loss=0.7553 dt_sec=0.78 cum_wall_sec=67.9
02:14:48 | INFO    | src.training.finetune | STEP step=780 loss=0.7211 dt_sec=0.77 cum_wall_sec=68.7
02:14:49 | INFO    | src.training.finetune | STEP step=790 loss=0.7669 dt_sec=0.79 cum_wall_sec=69.5
02:14:50 | INFO    | src.training.finetune | STEP step=800 loss=0.7673 dt_sec=0.77 cum_wall_sec=70.2
02:14:53 | INFO    | src.training.finetune | STEP step=810 loss=0.7137 dt_sec=3.20 cum_wall_sec=73.4
02:14:54 | INFO    | src.training.finetune | STEP step=820 loss=0.7783 dt_sec=0.79 cum_wall_sec=74.2
02:14:55 | INFO    | src.training.finetune | STEP step=830 loss=0.7762 dt_sec=0.79 cum_wall_sec=75.0
02:14:56 | INFO    | src.training.finetune | STEP step=840 loss=0.8181 dt_sec=0.79 cum_wall_sec=75.8
02:14:56 | INFO    | src.training.finetune | STEP step=850 loss=0.7763 dt_sec=0.78 cum_wall_sec=76.6
02:14:57 | INFO    | src.training.finetune | STEP step=860 loss=0.7189 dt_sec=0.78 cum_wall_sec=77.4
02:14:58 | INFO    | src.training.finetune | STEP step=870 loss=0.7334 dt_sec=0.79 cum_wall_sec=78.2
02:14:59 | INFO    | src.training.finetune | STEP step=880 loss=0.7262 dt_sec=0.77 cum_wall_sec=78.9
02:14:59 | INFO    | src.training.finetune | STEP step=890 loss=0.7302 dt_sec=0.77 cum_wall_sec=79.7
02:15:00 | INFO    | src.training.finetune | STEP step=900 loss=0.7452 dt_sec=0.78 cum_wall_sec=80.5
02:15:01 | INFO    | src.training.finetune | STEP step=910 loss=0.7410 dt_sec=0.80 cum_wall_sec=81.3
02:15:02 | INFO    | src.training.finetune | STEP step=920 loss=0.7561 dt_sec=0.78 cum_wall_sec=82.1
02:15:03 | INFO    | src.training.finetune | STEP step=930 loss=0.7207 dt_sec=0.79 cum_wall_sec=82.8
02:15:03 | INFO    | src.training.finetune | STEP step=940 loss=0.7178 dt_sec=0.78 cum_wall_sec=83.6
02:15:04 | INFO    | src.training.finetune | STEP step=950 loss=0.7460 dt_sec=0.78 cum_wall_sec=84.4
02:15:05 | INFO    | src.training.finetune | STEP step=960 loss=0.7201 dt_sec=0.76 cum_wall_sec=85.2
02:15:06 | INFO    | src.training.finetune | STEP step=970 loss=0.7020 dt_sec=0.78 cum_wall_sec=85.9
02:15:06 | INFO    | src.training.finetune | STEP step=980 loss=0.7292 dt_sec=0.77 cum_wall_sec=86.7
02:15:07 | INFO    | src.training.finetune | STEP step=990 loss=0.7014 dt_sec=0.77 cum_wall_sec=87.5
02:15:08 | INFO    | src.training.finetune | STEP step=1000 loss=0.7166 dt_sec=0.78 cum_wall_sec=88.3
02:15:11 | INFO    | src.training.finetune | STEP step=1010 loss=0.7013 dt_sec=3.22 cum_wall_sec=91.5
02:15:12 | INFO    | src.training.finetune | STEP step=1020 loss=0.7653 dt_sec=0.77 cum_wall_sec=92.3
02:15:13 | INFO    | src.training.finetune | STEP step=1030 loss=0.7409 dt_sec=0.78 cum_wall_sec=93.0
02:15:14 | INFO    | src.training.finetune | STEP step=1040 loss=0.7271 dt_sec=0.77 cum_wall_sec=93.8
02:15:14 | INFO    | src.training.finetune | STEP step=1050 loss=0.6984 dt_sec=0.78 cum_wall_sec=94.6
02:15:15 | INFO    | src.training.finetune | STEP step=1060 loss=0.7260 dt_sec=0.78 cum_wall_sec=95.4
02:15:16 | INFO    | src.training.finetune | STEP step=1070 loss=0.7667 dt_sec=0.78 cum_wall_sec=96.1
