01:06:05 | INFO    | src.training.finetune |   [AZ mərhələsi] 10000 nümunə | 2 sinif | init=baza
01:06:05 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
01:06:05 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T01:06:05.845976+00:00 n=10000 n_classes=2
01:06:13 | INFO    | src.training.finetune | STEP step=10 loss=5.3009 dt_sec=0.84 cum_wall_sec=0.8
01:06:13 | INFO    | src.training.finetune | STEP step=20 loss=3.5205 dt_sec=0.78 cum_wall_sec=1.6
01:06:14 | INFO    | src.training.finetune | STEP step=30 loss=2.5573 dt_sec=0.78 cum_wall_sec=2.4
01:06:15 | INFO    | src.training.finetune | STEP step=40 loss=2.4027 dt_sec=0.78 cum_wall_sec=3.2
01:06:16 | INFO    | src.training.finetune | STEP step=50 loss=2.2898 dt_sec=0.79 cum_wall_sec=4.0
01:06:16 | INFO    | src.training.finetune | STEP step=60 loss=1.7464 dt_sec=0.78 cum_wall_sec=4.8
01:06:17 | INFO    | src.training.finetune | STEP step=70 loss=1.7241 dt_sec=0.79 cum_wall_sec=5.5
01:06:18 | INFO    | src.training.finetune | STEP step=80 loss=1.8702 dt_sec=0.80 cum_wall_sec=6.3
01:06:19 | INFO    | src.training.finetune | STEP step=90 loss=1.6726 dt_sec=0.78 cum_wall_sec=7.1
01:06:20 | INFO    | src.training.finetune | STEP step=100 loss=1.4410 dt_sec=0.79 cum_wall_sec=7.9
01:06:20 | INFO    | src.training.finetune | STEP step=110 loss=1.8010 dt_sec=0.80 cum_wall_sec=8.7
01:06:21 | INFO    | src.training.finetune | STEP step=120 loss=2.2095 dt_sec=0.78 cum_wall_sec=9.5
01:06:22 | INFO    | src.training.finetune | STEP step=130 loss=1.6955 dt_sec=0.79 cum_wall_sec=10.3
01:06:23 | INFO    | src.training.finetune | STEP step=140 loss=1.2225 dt_sec=0.79 cum_wall_sec=11.1
01:06:24 | INFO    | src.training.finetune | STEP step=150 loss=1.6170 dt_sec=0.80 cum_wall_sec=11.9
01:06:24 | INFO    | src.training.finetune | STEP step=160 loss=1.5063 dt_sec=0.79 cum_wall_sec=12.6
01:06:25 | INFO    | src.training.finetune | STEP step=170 loss=1.6637 dt_sec=0.79 cum_wall_sec=13.4
01:06:26 | INFO    | src.training.finetune | STEP step=180 loss=1.1225 dt_sec=0.78 cum_wall_sec=14.2
01:06:27 | INFO    | src.training.finetune | STEP step=190 loss=1.0282 dt_sec=0.78 cum_wall_sec=15.0
01:06:27 | INFO    | src.training.finetune | STEP step=200 loss=0.9466 dt_sec=0.79 cum_wall_sec=15.8
01:06:31 | INFO    | src.training.finetune | STEP step=210 loss=0.9729 dt_sec=3.64 cum_wall_sec=19.4
01:06:32 | INFO    | src.training.finetune | STEP step=220 loss=0.9428 dt_sec=0.78 cum_wall_sec=20.2
01:06:33 | INFO    | src.training.finetune | STEP step=230 loss=1.0258 dt_sec=0.79 cum_wall_sec=21.0
01:06:34 | INFO    | src.training.finetune | STEP step=240 loss=0.9367 dt_sec=0.81 cum_wall_sec=21.8
01:06:34 | INFO    | src.training.finetune | STEP step=250 loss=0.9887 dt_sec=0.80 cum_wall_sec=22.6
01:06:35 | INFO    | src.training.finetune | STEP step=260 loss=1.0320 dt_sec=0.81 cum_wall_sec=23.4
01:06:36 | INFO    | src.training.finetune | STEP step=270 loss=0.9491 dt_sec=0.81 cum_wall_sec=24.2
01:06:37 | INFO    | src.training.finetune | STEP step=280 loss=0.7873 dt_sec=0.82 cum_wall_sec=25.0
01:06:38 | INFO    | src.training.finetune | STEP step=290 loss=0.9343 dt_sec=0.81 cum_wall_sec=25.9
01:06:38 | INFO    | src.training.finetune | STEP step=300 loss=0.8091 dt_sec=0.82 cum_wall_sec=26.7
