21:26:11 | INFO    | src.training.finetune |   [AZ mərhələsi] 2000 nümunə | 2 sinif | init=baza
21:26:12 | INFO    | src.training.finetune | Task head reset: modules=['classifier'] params=592130 (encoder='roberta' untouched)
21:26:12 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-08T21:26:12.112024+00:00 n=2000 n_classes=2
21:26:27 | INFO    | src.training.finetune | STEP step=10 loss=0.7301 dt_sec=14.47 cum_wall_sec=14.5
21:26:40 | INFO    | src.training.finetune | STEP step=20 loss=0.7079 dt_sec=13.46 cum_wall_sec=27.9
21:26:52 | INFO    | src.training.finetune | STEP step=30 loss=0.7361 dt_sec=11.44 cum_wall_sec=39.4
21:27:07 | INFO    | src.training.finetune | STEP step=40 loss=0.7397 dt_sec=15.22 cum_wall_sec=54.6
21:27:22 | INFO    | src.training.finetune | STEP step=50 loss=0.7193 dt_sec=15.17 cum_wall_sec=69.8
21:27:31 | INFO    | src.training.finetune | STEP step=60 loss=0.7214 dt_sec=8.53 cum_wall_sec=78.3
21:27:35 | INFO    | src.training.finetune | STEP step=70 loss=0.6969 dt_sec=4.82 cum_wall_sec=83.1
21:27:44 | INFO    | src.training.finetune | STEP step=80 loss=0.7087 dt_sec=8.57 cum_wall_sec=91.7
21:27:51 | INFO    | src.training.finetune | STEP step=90 loss=0.7072 dt_sec=6.83 cum_wall_sec=98.5
21:27:54 | INFO    | src.training.finetune | STEP step=100 loss=0.6847 dt_sec=3.75 cum_wall_sec=102.3
21:27:55 | INFO    | src.training.finetune | STEP step=110 loss=0.6809 dt_sec=0.64 cum_wall_sec=102.9
21:28:02 | INFO    | src.training.finetune | STEP step=120 loss=0.6490 dt_sec=7.14 cum_wall_sec=110.0
21:28:09 | INFO    | src.training.finetune | STEP step=130 loss=0.6412 dt_sec=6.55 cum_wall_sec=116.6
21:28:14 | INFO    | src.training.finetune | STEP step=140 loss=0.5749 dt_sec=5.16 cum_wall_sec=121.8
21:28:18 | INFO    | src.training.finetune | STEP step=150 loss=0.6034 dt_sec=3.72 cum_wall_sec=125.5
21:28:23 | INFO    | src.training.finetune | STEP step=160 loss=0.5699 dt_sec=5.16 cum_wall_sec=130.6
21:28:27 | INFO    | src.training.finetune | STEP step=170 loss=0.5531 dt_sec=4.01 cum_wall_sec=134.6
21:28:29 | INFO    | src.training.finetune | STEP step=180 loss=0.5866 dt_sec=2.37 cum_wall_sec=137.0
21:28:35 | INFO    | src.training.finetune | STEP step=190 loss=0.5689 dt_sec=5.45 cum_wall_sec=142.5
21:28:35 | INFO    | src.training.finetune | STEP step=200 loss=0.5049 dt_sec=0.63 cum_wall_sec=143.1
21:28:57 | INFO    | src.training.finetune | STEP step=210 loss=0.4769 dt_sec=21.68 cum_wall_sec=164.8
21:28:58 | INFO    | src.training.finetune | STEP step=220 loss=0.5283 dt_sec=0.65 cum_wall_sec=165.4
21:29:00 | INFO    | src.training.finetune | STEP step=230 loss=0.4898 dt_sec=2.31 cum_wall_sec=167.7
21:29:02 | INFO    | src.training.finetune | STEP step=240 loss=0.4764 dt_sec=2.32 cum_wall_sec=170.1
21:29:06 | INFO    | src.training.finetune | STEP step=250 loss=0.4453 dt_sec=3.49 cum_wall_sec=173.5
21:29:11 | INFO    | src.training.finetune | STEP step=260 loss=0.4382 dt_sec=5.20 cum_wall_sec=178.7
21:29:12 | INFO    | src.training.finetune | STEP step=270 loss=0.4083 dt_sec=0.65 cum_wall_sec=179.4
21:29:12 | INFO    | src.training.finetune | STEP step=280 loss=0.4112 dt_sec=0.64 cum_wall_sec=180.0
21:29:13 | INFO    | src.training.finetune | STEP step=290 loss=0.3710 dt_sec=0.64 cum_wall_sec=180.7
21:29:14 | INFO    | src.training.finetune | STEP step=300 loss=0.3804 dt_sec=0.64 cum_wall_sec=181.3
21:29:17 | INFO    | src.training.finetune | STEP step=310 loss=0.4491 dt_sec=3.73 cum_wall_sec=185.0
21:29:21 | INFO    | src.training.finetune | STEP step=320 loss=0.4065 dt_sec=3.94 cum_wall_sec=189.0
21:29:22 | INFO    | src.training.finetune | STEP step=330 loss=0.3391 dt_sec=0.64 cum_wall_sec=189.6
21:29:24 | INFO    | src.training.finetune | STEP step=340 loss=0.3067 dt_sec=2.05 cum_wall_sec=191.7
21:29:25 | INFO    | src.training.finetune | STEP step=350 loss=0.2791 dt_sec=0.64 cum_wall_sec=192.3
21:29:25 | INFO    | src.training.finetune | STEP step=360 loss=0.3200 dt_sec=0.65 cum_wall_sec=193.0
21:29:27 | INFO    | src.training.finetune | STEP step=370 loss=0.2788 dt_sec=2.05 cum_wall_sec=195.0
21:29:29 | INFO    | src.training.finetune | STEP step=380 loss=0.3126 dt_sec=2.06 cum_wall_sec=197.1
21:29:30 | INFO    | src.training.finetune | STEP step=390 loss=0.2375 dt_sec=0.64 cum_wall_sec=197.7
21:29:31 | INFO    | src.training.finetune | STEP step=400 loss=0.2474 dt_sec=0.65 cum_wall_sec=198.3
21:29:35 | INFO    | src.training.finetune | STEP step=410 loss=0.2484 dt_sec=4.78 cum_wall_sec=203.1
21:29:36 | INFO    | src.training.finetune | STEP step=420 loss=0.1746 dt_sec=0.64 cum_wall_sec=203.8
21:29:37 | INFO    | src.training.finetune | STEP step=430 loss=0.2731 dt_sec=0.63 cum_wall_sec=204.4
21:29:37 | INFO    | src.training.finetune | STEP step=440 loss=0.3680 dt_sec=0.64 cum_wall_sec=205.0
21:29:41 | INFO    | src.training.finetune | STEP step=450 loss=0.2157 dt_sec=3.96 cum_wall_sec=209.0
21:29:42 | INFO    | src.training.finetune | STEP step=460 loss=0.2207 dt_sec=0.64 cum_wall_sec=209.6
21:29:42 | INFO    | src.training.finetune | STEP step=470 loss=0.1862 dt_sec=0.64 cum_wall_sec=210.3
21:29:43 | INFO    | src.training.finetune | STEP step=480 loss=0.2670 dt_sec=0.64 cum_wall_sec=210.9
21:29:48 | INFO    | src.training.finetune | STEP step=490 loss=0.2324 dt_sec=4.93 cum_wall_sec=215.8
21:29:49 | INFO    | src.training.finetune | STEP step=500 loss=0.2176 dt_sec=0.64 cum_wall_sec=216.5
21:29:51 | INFO    | src.training.finetune | STEP step=510 loss=0.1849 dt_sec=2.34 cum_wall_sec=218.8
21:29:52 | INFO    | src.training.finetune | STEP step=520 loss=0.1826 dt_sec=0.66 cum_wall_sec=219.5
21:29:52 | INFO    | src.training.finetune | STEP step=530 loss=0.1817 dt_sec=0.65 cum_wall_sec=220.1
21:29:53 | INFO    | src.training.finetune | STEP step=540 loss=0.2434 dt_sec=0.66 cum_wall_sec=220.8
21:29:54 | INFO    | src.training.finetune | STEP step=550 loss=0.2006 dt_sec=0.66 cum_wall_sec=221.5
21:29:54 | INFO    | src.training.finetune | STEP step=560 loss=0.1335 dt_sec=0.67 cum_wall_sec=222.1
21:29:55 | INFO    | src.training.finetune | STEP step=570 loss=0.1366 dt_sec=0.65 cum_wall_sec=222.8
21:29:56 | INFO    | src.training.finetune | STEP step=580 loss=0.1388 dt_sec=0.66 cum_wall_sec=223.4
21:29:56 | INFO    | src.training.finetune | STEP step=590 loss=0.1853 dt_sec=0.65 cum_wall_sec=224.1
21:29:58 | INFO    | src.training.finetune | STEP step=600 loss=0.0887 dt_sec=2.11 cum_wall_sec=226.2
21:30:01 | INFO    | src.training.finetune | STEP step=610 loss=0.1570 dt_sec=2.94 cum_wall_sec=229.1
21:30:02 | INFO    | src.training.finetune | STEP step=620 loss=0.1896 dt_sec=0.66 cum_wall_sec=229.8
21:30:04 | INFO    | src.training.finetune | STEP step=630 loss=0.1892 dt_sec=2.33 cum_wall_sec=232.1
21:30:05 | INFO    | src.training.finetune | STEP step=640 loss=0.1122 dt_sec=0.67 cum_wall_sec=232.8
21:30:06 | INFO    | src.training.finetune | STEP step=650 loss=0.1099 dt_sec=0.66 cum_wall_sec=233.5
21:30:06 | INFO    | src.training.finetune | STEP step=660 loss=0.0934 dt_sec=0.66 cum_wall_sec=234.1
21:30:07 | INFO    | src.training.finetune | STEP step=670 loss=0.1476 dt_sec=0.66 cum_wall_sec=234.8
21:30:09 | INFO    | src.training.finetune | STEP step=680 loss=0.1932 dt_sec=2.31 cum_wall_sec=237.1
21:30:10 | INFO    | src.training.finetune | STEP step=690 loss=0.1407 dt_sec=0.66 cum_wall_sec=237.8
21:30:12 | INFO    | src.training.finetune | STEP step=700 loss=0.1065 dt_sec=2.06 cum_wall_sec=239.8
21:30:16 | INFO    | src.training.finetune | STEP step=710 loss=0.0672 dt_sec=3.69 cum_wall_sec=243.5
21:30:16 | INFO    | src.training.finetune | STEP step=720 loss=0.0274 dt_sec=0.63 cum_wall_sec=244.1
21:30:17 | INFO    | src.training.finetune | STEP step=730 loss=0.1424 dt_sec=0.64 cum_wall_sec=244.8
21:30:18 | INFO    | src.training.finetune | STEP step=740 loss=0.0358 dt_sec=0.64 cum_wall_sec=245.4
21:30:18 | INFO    | src.training.finetune | STEP step=750 loss=0.1148 dt_sec=0.65 cum_wall_sec=246.1
21:30:20 | INFO    | src.training.finetune | STEP step=760 loss=0.1346 dt_sec=2.04 cum_wall_sec=248.1
21:30:21 | INFO    | src.training.finetune | STEP step=770 loss=0.0306 dt_sec=0.64 cum_wall_sec=248.7
21:30:22 | INFO    | src.training.finetune | STEP step=780 loss=0.0581 dt_sec=0.65 cum_wall_sec=249.4
21:30:22 | INFO    | src.training.finetune | STEP step=790 loss=0.1395 dt_sec=0.63 cum_wall_sec=250.0
21:30:23 | INFO    | src.training.finetune | STEP step=800 loss=0.1178 dt_sec=0.63 cum_wall_sec=250.7
21:30:26 | INFO    | src.training.finetune | STEP step=810 loss=0.1125 dt_sec=3.33 cum_wall_sec=254.0
21:30:28 | INFO    | src.training.finetune | STEP step=820 loss=0.1255 dt_sec=2.03 cum_wall_sec=256.0
21:30:29 | INFO    | src.training.finetune | STEP step=830 loss=0.0903 dt_sec=0.64 cum_wall_sec=256.7
21:30:30 | INFO    | src.training.finetune | STEP step=840 loss=0.0697 dt_sec=0.64 cum_wall_sec=257.3
21:30:32 | INFO    | src.training.finetune | STEP step=850 loss=0.0760 dt_sec=2.27 cum_wall_sec=259.6
21:30:32 | INFO    | src.training.finetune | STEP step=860 loss=0.0863 dt_sec=0.64 cum_wall_sec=260.2
21:30:33 | INFO    | src.training.finetune | STEP step=870 loss=0.0494 dt_sec=0.64 cum_wall_sec=260.8
21:30:34 | INFO    | src.training.finetune | STEP step=880 loss=0.0444 dt_sec=0.64 cum_wall_sec=261.5
21:30:37 | INFO    | src.training.finetune | STEP step=890 loss=0.0755 dt_sec=3.76 cum_wall_sec=265.2
21:30:38 | INFO    | src.training.finetune | STEP step=900 loss=0.0448 dt_sec=0.63 cum_wall_sec=265.9
21:30:39 | INFO    | src.training.finetune | STEP step=910 loss=0.0694 dt_sec=0.64 cum_wall_sec=266.5
21:30:39 | INFO    | src.training.finetune | STEP step=920 loss=0.0661 dt_sec=0.63 cum_wall_sec=267.1
