00:52:20 | INFO    | src.training.finetune | STAGE=turkish_intermediate cache_hit=true ts=2026-09-09T00:52:20.172999+00:00 path=artifacts/tr_stage_cache/base=xlm15__tok=original__tr=scrambled__seed=13__8a84f781768ea351
00:52:20 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=TR checkpoint
00:52:20 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
00:52:20 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T00:52:20.258431+00:00 n=500 n_classes=2
00:52:23 | INFO    | src.training.finetune | STEP step=10 loss=3.1583 dt_sec=0.90 cum_wall_sec=0.9
00:52:24 | INFO    | src.training.finetune | STEP step=20 loss=1.4988 dt_sec=0.81 cum_wall_sec=1.7
00:52:24 | INFO    | src.training.finetune | STEP step=30 loss=1.2162 dt_sec=0.81 cum_wall_sec=2.5
00:52:25 | INFO    | src.training.finetune | STEP step=40 loss=1.3316 dt_sec=0.81 cum_wall_sec=3.3
00:52:26 | INFO    | src.training.finetune | STEP step=50 loss=1.0583 dt_sec=0.82 cum_wall_sec=4.1
00:52:27 | INFO    | src.training.finetune | STEP step=60 loss=1.0311 dt_sec=0.81 cum_wall_sec=5.0
00:52:28 | INFO    | src.training.finetune | STEP step=70 loss=1.1466 dt_sec=0.81 cum_wall_sec=5.8
00:52:28 | INFO    | src.training.finetune | STEP step=80 loss=1.2011 dt_sec=0.80 cum_wall_sec=6.6
00:52:29 | INFO    | src.training.finetune | STEP step=90 loss=1.0221 dt_sec=0.82 cum_wall_sec=7.4
00:52:30 | INFO    | src.training.finetune | STEP step=100 loss=1.2010 dt_sec=0.81 cum_wall_sec=8.2
00:52:31 | INFO    | src.training.finetune | STEP step=110 loss=1.1598 dt_sec=0.82 cum_wall_sec=9.0
00:52:32 | INFO    | src.training.finetune | STEP step=120 loss=1.1570 dt_sec=0.82 cum_wall_sec=9.8
00:52:32 | INFO    | src.training.finetune | STEP step=130 loss=1.1090 dt_sec=0.81 cum_wall_sec=10.6
00:52:33 | INFO    | src.training.finetune | STEP step=140 loss=1.0760 dt_sec=0.82 cum_wall_sec=11.5
00:52:34 | INFO    | src.training.finetune | STEP step=150 loss=0.8514 dt_sec=0.81 cum_wall_sec=12.3
00:52:35 | INFO    | src.training.finetune | STEP step=160 loss=1.1982 dt_sec=0.81 cum_wall_sec=13.1
00:52:36 | INFO    | src.training.finetune | STEP step=170 loss=0.9202 dt_sec=0.82 cum_wall_sec=13.9
00:52:37 | INFO    | src.training.finetune | STEP step=180 loss=0.9448 dt_sec=0.81 cum_wall_sec=14.7
00:52:37 | INFO    | src.training.finetune | STEP step=190 loss=1.6030 dt_sec=0.81 cum_wall_sec=15.5
00:52:38 | INFO    | src.training.finetune | STEP step=200 loss=1.1984 dt_sec=0.80 cum_wall_sec=16.3
00:52:42 | INFO    | src.training.finetune | STEP step=210 loss=0.7481 dt_sec=3.64 cum_wall_sec=20.0
