02:58:14 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=baza
02:58:14 | INFO    | src.training.finetune | Task head reset: modules=['classifier'] params=592130 (encoder='roberta' untouched)
02:58:14 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T02:58:14.997766+00:00 n=500 n_classes=2
02:58:16 | INFO    | src.training.finetune | STEP step=10 loss=0.6956 dt_sec=0.73 cum_wall_sec=0.7
02:58:16 | INFO    | src.training.finetune | STEP step=20 loss=0.7141 dt_sec=0.66 cum_wall_sec=1.4
02:58:17 | INFO    | src.training.finetune | STEP step=30 loss=0.7043 dt_sec=0.67 cum_wall_sec=2.1
02:58:18 | INFO    | src.training.finetune | STEP step=40 loss=0.7039 dt_sec=0.67 cum_wall_sec=2.7
02:58:18 | INFO    | src.training.finetune | STEP step=50 loss=0.6934 dt_sec=0.67 cum_wall_sec=3.4
02:58:19 | INFO    | src.training.finetune | STEP step=60 loss=0.6995 dt_sec=0.67 cum_wall_sec=4.1
02:58:20 | INFO    | src.training.finetune | STEP step=70 loss=0.6962 dt_sec=0.67 cum_wall_sec=4.7
02:58:20 | INFO    | src.training.finetune | STEP step=80 loss=0.6998 dt_sec=0.66 cum_wall_sec=5.4
02:58:21 | INFO    | src.training.finetune | STEP step=90 loss=0.6972 dt_sec=0.68 cum_wall_sec=6.1
02:58:22 | INFO    | src.training.finetune | STEP step=100 loss=0.6874 dt_sec=0.67 cum_wall_sec=6.8
02:58:22 | INFO    | src.training.finetune | STEP step=110 loss=0.6826 dt_sec=0.66 cum_wall_sec=7.4
02:58:23 | INFO    | src.training.finetune | STEP step=120 loss=0.6848 dt_sec=0.67 cum_wall_sec=8.1
02:58:24 | INFO    | src.training.finetune | STEP step=130 loss=0.6770 dt_sec=0.67 cum_wall_sec=8.8
02:58:24 | INFO    | src.training.finetune | STEP step=140 loss=0.6574 dt_sec=0.67 cum_wall_sec=9.4
02:58:25 | INFO    | src.training.finetune | STEP step=150 loss=0.6461 dt_sec=0.66 cum_wall_sec=10.1
02:58:26 | INFO    | src.training.finetune | STEP step=160 loss=0.6146 dt_sec=0.67 cum_wall_sec=10.7
02:58:26 | INFO    | src.training.finetune | STEP step=170 loss=0.5761 dt_sec=0.67 cum_wall_sec=11.4
02:58:27 | INFO    | src.training.finetune | STEP step=180 loss=0.5914 dt_sec=0.67 cum_wall_sec=12.1
02:58:28 | INFO    | src.training.finetune | STEP step=190 loss=0.6398 dt_sec=0.66 cum_wall_sec=12.8
02:58:28 | INFO    | src.training.finetune | STEP step=200 loss=0.5406 dt_sec=0.67 cum_wall_sec=13.4
02:58:31 | INFO    | src.training.finetune | STEP step=210 loss=0.5466 dt_sec=2.46 cum_wall_sec=15.9
02:58:31 | INFO    | src.training.finetune | STEP step=220 loss=0.5051 dt_sec=0.67 cum_wall_sec=16.6
02:58:32 | INFO    | src.training.finetune | STEP step=230 loss=0.4996 dt_sec=0.66 cum_wall_sec=17.2
02:58:33 | INFO    | src.training.finetune | STEP step=240 loss=0.5186 dt_sec=0.67 cum_wall_sec=17.9
02:58:33 | INFO    | src.training.finetune | STEP step=250 loss=0.3897 dt_sec=0.67 cum_wall_sec=18.6
02:58:34 | INFO    | src.training.finetune | STEP step=260 loss=0.3935 dt_sec=0.65 cum_wall_sec=19.2
02:58:35 | INFO    | src.training.finetune | STEP step=270 loss=0.3798 dt_sec=0.67 cum_wall_sec=19.9
02:58:35 | INFO    | src.training.finetune | STEP step=280 loss=0.4916 dt_sec=0.67 cum_wall_sec=20.5
02:58:36 | INFO    | src.training.finetune | STEP step=290 loss=0.3812 dt_sec=0.68 cum_wall_sec=21.2
02:58:37 | INFO    | src.training.finetune | STEP step=300 loss=0.2691 dt_sec=0.67 cum_wall_sec=21.9
02:58:37 | INFO    | src.training.finetune | STEP step=310 loss=0.2592 dt_sec=0.65 cum_wall_sec=22.5
02:58:38 | INFO    | src.training.finetune | STEP step=320 loss=0.1753 dt_sec=0.67 cum_wall_sec=23.2
02:58:39 | INFO    | src.training.finetune | STEP step=330 loss=0.1846 dt_sec=0.67 cum_wall_sec=23.9
02:58:39 | INFO    | src.training.finetune | STEP step=340 loss=0.1533 dt_sec=0.67 cum_wall_sec=24.6
02:58:40 | INFO    | src.training.finetune | STEP step=350 loss=0.1226 dt_sec=0.66 cum_wall_sec=25.2
02:58:41 | INFO    | src.training.finetune | STEP step=360 loss=0.0971 dt_sec=0.69 cum_wall_sec=25.9
02:58:42 | INFO    | src.training.finetune | STEP step=370 loss=0.2088 dt_sec=0.70 cum_wall_sec=26.6
02:58:42 | INFO    | src.training.finetune | STEP step=380 loss=0.1870 dt_sec=0.69 cum_wall_sec=27.3
02:58:43 | INFO    | src.training.finetune | STEP step=390 loss=0.0733 dt_sec=0.69 cum_wall_sec=28.0
02:58:44 | INFO    | src.training.finetune | STEP step=400 loss=0.1050 dt_sec=0.69 cum_wall_sec=28.7
02:58:46 | INFO    | src.training.finetune | STEP step=410 loss=0.0966 dt_sec=2.69 cum_wall_sec=31.3
02:58:47 | INFO    | src.training.finetune | STEP step=420 loss=0.1169 dt_sec=0.68 cum_wall_sec=32.0
02:58:48 | INFO    | src.training.finetune | STEP step=430 loss=0.1013 dt_sec=0.70 cum_wall_sec=32.7
02:58:48 | INFO    | src.training.finetune | STEP step=440 loss=0.1155 dt_sec=0.70 cum_wall_sec=33.4
02:58:49 | INFO    | src.training.finetune | STEP step=450 loss=0.1753 dt_sec=0.70 cum_wall_sec=34.1
02:58:50 | INFO    | src.training.finetune | STEP step=460 loss=0.1688 dt_sec=0.70 cum_wall_sec=34.8
02:58:50 | INFO    | src.training.finetune | STEP step=470 loss=0.0280 dt_sec=0.68 cum_wall_sec=35.5
02:58:51 | INFO    | src.training.finetune | STEP step=480 loss=0.0316 dt_sec=0.70 cum_wall_sec=36.2
02:58:52 | INFO    | src.training.finetune | STEP step=490 loss=0.0413 dt_sec=0.70 cum_wall_sec=36.9
02:58:52 | INFO    | src.training.finetune | STEP step=500 loss=0.0159 dt_sec=0.70 cum_wall_sec=37.6
02:58:53 | INFO    | src.training.finetune | STEP step=510 loss=0.0839 dt_sec=0.69 cum_wall_sec=38.3
02:58:54 | INFO    | src.training.finetune | STEP step=520 loss=0.0793 dt_sec=0.69 cum_wall_sec=39.0
02:58:55 | INFO    | src.training.finetune | STEP step=530 loss=0.0995 dt_sec=0.70 cum_wall_sec=39.7
02:58:55 | INFO    | src.training.finetune | STEP step=540 loss=0.0682 dt_sec=0.69 cum_wall_sec=40.4
02:58:56 | INFO    | src.training.finetune | STEP step=550 loss=0.1897 dt_sec=0.68 cum_wall_sec=41.0
02:58:57 | INFO    | src.training.finetune | STEP step=560 loss=0.0257 dt_sec=0.69 cum_wall_sec=41.7
02:58:57 | INFO    | src.training.finetune | STEP step=570 loss=0.0128 dt_sec=0.69 cum_wall_sec=42.4
02:58:58 | INFO    | src.training.finetune | STEP step=580 loss=0.1132 dt_sec=0.68 cum_wall_sec=43.1
02:58:59 | INFO    | src.training.finetune | STEP step=590 loss=0.0440 dt_sec=0.69 cum_wall_sec=43.8
02:58:59 | INFO    | src.training.finetune | STEP step=600 loss=0.0449 dt_sec=0.68 cum_wall_sec=44.5
02:59:02 | INFO    | src.training.finetune | STEP step=610 loss=0.0035 dt_sec=2.68 cum_wall_sec=47.2
02:59:03 | INFO    | src.training.finetune | STEP step=620 loss=0.0050 dt_sec=0.69 cum_wall_sec=47.9
02:59:03 | INFO    | src.training.finetune | STEP step=630 loss=0.0841 dt_sec=0.69 cum_wall_sec=48.5
02:59:04 | INFO    | src.training.finetune | STEP step=640 loss=0.0280 dt_sec=0.68 cum_wall_sec=49.2
02:59:05 | INFO    | src.training.finetune | STEP step=650 loss=0.0021 dt_sec=0.67 cum_wall_sec=49.9
02:59:05 | INFO    | src.training.finetune | STEP step=660 loss=0.0018 dt_sec=0.67 cum_wall_sec=50.6
02:59:06 | INFO    | src.training.finetune | STEP step=670 loss=0.0019 dt_sec=0.68 cum_wall_sec=51.2
02:59:07 | INFO    | src.training.finetune | STEP step=680 loss=0.0222 dt_sec=0.68 cum_wall_sec=51.9
02:59:07 | INFO    | src.training.finetune | STEP step=690 loss=0.0395 dt_sec=0.66 cum_wall_sec=52.6
02:59:08 | INFO    | src.training.finetune | STEP step=700 loss=0.0013 dt_sec=0.66 cum_wall_sec=53.2
02:59:09 | INFO    | src.training.finetune | STEP step=710 loss=0.0276 dt_sec=0.67 cum_wall_sec=53.9
02:59:09 | INFO    | src.training.finetune | STEP step=720 loss=0.0158 dt_sec=0.65 cum_wall_sec=54.6
02:59:10 | INFO    | src.training.finetune | STEP step=730 loss=0.0006 dt_sec=0.66 cum_wall_sec=55.2
02:59:11 | INFO    | src.training.finetune | STEP step=740 loss=0.0015 dt_sec=0.68 cum_wall_sec=55.9
02:59:11 | INFO    | src.training.finetune | STEP step=750 loss=0.0229 dt_sec=0.65 cum_wall_sec=56.5
02:59:12 | INFO    | src.training.finetune | STEP step=760 loss=0.0206 dt_sec=0.67 cum_wall_sec=57.2
02:59:13 | INFO    | src.training.finetune | STEP step=770 loss=0.0207 dt_sec=0.67 cum_wall_sec=57.9
02:59:13 | INFO    | src.training.finetune | STEP step=780 loss=0.0665 dt_sec=0.66 cum_wall_sec=58.5
02:59:14 | INFO    | src.training.finetune | STEP step=790 loss=0.0013 dt_sec=0.66 cum_wall_sec=59.2
02:59:15 | INFO    | src.training.finetune | STEP step=800 loss=0.0181 dt_sec=0.66 cum_wall_sec=59.9
02:59:17 | INFO    | src.training.finetune | STEP step=810 loss=0.0004 dt_sec=2.47 cum_wall_sec=62.3
02:59:18 | INFO    | src.training.finetune | STEP step=820 loss=0.0427 dt_sec=0.66 cum_wall_sec=63.0
02:59:19 | INFO    | src.training.finetune | STEP step=830 loss=0.0263 dt_sec=0.67 cum_wall_sec=63.7
02:59:19 | INFO    | src.training.finetune | STEP step=840 loss=0.0209 dt_sec=0.67 cum_wall_sec=64.3
02:59:20 | INFO    | src.training.finetune | STEP step=850 loss=0.0354 dt_sec=0.67 cum_wall_sec=65.0
02:59:21 | INFO    | src.training.finetune | STEP step=860 loss=0.0004 dt_sec=0.66 cum_wall_sec=65.7
02:59:21 | INFO    | src.training.finetune | STEP step=870 loss=0.0251 dt_sec=0.66 cum_wall_sec=66.3
02:59:22 | INFO    | src.training.finetune | STEP step=880 loss=0.0377 dt_sec=0.66 cum_wall_sec=67.0
02:59:23 | INFO    | src.training.finetune | STEP step=890 loss=0.0505 dt_sec=0.67 cum_wall_sec=67.7
02:59:23 | INFO    | src.training.finetune | STEP step=900 loss=0.0124 dt_sec=0.67 cum_wall_sec=68.3
02:59:24 | INFO    | src.training.finetune | STEP step=910 loss=0.0205 dt_sec=0.67 cum_wall_sec=69.0
02:59:25 | INFO    | src.training.finetune | STEP step=920 loss=0.0385 dt_sec=0.66 cum_wall_sec=69.7
02:59:25 | INFO    | src.training.finetune | STEP step=930 loss=0.0274 dt_sec=0.67 cum_wall_sec=70.3
