23:35:31 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=baza
23:35:31 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
23:35:31 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-08T23:35:31.652006+00:00 n=500 n_classes=2
23:35:33 | INFO    | src.training.finetune | STEP step=10 loss=5.7017 dt_sec=0.86 cum_wall_sec=0.9
23:35:33 | INFO    | src.training.finetune | STEP step=20 loss=4.2085 dt_sec=0.78 cum_wall_sec=1.6
23:35:34 | INFO    | src.training.finetune | STEP step=30 loss=3.0772 dt_sec=0.78 cum_wall_sec=2.4
23:35:35 | INFO    | src.training.finetune | STEP step=40 loss=3.0567 dt_sec=0.78 cum_wall_sec=3.2
23:35:36 | INFO    | src.training.finetune | STEP step=50 loss=2.3538 dt_sec=0.78 cum_wall_sec=4.0
23:35:36 | INFO    | src.training.finetune | STEP step=60 loss=2.5264 dt_sec=0.78 cum_wall_sec=4.8
23:35:37 | INFO    | src.training.finetune | STEP step=70 loss=2.4000 dt_sec=0.79 cum_wall_sec=5.5
23:35:38 | INFO    | src.training.finetune | STEP step=80 loss=2.2920 dt_sec=0.77 cum_wall_sec=6.3
23:35:39 | INFO    | src.training.finetune | STEP step=90 loss=1.7188 dt_sec=0.79 cum_wall_sec=7.1
23:35:40 | INFO    | src.training.finetune | STEP step=100 loss=1.7848 dt_sec=0.78 cum_wall_sec=7.9
23:35:40 | INFO    | src.training.finetune | STEP step=110 loss=2.0725 dt_sec=0.77 cum_wall_sec=8.7
23:35:41 | INFO    | src.training.finetune | STEP step=120 loss=2.3124 dt_sec=0.78 cum_wall_sec=9.4
23:35:42 | INFO    | src.training.finetune | STEP step=130 loss=1.9857 dt_sec=0.78 cum_wall_sec=10.2
23:35:43 | INFO    | src.training.finetune | STEP step=140 loss=1.4576 dt_sec=0.78 cum_wall_sec=11.0
23:35:43 | INFO    | src.training.finetune | STEP step=150 loss=1.5424 dt_sec=0.77 cum_wall_sec=11.8
23:35:44 | INFO    | src.training.finetune | STEP step=160 loss=1.2878 dt_sec=0.78 cum_wall_sec=12.6
23:35:45 | INFO    | src.training.finetune | STEP step=170 loss=1.2717 dt_sec=0.78 cum_wall_sec=13.3
23:35:46 | INFO    | src.training.finetune | STEP step=180 loss=1.8490 dt_sec=0.79 cum_wall_sec=14.1
23:35:47 | INFO    | src.training.finetune | STEP step=190 loss=2.1533 dt_sec=0.78 cum_wall_sec=14.9
23:35:47 | INFO    | src.training.finetune | STEP step=200 loss=2.1096 dt_sec=0.78 cum_wall_sec=15.7
