23:22:49 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=baza
23:22:49 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
23:22:49 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-08T23:22:49.943792+00:00 n=500 n_classes=2
23:22:52 | INFO    | src.training.finetune | STEP step=10 loss=3.1114 dt_sec=0.88 cum_wall_sec=0.9
23:22:53 | INFO    | src.training.finetune | STEP step=20 loss=2.9392 dt_sec=0.77 cum_wall_sec=1.7
23:22:54 | INFO    | src.training.finetune | STEP step=30 loss=1.9689 dt_sec=0.78 cum_wall_sec=2.4
23:22:55 | INFO    | src.training.finetune | STEP step=40 loss=2.1773 dt_sec=0.78 cum_wall_sec=3.2
23:22:56 | INFO    | src.training.finetune | STEP step=50 loss=1.6675 dt_sec=0.77 cum_wall_sec=4.0
23:22:56 | INFO    | src.training.finetune | STEP step=60 loss=1.6414 dt_sec=0.77 cum_wall_sec=4.7
23:22:57 | INFO    | src.training.finetune | STEP step=70 loss=1.5056 dt_sec=0.78 cum_wall_sec=5.5
23:22:58 | INFO    | src.training.finetune | STEP step=80 loss=1.3811 dt_sec=0.77 cum_wall_sec=6.3
23:22:59 | INFO    | src.training.finetune | STEP step=90 loss=1.4718 dt_sec=0.78 cum_wall_sec=7.1
23:22:59 | INFO    | src.training.finetune | STEP step=100 loss=1.6419 dt_sec=0.77 cum_wall_sec=7.8
23:23:00 | INFO    | src.training.finetune | STEP step=110 loss=1.4536 dt_sec=0.79 cum_wall_sec=8.6
23:23:01 | INFO    | src.training.finetune | STEP step=120 loss=1.2338 dt_sec=0.77 cum_wall_sec=9.4
23:23:02 | INFO    | src.training.finetune | STEP step=130 loss=1.2960 dt_sec=0.77 cum_wall_sec=10.2
23:23:02 | INFO    | src.training.finetune | STEP step=140 loss=1.0699 dt_sec=0.79 cum_wall_sec=11.0
23:23:03 | INFO    | src.training.finetune | STEP step=150 loss=1.2395 dt_sec=0.77 cum_wall_sec=11.7
23:23:04 | INFO    | src.training.finetune | STEP step=160 loss=1.0338 dt_sec=0.77 cum_wall_sec=12.5
23:23:05 | INFO    | src.training.finetune | STEP step=170 loss=1.1692 dt_sec=0.78 cum_wall_sec=13.3
