00:55:43 | INFO    | src.training.finetune | STAGE=turkish_intermediate cache_hit=true ts=2026-09-09T00:55:43.241906+00:00 path=artifacts/tr_stage_cache/base=xlm15__tok=original__tr=scrambled__seed=7__a056f9dd523e878e
00:55:43 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=TR checkpoint
00:55:43 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
00:55:43 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T00:55:43.326856+00:00 n=500 n_classes=2
00:55:46 | INFO    | src.training.finetune | STEP step=10 loss=2.4810 dt_sec=0.88 cum_wall_sec=0.9
00:55:47 | INFO    | src.training.finetune | STEP step=20 loss=1.2438 dt_sec=0.80 cum_wall_sec=1.7
00:55:47 | INFO    | src.training.finetune | STEP step=30 loss=1.0757 dt_sec=0.82 cum_wall_sec=2.5
00:55:48 | INFO    | src.training.finetune | STEP step=40 loss=1.1161 dt_sec=0.81 cum_wall_sec=3.3
00:55:49 | INFO    | src.training.finetune | STEP step=50 loss=1.2009 dt_sec=0.81 cum_wall_sec=4.1
00:55:50 | INFO    | src.training.finetune | STEP step=60 loss=1.2009 dt_sec=0.82 cum_wall_sec=4.9
00:55:51 | INFO    | src.training.finetune | STEP step=70 loss=1.1032 dt_sec=0.82 cum_wall_sec=5.7
00:55:51 | INFO    | src.training.finetune | STEP step=80 loss=1.1288 dt_sec=0.80 cum_wall_sec=6.5
00:55:52 | INFO    | src.training.finetune | STEP step=90 loss=1.3045 dt_sec=0.82 cum_wall_sec=7.4
00:55:53 | INFO    | src.training.finetune | STEP step=100 loss=1.1365 dt_sec=0.81 cum_wall_sec=8.2
00:55:54 | INFO    | src.training.finetune | STEP step=110 loss=1.2659 dt_sec=0.81 cum_wall_sec=9.0
00:55:55 | INFO    | src.training.finetune | STEP step=120 loss=1.2332 dt_sec=0.81 cum_wall_sec=9.8
