03:19:43 | INFO    | src.training.finetune | STAGE=turkish_intermediate cache_hit=true ts=2026-09-09T03:19:43.470781+00:00 path=artifacts/tr_stage_cache/base=xlmr__tok=original__tr=real__seed=1337__46183f8acfd97cbc
03:19:43 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=TR checkpoint
03:19:43 | INFO    | src.training.finetune | Task head reset: modules=['classifier'] params=592130 (encoder='roberta' untouched)
03:19:43 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T03:19:43.596343+00:00 n=500 n_classes=2
03:19:44 | INFO    | src.training.finetune | STEP step=10 loss=0.7179 dt_sec=0.74 cum_wall_sec=0.7
03:19:45 | INFO    | src.training.finetune | STEP step=20 loss=0.7035 dt_sec=0.69 cum_wall_sec=1.4
03:19:46 | INFO    | src.training.finetune | STEP step=30 loss=0.6776 dt_sec=0.70 cum_wall_sec=2.1
03:19:47 | INFO    | src.training.finetune | STEP step=40 loss=0.6390 dt_sec=0.70 cum_wall_sec=2.8
03:19:47 | INFO    | src.training.finetune | STEP step=50 loss=0.5843 dt_sec=0.68 cum_wall_sec=3.5
03:19:48 | INFO    | src.training.finetune | STEP step=60 loss=0.5590 dt_sec=0.69 cum_wall_sec=4.2
03:19:49 | INFO    | src.training.finetune | STEP step=70 loss=0.4734 dt_sec=0.69 cum_wall_sec=4.9
03:19:49 | INFO    | src.training.finetune | STEP step=80 loss=0.4304 dt_sec=0.69 cum_wall_sec=5.6
03:19:50 | INFO    | src.training.finetune | STEP step=90 loss=0.4550 dt_sec=0.70 cum_wall_sec=6.3
03:19:51 | INFO    | src.training.finetune | STEP step=100 loss=0.3513 dt_sec=0.69 cum_wall_sec=7.0
03:19:51 | INFO    | src.training.finetune | STEP step=110 loss=0.3099 dt_sec=0.70 cum_wall_sec=7.7
03:19:52 | INFO    | src.training.finetune | STEP step=120 loss=0.2995 dt_sec=0.70 cum_wall_sec=8.4
03:19:53 | INFO    | src.training.finetune | STEP step=130 loss=0.2656 dt_sec=0.68 cum_wall_sec=9.1
03:19:53 | INFO    | src.training.finetune | STEP step=140 loss=0.2728 dt_sec=0.68 cum_wall_sec=9.7
03:19:54 | INFO    | src.training.finetune | STEP step=150 loss=0.2733 dt_sec=0.69 cum_wall_sec=10.4
03:19:55 | INFO    | src.training.finetune | STEP step=160 loss=0.1775 dt_sec=0.69 cum_wall_sec=11.1
03:19:56 | INFO    | src.training.finetune | STEP step=170 loss=0.1783 dt_sec=0.69 cum_wall_sec=11.8
03:19:56 | INFO    | src.training.finetune | STEP step=180 loss=0.2089 dt_sec=0.69 cum_wall_sec=12.5
03:19:57 | INFO    | src.training.finetune | STEP step=190 loss=0.1762 dt_sec=0.70 cum_wall_sec=13.2
03:19:58 | INFO    | src.training.finetune | STEP step=200 loss=0.2547 dt_sec=0.69 cum_wall_sec=13.9
03:20:01 | INFO    | src.training.finetune | STEP step=210 loss=0.1639 dt_sec=3.17 cum_wall_sec=17.1
03:20:01 | INFO    | src.training.finetune | STEP step=220 loss=0.0915 dt_sec=0.69 cum_wall_sec=17.8
03:20:02 | INFO    | src.training.finetune | STEP step=230 loss=0.1224 dt_sec=0.70 cum_wall_sec=18.5
03:20:03 | INFO    | src.training.finetune | STEP step=240 loss=0.0906 dt_sec=0.66 cum_wall_sec=19.1
03:20:04 | INFO    | src.training.finetune | STEP step=250 loss=0.1154 dt_sec=0.67 cum_wall_sec=19.8
03:20:04 | INFO    | src.training.finetune | STEP step=260 loss=0.0955 dt_sec=0.67 cum_wall_sec=20.5
03:20:05 | INFO    | src.training.finetune | STEP step=270 loss=0.0839 dt_sec=0.67 cum_wall_sec=21.1
03:20:06 | INFO    | src.training.finetune | STEP step=280 loss=0.0945 dt_sec=0.66 cum_wall_sec=21.8
03:20:06 | INFO    | src.training.finetune | STEP step=290 loss=0.0800 dt_sec=0.68 cum_wall_sec=22.5
03:20:07 | INFO    | src.training.finetune | STEP step=300 loss=0.0654 dt_sec=0.69 cum_wall_sec=23.2
03:20:08 | INFO    | src.training.finetune | STEP step=310 loss=0.0344 dt_sec=0.67 cum_wall_sec=23.8
03:20:08 | INFO    | src.training.finetune | STEP step=320 loss=0.0902 dt_sec=0.67 cum_wall_sec=24.5
03:20:09 | INFO    | src.training.finetune | STEP step=330 loss=0.0575 dt_sec=0.67 cum_wall_sec=25.2
03:20:10 | INFO    | src.training.finetune | STEP step=340 loss=0.0343 dt_sec=0.66 cum_wall_sec=25.8
03:20:10 | INFO    | src.training.finetune | STEP step=350 loss=0.0249 dt_sec=0.67 cum_wall_sec=26.5
03:20:11 | INFO    | src.training.finetune | STEP step=360 loss=0.0483 dt_sec=0.66 cum_wall_sec=27.2
03:20:12 | INFO    | src.training.finetune | STEP step=370 loss=0.0718 dt_sec=0.67 cum_wall_sec=27.8
03:20:12 | INFO    | src.training.finetune | STEP step=380 loss=0.1123 dt_sec=0.68 cum_wall_sec=28.5
03:20:13 | INFO    | src.training.finetune | STEP step=390 loss=0.0706 dt_sec=0.66 cum_wall_sec=29.2
03:20:14 | INFO    | src.training.finetune | STEP step=400 loss=0.0665 dt_sec=0.67 cum_wall_sec=29.8
03:20:17 | INFO    | src.training.finetune | STEP step=410 loss=0.0599 dt_sec=3.24 cum_wall_sec=33.1
03:20:17 | INFO    | src.training.finetune | STEP step=420 loss=0.0718 dt_sec=0.66 cum_wall_sec=33.7
03:20:18 | INFO    | src.training.finetune | STEP step=430 loss=0.0214 dt_sec=0.67 cum_wall_sec=34.4
03:20:19 | INFO    | src.training.finetune | STEP step=440 loss=0.0238 dt_sec=0.66 cum_wall_sec=35.1
03:20:19 | INFO    | src.training.finetune | STEP step=450 loss=0.0099 dt_sec=0.67 cum_wall_sec=35.7
03:20:20 | INFO    | src.training.finetune | STEP step=460 loss=0.0937 dt_sec=0.67 cum_wall_sec=36.4
03:20:21 | INFO    | src.training.finetune | STEP step=470 loss=0.0367 dt_sec=0.66 cum_wall_sec=37.1
03:20:21 | INFO    | src.training.finetune | STEP step=480 loss=0.0771 dt_sec=0.66 cum_wall_sec=37.7
03:20:22 | INFO    | src.training.finetune | STEP step=490 loss=0.0650 dt_sec=0.68 cum_wall_sec=38.4
03:20:23 | INFO    | src.training.finetune | STEP step=500 loss=0.0940 dt_sec=0.67 cum_wall_sec=39.1
03:20:23 | INFO    | src.training.finetune | STEP step=510 loss=0.0029 dt_sec=0.66 cum_wall_sec=39.7
03:20:24 | INFO    | src.training.finetune | STEP step=520 loss=0.0250 dt_sec=0.66 cum_wall_sec=40.4
03:20:25 | INFO    | src.training.finetune | STEP step=530 loss=0.0470 dt_sec=0.67 cum_wall_sec=41.1
03:20:25 | INFO    | src.training.finetune | STEP step=540 loss=0.0703 dt_sec=0.66 cum_wall_sec=41.7
03:20:26 | INFO    | src.training.finetune | STEP step=550 loss=0.0228 dt_sec=0.68 cum_wall_sec=42.4
03:20:27 | INFO    | src.training.finetune | STEP step=560 loss=0.0078 dt_sec=0.67 cum_wall_sec=43.1
03:20:27 | INFO    | src.training.finetune | STEP step=570 loss=0.0230 dt_sec=0.67 cum_wall_sec=43.8
03:20:28 | INFO    | src.training.finetune | STEP step=580 loss=0.0010 dt_sec=0.66 cum_wall_sec=44.4
