23:57:12 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=baza
23:57:12 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
23:57:12 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-08T23:57:12.263389+00:00 n=500 n_classes=2
23:57:13 | INFO    | src.training.finetune | STEP step=10 loss=4.8339 dt_sec=0.88 cum_wall_sec=0.9
23:57:14 | INFO    | src.training.finetune | STEP step=20 loss=3.4448 dt_sec=0.78 cum_wall_sec=1.7
23:57:15 | INFO    | src.training.finetune | STEP step=30 loss=3.7310 dt_sec=0.78 cum_wall_sec=2.4
23:57:15 | INFO    | src.training.finetune | STEP step=40 loss=2.6337 dt_sec=0.78 cum_wall_sec=3.2
23:57:16 | INFO    | src.training.finetune | STEP step=50 loss=1.9668 dt_sec=0.80 cum_wall_sec=4.0
23:57:17 | INFO    | src.training.finetune | STEP step=60 loss=2.0278 dt_sec=0.78 cum_wall_sec=4.8
23:57:18 | INFO    | src.training.finetune | STEP step=70 loss=1.4584 dt_sec=0.78 cum_wall_sec=5.6
23:57:19 | INFO    | src.training.finetune | STEP step=80 loss=1.7798 dt_sec=0.78 cum_wall_sec=6.4
23:57:19 | INFO    | src.training.finetune | STEP step=90 loss=1.4792 dt_sec=0.78 cum_wall_sec=7.1
23:57:20 | INFO    | src.training.finetune | STEP step=100 loss=1.5469 dt_sec=0.78 cum_wall_sec=7.9
23:57:21 | INFO    | src.training.finetune | STEP step=110 loss=1.4150 dt_sec=0.79 cum_wall_sec=8.7
23:57:22 | INFO    | src.training.finetune | STEP step=120 loss=1.8900 dt_sec=0.78 cum_wall_sec=9.5
23:57:23 | INFO    | src.training.finetune | STEP step=130 loss=1.4988 dt_sec=0.76 cum_wall_sec=10.3
23:57:23 | INFO    | src.training.finetune | STEP step=140 loss=1.2860 dt_sec=0.78 cum_wall_sec=11.0
23:57:24 | INFO    | src.training.finetune | STEP step=150 loss=1.4254 dt_sec=0.78 cum_wall_sec=11.8
