19:59:02 | INFO    | src.training.finetune |   [AZ mərhələsi] 2000 nümunə | 2 sinif | init=baza
19:59:02 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
19:59:02 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-08T19:59:02.652235+00:00 n=2000 n_classes=2
19:59:04 | INFO    | src.training.finetune | STEP step=10 loss=3.5876 dt_sec=0.81 cum_wall_sec=0.8
19:59:04 | INFO    | src.training.finetune | STEP step=20 loss=2.8122 dt_sec=0.76 cum_wall_sec=1.6
19:59:05 | INFO    | src.training.finetune | STEP step=30 loss=2.5984 dt_sec=0.75 cum_wall_sec=2.3
19:59:06 | INFO    | src.training.finetune | STEP step=40 loss=1.7919 dt_sec=0.74 cum_wall_sec=3.1
19:59:07 | INFO    | src.training.finetune | STEP step=50 loss=1.6906 dt_sec=0.74 cum_wall_sec=3.8
19:59:07 | INFO    | src.training.finetune | STEP step=60 loss=1.6915 dt_sec=0.82 cum_wall_sec=4.6
19:59:08 | INFO    | src.training.finetune | STEP step=70 loss=1.9871 dt_sec=0.75 cum_wall_sec=5.4
19:59:09 | INFO    | src.training.finetune | STEP step=80 loss=1.6621 dt_sec=0.75 cum_wall_sec=6.1
19:59:10 | INFO    | src.training.finetune | STEP step=90 loss=1.3854 dt_sec=0.75 cum_wall_sec=6.9
19:59:10 | INFO    | src.training.finetune | STEP step=100 loss=1.4578 dt_sec=0.74 cum_wall_sec=7.6
19:59:11 | INFO    | src.training.finetune | STEP step=110 loss=1.4033 dt_sec=0.75 cum_wall_sec=8.4
19:59:12 | INFO    | src.training.finetune | STEP step=120 loss=1.3575 dt_sec=0.74 cum_wall_sec=9.1
19:59:13 | INFO    | src.training.finetune | STEP step=130 loss=1.1433 dt_sec=0.74 cum_wall_sec=9.8
19:59:13 | INFO    | src.training.finetune | STEP step=140 loss=1.2876 dt_sec=0.75 cum_wall_sec=10.6
19:59:14 | INFO    | src.training.finetune | STEP step=150 loss=1.2266 dt_sec=0.74 cum_wall_sec=11.3
19:59:15 | INFO    | src.training.finetune | STEP step=160 loss=1.3365 dt_sec=0.75 cum_wall_sec=12.1
19:59:16 | INFO    | src.training.finetune | STEP step=170 loss=1.2825 dt_sec=0.73 cum_wall_sec=12.8
19:59:16 | INFO    | src.training.finetune | STEP step=180 loss=1.3280 dt_sec=0.74 cum_wall_sec=13.5
19:59:17 | INFO    | src.training.finetune | STEP step=190 loss=1.0873 dt_sec=0.73 cum_wall_sec=14.3
19:59:18 | INFO    | src.training.finetune | STEP step=200 loss=0.8927 dt_sec=0.76 cum_wall_sec=15.0
19:59:21 | INFO    | src.training.finetune | STEP step=210 loss=0.9821 dt_sec=2.98 cum_wall_sec=18.0
19:59:22 | INFO    | src.training.finetune | STEP step=220 loss=0.8817 dt_sec=0.73 cum_wall_sec=18.7
19:59:22 | INFO    | src.training.finetune | STEP step=230 loss=0.9049 dt_sec=0.76 cum_wall_sec=19.5
19:59:23 | INFO    | src.training.finetune | STEP step=240 loss=1.0492 dt_sec=0.74 cum_wall_sec=20.2
19:59:24 | INFO    | src.training.finetune | STEP step=250 loss=1.0024 dt_sec=0.75 cum_wall_sec=21.0
19:59:25 | INFO    | src.training.finetune | STEP step=260 loss=0.9761 dt_sec=0.74 cum_wall_sec=21.7
19:59:25 | INFO    | src.training.finetune | STEP step=270 loss=0.9248 dt_sec=0.74 cum_wall_sec=22.5
19:59:26 | INFO    | src.training.finetune | STEP step=280 loss=0.9164 dt_sec=0.74 cum_wall_sec=23.2
19:59:27 | INFO    | src.training.finetune | STEP step=290 loss=0.8898 dt_sec=0.74 cum_wall_sec=24.0
19:59:28 | INFO    | src.training.finetune | STEP step=300 loss=0.8628 dt_sec=0.74 cum_wall_sec=24.7
19:59:28 | INFO    | src.training.finetune | STEP step=310 loss=0.8146 dt_sec=0.76 cum_wall_sec=25.4
19:59:29 | INFO    | src.training.finetune | STEP step=320 loss=0.8302 dt_sec=1.03 cum_wall_sec=26.5
19:59:30 | INFO    | src.training.finetune | STEP step=330 loss=0.9093 dt_sec=0.74 cum_wall_sec=27.2
19:59:31 | INFO    | src.training.finetune | STEP step=340 loss=0.8207 dt_sec=0.74 cum_wall_sec=28.0
19:59:32 | INFO    | src.training.finetune | STEP step=350 loss=0.8491 dt_sec=0.75 cum_wall_sec=28.7
19:59:32 | INFO    | src.training.finetune | STEP step=360 loss=0.8093 dt_sec=0.73 cum_wall_sec=29.4
19:59:33 | INFO    | src.training.finetune | STEP step=370 loss=1.0603 dt_sec=0.72 cum_wall_sec=30.2
19:59:34 | INFO    | src.training.finetune | STEP step=380 loss=0.8626 dt_sec=0.73 cum_wall_sec=30.9
19:59:34 | INFO    | src.training.finetune | STEP step=390 loss=0.7953 dt_sec=0.74 cum_wall_sec=31.6
19:59:35 | INFO    | src.training.finetune | STEP step=400 loss=0.7550 dt_sec=0.75 cum_wall_sec=32.4
19:59:38 | INFO    | src.training.finetune | STEP step=410 loss=0.7917 dt_sec=3.10 cum_wall_sec=35.5
19:59:39 | INFO    | src.training.finetune | STEP step=420 loss=0.7369 dt_sec=0.73 cum_wall_sec=36.2
19:59:40 | INFO    | src.training.finetune | STEP step=430 loss=0.8507 dt_sec=0.72 cum_wall_sec=36.9
19:59:41 | INFO    | src.training.finetune | STEP step=440 loss=0.8120 dt_sec=0.73 cum_wall_sec=37.7
19:59:41 | INFO    | src.training.finetune | STEP step=450 loss=0.7768 dt_sec=0.74 cum_wall_sec=38.4
19:59:42 | INFO    | src.training.finetune | STEP step=460 loss=0.7517 dt_sec=0.73 cum_wall_sec=39.1
19:59:43 | INFO    | src.training.finetune | STEP step=470 loss=0.8376 dt_sec=0.74 cum_wall_sec=39.9
19:59:43 | INFO    | src.training.finetune | STEP step=480 loss=0.9004 dt_sec=0.74 cum_wall_sec=40.6
19:59:44 | INFO    | src.training.finetune | STEP step=490 loss=0.9013 dt_sec=0.73 cum_wall_sec=41.4
19:59:45 | INFO    | src.training.finetune | STEP step=500 loss=0.8611 dt_sec=0.73 cum_wall_sec=42.1
19:59:46 | INFO    | src.training.finetune | STEP step=510 loss=0.7689 dt_sec=0.73 cum_wall_sec=42.8
19:59:46 | INFO    | src.training.finetune | STEP step=520 loss=0.7759 dt_sec=0.74 cum_wall_sec=43.6
19:59:47 | INFO    | src.training.finetune | STEP step=530 loss=0.7997 dt_sec=0.74 cum_wall_sec=44.3
19:59:48 | INFO    | src.training.finetune | STEP step=540 loss=0.9226 dt_sec=0.74 cum_wall_sec=45.0
19:59:49 | INFO    | src.training.finetune | STEP step=550 loss=0.7324 dt_sec=0.75 cum_wall_sec=45.8
19:59:49 | INFO    | src.training.finetune | STEP step=560 loss=0.7880 dt_sec=0.73 cum_wall_sec=46.5
19:59:50 | INFO    | src.training.finetune | STEP step=570 loss=0.7779 dt_sec=0.74 cum_wall_sec=47.3
19:59:51 | INFO    | src.training.finetune | STEP step=580 loss=0.7593 dt_sec=0.74 cum_wall_sec=48.0
19:59:52 | INFO    | src.training.finetune | STEP step=590 loss=0.7522 dt_sec=0.75 cum_wall_sec=48.7
19:59:52 | INFO    | src.training.finetune | STEP step=600 loss=0.7826 dt_sec=0.74 cum_wall_sec=49.5
19:59:56 | INFO    | src.training.finetune | STEP step=610 loss=0.7773 dt_sec=3.25 cum_wall_sec=52.7
19:59:56 | INFO    | src.training.finetune | STEP step=620 loss=0.7126 dt_sec=0.75 cum_wall_sec=53.5
19:59:57 | INFO    | src.training.finetune | STEP step=630 loss=0.7272 dt_sec=0.73 cum_wall_sec=54.2
19:59:58 | INFO    | src.training.finetune | STEP step=640 loss=0.7357 dt_sec=0.75 cum_wall_sec=55.0
19:59:59 | INFO    | src.training.finetune | STEP step=650 loss=0.7034 dt_sec=0.74 cum_wall_sec=55.7
19:59:59 | INFO    | src.training.finetune | STEP step=660 loss=0.7453 dt_sec=0.74 cum_wall_sec=56.4
20:00:00 | INFO    | src.training.finetune | STEP step=670 loss=0.7427 dt_sec=0.75 cum_wall_sec=57.2
20:00:01 | INFO    | src.training.finetune | STEP step=680 loss=0.7859 dt_sec=0.73 cum_wall_sec=57.9
20:00:01 | INFO    | src.training.finetune | STEP step=690 loss=0.7701 dt_sec=0.73 cum_wall_sec=58.6
20:00:02 | INFO    | src.training.finetune | STEP step=700 loss=0.7969 dt_sec=0.73 cum_wall_sec=59.4
20:00:03 | INFO    | src.training.finetune | STEP step=710 loss=0.7582 dt_sec=0.73 cum_wall_sec=60.1
20:00:04 | INFO    | src.training.finetune | STEP step=720 loss=0.7318 dt_sec=0.74 cum_wall_sec=60.8
20:00:04 | INFO    | src.training.finetune | STEP step=730 loss=0.7459 dt_sec=0.74 cum_wall_sec=61.6
20:00:05 | INFO    | src.training.finetune | STEP step=740 loss=0.7276 dt_sec=0.74 cum_wall_sec=62.3
20:00:06 | INFO    | src.training.finetune | STEP step=750 loss=0.7479 dt_sec=0.74 cum_wall_sec=63.1
20:00:07 | INFO    | src.training.finetune | STEP step=760 loss=0.7473 dt_sec=0.75 cum_wall_sec=63.8
20:00:07 | INFO    | src.training.finetune | STEP step=770 loss=0.7704 dt_sec=0.74 cum_wall_sec=64.6
20:00:08 | INFO    | src.training.finetune | STEP step=780 loss=0.8005 dt_sec=0.73 cum_wall_sec=65.3
20:00:09 | INFO    | src.training.finetune | STEP step=790 loss=0.8522 dt_sec=0.74 cum_wall_sec=66.0
20:00:10 | INFO    | src.training.finetune | STEP step=800 loss=0.8830 dt_sec=0.74 cum_wall_sec=66.8
20:00:13 | INFO    | src.training.finetune | STEP step=810 loss=0.7889 dt_sec=3.12 cum_wall_sec=69.9
20:00:13 | INFO    | src.training.finetune | STEP step=820 loss=0.7477 dt_sec=0.74 cum_wall_sec=70.6
20:00:14 | INFO    | src.training.finetune | STEP step=830 loss=0.7771 dt_sec=0.74 cum_wall_sec=71.4
20:00:15 | INFO    | src.training.finetune | STEP step=840 loss=0.7624 dt_sec=0.74 cum_wall_sec=72.1
20:00:16 | INFO    | src.training.finetune | STEP step=850 loss=0.7595 dt_sec=0.73 cum_wall_sec=72.8
20:00:16 | INFO    | src.training.finetune | STEP step=860 loss=0.7129 dt_sec=0.74 cum_wall_sec=73.6
20:00:17 | INFO    | src.training.finetune | STEP step=870 loss=0.7123 dt_sec=0.75 cum_wall_sec=74.3
20:00:18 | INFO    | src.training.finetune | STEP step=880 loss=0.7249 dt_sec=0.75 cum_wall_sec=75.1
20:00:19 | INFO    | src.training.finetune | STEP step=890 loss=0.7384 dt_sec=0.73 cum_wall_sec=75.8
20:00:19 | INFO    | src.training.finetune | STEP step=900 loss=0.7386 dt_sec=0.75 cum_wall_sec=76.6
20:00:20 | INFO    | src.training.finetune | STEP step=910 loss=0.7483 dt_sec=0.74 cum_wall_sec=77.3
20:00:21 | INFO    | src.training.finetune | STEP step=920 loss=0.7552 dt_sec=0.73 cum_wall_sec=78.0
20:00:22 | INFO    | src.training.finetune | STEP step=930 loss=0.7309 dt_sec=0.74 cum_wall_sec=78.8
20:00:22 | INFO    | src.training.finetune | STEP step=940 loss=0.7514 dt_sec=0.74 cum_wall_sec=79.5
20:00:23 | INFO    | src.training.finetune | STEP step=950 loss=0.7331 dt_sec=0.75 cum_wall_sec=80.3
20:00:24 | INFO    | src.training.finetune | STEP step=960 loss=0.7086 dt_sec=0.73 cum_wall_sec=81.0
20:00:25 | INFO    | src.training.finetune | STEP step=970 loss=0.7028 dt_sec=0.74 cum_wall_sec=81.7
20:00:25 | INFO    | src.training.finetune | STEP step=980 loss=0.7618 dt_sec=0.73 cum_wall_sec=82.5
20:00:26 | INFO    | src.training.finetune | STEP step=990 loss=0.8023 dt_sec=0.73 cum_wall_sec=83.2
20:00:27 | INFO    | src.training.finetune | STEP step=1000 loss=0.7720 dt_sec=0.74 cum_wall_sec=83.9
20:00:30 | INFO    | src.training.finetune | STEP step=1010 loss=0.7328 dt_sec=3.12 cum_wall_sec=87.0
20:00:31 | INFO    | src.training.finetune | STEP step=1020 loss=0.7472 dt_sec=0.75 cum_wall_sec=87.8
20:00:31 | INFO    | src.training.finetune | STEP step=1030 loss=0.7288 dt_sec=0.73 cum_wall_sec=88.5
20:00:32 | INFO    | src.training.finetune | STEP step=1040 loss=0.7181 dt_sec=0.74 cum_wall_sec=89.3
20:00:33 | INFO    | src.training.finetune | STEP step=1050 loss=0.7268 dt_sec=0.74 cum_wall_sec=90.0
20:00:34 | INFO    | src.training.finetune | STEP step=1060 loss=0.7024 dt_sec=0.73 cum_wall_sec=90.7
20:00:34 | INFO    | src.training.finetune | STEP step=1070 loss=0.7665 dt_sec=0.74 cum_wall_sec=91.5
20:00:35 | INFO    | src.training.finetune | STEP step=1080 loss=0.7563 dt_sec=0.74 cum_wall_sec=92.2
20:00:36 | INFO    | src.training.finetune | STEP step=1090 loss=0.7334 dt_sec=0.73 cum_wall_sec=92.9
20:00:37 | INFO    | src.training.finetune | STEP step=1100 loss=0.6825 dt_sec=0.74 cum_wall_sec=93.7
20:00:37 | INFO    | src.training.finetune | STEP step=1110 loss=0.7758 dt_sec=0.75 cum_wall_sec=94.4
20:00:38 | INFO    | src.training.finetune | STEP step=1120 loss=0.7925 dt_sec=0.73 cum_wall_sec=95.2
20:00:39 | INFO    | src.training.finetune | STEP step=1130 loss=0.7514 dt_sec=0.73 cum_wall_sec=95.9
20:00:39 | INFO    | src.training.finetune | STEP step=1140 loss=0.7201 dt_sec=0.73 cum_wall_sec=96.6
20:00:40 | INFO    | src.training.finetune | STEP step=1150 loss=0.7381 dt_sec=0.74 cum_wall_sec=97.4
20:00:41 | INFO    | src.training.finetune | STEP step=1160 loss=0.7383 dt_sec=0.74 cum_wall_sec=98.1
20:00:42 | INFO    | src.training.finetune | STEP step=1170 loss=0.7270 dt_sec=0.73 cum_wall_sec=98.8
20:00:42 | INFO    | src.training.finetune | STEP step=1180 loss=0.7224 dt_sec=0.73 cum_wall_sec=99.6
20:00:43 | INFO    | src.training.finetune | STEP step=1190 loss=0.7348 dt_sec=0.74 cum_wall_sec=100.3
20:00:44 | INFO    | src.training.finetune | STEP step=1200 loss=0.6976 dt_sec=0.75 cum_wall_sec=101.1
20:00:47 | INFO    | src.training.finetune | STEP step=1210 loss=0.7020 dt_sec=3.16 cum_wall_sec=104.2
20:00:48 | INFO    | src.training.finetune | STEP step=1220 loss=0.6904 dt_sec=0.73 cum_wall_sec=105.0
20:00:49 | INFO    | src.training.finetune | STEP step=1230 loss=0.7199 dt_sec=0.73 cum_wall_sec=105.7
20:00:49 | INFO    | src.training.finetune | STEP step=1240 loss=0.7216 dt_sec=0.74 cum_wall_sec=106.4
20:00:50 | INFO    | src.training.finetune | STEP step=1250 loss=0.7323 dt_sec=0.73 cum_wall_sec=107.2
20:00:51 | INFO    | src.training.finetune | STEP step=1260 loss=0.7275 dt_sec=0.73 cum_wall_sec=107.9
20:00:51 | INFO    | src.training.finetune | STEP step=1270 loss=0.7256 dt_sec=0.73 cum_wall_sec=108.6
