20:51:14 | INFO    | src.training.finetune | STAGE=turkish_intermediate cache_hit=true ts=2026-09-08T20:51:14.806113+00:00 path=artifacts/tr_stage_cache/base=xlm15__tok=original__tr=real__seed=2024__3c07367b7ef3f521
20:51:14 | INFO    | src.training.finetune |   [AZ mərhələsi] 2000 nümunə | 2 sinif | init=TR checkpoint
20:51:14 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
20:51:14 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-08T20:51:14.899944+00:00 n=2000 n_classes=2
20:51:18 | INFO    | src.training.finetune | STEP step=10 loss=1.3808 dt_sec=0.82 cum_wall_sec=0.8
20:51:19 | INFO    | src.training.finetune | STEP step=20 loss=1.1361 dt_sec=0.76 cum_wall_sec=1.6
20:51:20 | INFO    | src.training.finetune | STEP step=30 loss=1.0253 dt_sec=0.76 cum_wall_sec=2.3
20:51:20 | INFO    | src.training.finetune | STEP step=40 loss=1.0912 dt_sec=0.77 cum_wall_sec=3.1
20:51:21 | INFO    | src.training.finetune | STEP step=50 loss=1.0681 dt_sec=0.76 cum_wall_sec=3.9
20:51:22 | INFO    | src.training.finetune | STEP step=60 loss=1.1452 dt_sec=0.77 cum_wall_sec=4.6
20:51:23 | INFO    | src.training.finetune | STEP step=70 loss=1.1267 dt_sec=0.75 cum_wall_sec=5.4
20:51:23 | INFO    | src.training.finetune | STEP step=80 loss=0.9674 dt_sec=0.75 cum_wall_sec=6.1
20:51:24 | INFO    | src.training.finetune | STEP step=90 loss=0.9950 dt_sec=0.77 cum_wall_sec=6.9
20:51:25 | INFO    | src.training.finetune | STEP step=100 loss=1.0290 dt_sec=0.77 cum_wall_sec=7.7
20:51:26 | INFO    | src.training.finetune | STEP step=110 loss=1.0355 dt_sec=0.76 cum_wall_sec=8.4
20:51:26 | INFO    | src.training.finetune | STEP step=120 loss=0.9857 dt_sec=0.76 cum_wall_sec=9.2
20:51:27 | INFO    | src.training.finetune | STEP step=130 loss=0.9853 dt_sec=0.75 cum_wall_sec=9.9
20:51:28 | INFO    | src.training.finetune | STEP step=140 loss=1.0731 dt_sec=0.75 cum_wall_sec=10.7
20:51:29 | INFO    | src.training.finetune | STEP step=150 loss=0.8784 dt_sec=0.76 cum_wall_sec=11.4
20:51:29 | INFO    | src.training.finetune | STEP step=160 loss=0.9969 dt_sec=0.77 cum_wall_sec=12.2
20:51:30 | INFO    | src.training.finetune | STEP step=170 loss=1.0506 dt_sec=0.76 cum_wall_sec=13.0
20:51:31 | INFO    | src.training.finetune | STEP step=180 loss=0.9405 dt_sec=0.77 cum_wall_sec=13.7
20:51:32 | INFO    | src.training.finetune | STEP step=190 loss=1.0931 dt_sec=0.76 cum_wall_sec=14.5
20:51:32 | INFO    | src.training.finetune | STEP step=200 loss=1.0321 dt_sec=0.76 cum_wall_sec=15.3
20:51:36 | INFO    | src.training.finetune | STEP step=210 loss=0.8809 dt_sec=3.52 cum_wall_sec=18.8
20:51:37 | INFO    | src.training.finetune | STEP step=220 loss=0.9613 dt_sec=0.76 cum_wall_sec=19.5
20:51:37 | INFO    | src.training.finetune | STEP step=230 loss=0.9052 dt_sec=0.77 cum_wall_sec=20.3
20:51:38 | INFO    | src.training.finetune | STEP step=240 loss=0.9442 dt_sec=0.78 cum_wall_sec=21.1
20:51:39 | INFO    | src.training.finetune | STEP step=250 loss=0.8937 dt_sec=0.77 cum_wall_sec=21.9
20:51:40 | INFO    | src.training.finetune | STEP step=260 loss=0.9410 dt_sec=0.76 cum_wall_sec=22.6
20:51:41 | INFO    | src.training.finetune | STEP step=270 loss=0.9125 dt_sec=0.74 cum_wall_sec=23.4
20:51:41 | INFO    | src.training.finetune | STEP step=280 loss=0.9098 dt_sec=0.76 cum_wall_sec=24.1
20:51:42 | INFO    | src.training.finetune | STEP step=290 loss=0.8147 dt_sec=0.77 cum_wall_sec=24.9
20:51:43 | INFO    | src.training.finetune | STEP step=300 loss=4.4112 dt_sec=0.77 cum_wall_sec=25.7
20:51:44 | INFO    | src.training.finetune | STEP step=310 loss=3.2099 dt_sec=0.77 cum_wall_sec=26.4
20:51:44 | INFO    | src.training.finetune | STEP step=320 loss=1.2548 dt_sec=0.74 cum_wall_sec=27.2
20:51:45 | INFO    | src.training.finetune | STEP step=330 loss=1.2426 dt_sec=0.77 cum_wall_sec=28.0
20:51:46 | INFO    | src.training.finetune | STEP step=340 loss=1.6534 dt_sec=0.76 cum_wall_sec=28.7
20:51:47 | INFO    | src.training.finetune | STEP step=350 loss=0.9856 dt_sec=0.76 cum_wall_sec=29.5
20:51:47 | INFO    | src.training.finetune | STEP step=360 loss=1.1065 dt_sec=0.77 cum_wall_sec=30.3
20:51:48 | INFO    | src.training.finetune | STEP step=370 loss=1.1145 dt_sec=0.77 cum_wall_sec=31.0
20:51:49 | INFO    | src.training.finetune | STEP step=380 loss=1.0601 dt_sec=0.76 cum_wall_sec=31.8
20:51:50 | INFO    | src.training.finetune | STEP step=390 loss=0.9275 dt_sec=0.75 cum_wall_sec=32.5
20:51:50 | INFO    | src.training.finetune | STEP step=400 loss=0.9239 dt_sec=0.77 cum_wall_sec=33.3
20:51:54 | INFO    | src.training.finetune | STEP step=410 loss=0.9759 dt_sec=3.54 cum_wall_sec=36.8
20:51:55 | INFO    | src.training.finetune | STEP step=420 loss=1.1625 dt_sec=0.77 cum_wall_sec=37.6
20:51:56 | INFO    | src.training.finetune | STEP step=430 loss=0.8159 dt_sec=0.76 cum_wall_sec=38.4
20:51:56 | INFO    | src.training.finetune | STEP step=440 loss=0.8013 dt_sec=0.76 cum_wall_sec=39.1
20:51:57 | INFO    | src.training.finetune | STEP step=450 loss=0.8700 dt_sec=0.76 cum_wall_sec=39.9
20:51:58 | INFO    | src.training.finetune | STEP step=460 loss=0.9059 dt_sec=0.76 cum_wall_sec=40.6
20:51:59 | INFO    | src.training.finetune | STEP step=470 loss=1.2325 dt_sec=0.76 cum_wall_sec=41.4
20:51:59 | INFO    | src.training.finetune | STEP step=480 loss=0.8368 dt_sec=0.76 cum_wall_sec=42.2
20:52:00 | INFO    | src.training.finetune | STEP step=490 loss=0.6587 dt_sec=0.77 cum_wall_sec=42.9
20:52:01 | INFO    | src.training.finetune | STEP step=500 loss=0.8726 dt_sec=0.77 cum_wall_sec=43.7
