02:47:41 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=baza
02:47:41 | INFO    | src.training.finetune | Task head reset: modules=['classifier'] params=592130 (encoder='roberta' untouched)
02:47:41 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T02:47:41.825992+00:00 n=500 n_classes=2
02:47:42 | INFO    | src.training.finetune | STEP step=10 loss=0.7041 dt_sec=0.72 cum_wall_sec=0.7
02:47:43 | INFO    | src.training.finetune | STEP step=20 loss=0.7236 dt_sec=0.67 cum_wall_sec=1.4
02:47:44 | INFO    | src.training.finetune | STEP step=30 loss=0.7093 dt_sec=0.67 cum_wall_sec=2.1
02:47:44 | INFO    | src.training.finetune | STEP step=40 loss=0.7005 dt_sec=0.67 cum_wall_sec=2.7
02:47:45 | INFO    | src.training.finetune | STEP step=50 loss=0.6931 dt_sec=0.66 cum_wall_sec=3.4
02:47:46 | INFO    | src.training.finetune | STEP step=60 loss=0.6956 dt_sec=0.67 cum_wall_sec=4.1
02:47:46 | INFO    | src.training.finetune | STEP step=70 loss=0.6986 dt_sec=0.66 cum_wall_sec=4.7
02:47:47 | INFO    | src.training.finetune | STEP step=80 loss=0.6913 dt_sec=0.67 cum_wall_sec=5.4
02:47:48 | INFO    | src.training.finetune | STEP step=90 loss=0.6938 dt_sec=0.67 cum_wall_sec=6.1
02:47:48 | INFO    | src.training.finetune | STEP step=100 loss=0.6758 dt_sec=0.64 cum_wall_sec=6.7
02:47:49 | INFO    | src.training.finetune | STEP step=110 loss=0.6699 dt_sec=0.64 cum_wall_sec=7.3
02:47:50 | INFO    | src.training.finetune | STEP step=120 loss=0.6479 dt_sec=0.64 cum_wall_sec=8.0
02:47:50 | INFO    | src.training.finetune | STEP step=130 loss=0.6217 dt_sec=0.63 cum_wall_sec=8.6
02:47:51 | INFO    | src.training.finetune | STEP step=140 loss=0.6428 dt_sec=0.64 cum_wall_sec=9.3
02:47:53 | INFO    | src.training.finetune | STEP step=150 loss=0.5984 dt_sec=2.11 cum_wall_sec=11.4
02:47:54 | INFO    | src.training.finetune | STEP step=160 loss=0.6123 dt_sec=0.63 cum_wall_sec=12.0
