03:52:56 | INFO    | src.training.finetune | STAGE=turkish_intermediate cache_hit=true ts=2026-09-09T03:52:56.358498+00:00 path=artifacts/tr_stage_cache/base=xlmr__tok=original__tr=scrambled__seed=7__e61664c90a0280b4
03:52:56 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=TR checkpoint
03:52:56 | INFO    | src.training.finetune | Task head reset: modules=['classifier'] params=592130 (encoder='roberta' untouched)
03:52:56 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T03:52:56.484745+00:00 n=500 n_classes=2
03:52:57 | INFO    | src.training.finetune | STEP step=10 loss=0.6588 dt_sec=0.75 cum_wall_sec=0.7
03:52:58 | INFO    | src.training.finetune | STEP step=20 loss=0.6568 dt_sec=0.68 cum_wall_sec=1.4
03:52:59 | INFO    | src.training.finetune | STEP step=30 loss=0.6237 dt_sec=0.70 cum_wall_sec=2.1
03:52:59 | INFO    | src.training.finetune | STEP step=40 loss=0.5909 dt_sec=0.69 cum_wall_sec=2.8
03:53:00 | INFO    | src.training.finetune | STEP step=50 loss=0.5625 dt_sec=0.69 cum_wall_sec=3.5
03:53:01 | INFO    | src.training.finetune | STEP step=60 loss=0.5416 dt_sec=0.69 cum_wall_sec=4.2
03:53:01 | INFO    | src.training.finetune | STEP step=70 loss=0.4596 dt_sec=0.69 cum_wall_sec=4.9
03:53:02 | INFO    | src.training.finetune | STEP step=80 loss=0.4580 dt_sec=0.68 cum_wall_sec=5.6
03:53:03 | INFO    | src.training.finetune | STEP step=90 loss=0.4503 dt_sec=0.70 cum_wall_sec=6.3
03:53:04 | INFO    | src.training.finetune | STEP step=100 loss=0.3995 dt_sec=0.69 cum_wall_sec=7.0
03:53:04 | INFO    | src.training.finetune | STEP step=110 loss=0.3718 dt_sec=0.69 cum_wall_sec=7.6
03:53:05 | INFO    | src.training.finetune | STEP step=120 loss=0.3147 dt_sec=0.69 cum_wall_sec=8.3
03:53:06 | INFO    | src.training.finetune | STEP step=130 loss=0.3182 dt_sec=0.69 cum_wall_sec=9.0
03:53:06 | INFO    | src.training.finetune | STEP step=140 loss=0.2601 dt_sec=0.70 cum_wall_sec=9.7
03:53:07 | INFO    | src.training.finetune | STEP step=150 loss=0.2835 dt_sec=0.69 cum_wall_sec=10.4
03:53:08 | INFO    | src.training.finetune | STEP step=160 loss=0.2718 dt_sec=0.69 cum_wall_sec=11.1
03:53:08 | INFO    | src.training.finetune | STEP step=170 loss=0.2809 dt_sec=0.70 cum_wall_sec=11.8
03:53:09 | INFO    | src.training.finetune | STEP step=180 loss=0.1518 dt_sec=0.70 cum_wall_sec=12.5
03:53:10 | INFO    | src.training.finetune | STEP step=190 loss=0.2072 dt_sec=0.69 cum_wall_sec=13.2
03:53:10 | INFO    | src.training.finetune | STEP step=200 loss=0.2189 dt_sec=0.69 cum_wall_sec=13.9
03:53:14 | INFO    | src.training.finetune | STEP step=210 loss=0.1259 dt_sec=3.16 cum_wall_sec=17.0
03:53:14 | INFO    | src.training.finetune | STEP step=220 loss=0.1665 dt_sec=0.69 cum_wall_sec=17.7
03:53:15 | INFO    | src.training.finetune | STEP step=230 loss=0.1113 dt_sec=0.69 cum_wall_sec=18.4
03:53:16 | INFO    | src.training.finetune | STEP step=240 loss=0.1194 dt_sec=0.69 cum_wall_sec=19.1
03:53:16 | INFO    | src.training.finetune | STEP step=250 loss=0.0780 dt_sec=0.70 cum_wall_sec=19.8
03:53:17 | INFO    | src.training.finetune | STEP step=260 loss=0.1199 dt_sec=0.68 cum_wall_sec=20.5
03:53:18 | INFO    | src.training.finetune | STEP step=270 loss=0.1175 dt_sec=0.70 cum_wall_sec=21.2
03:53:18 | INFO    | src.training.finetune | STEP step=280 loss=0.0983 dt_sec=0.68 cum_wall_sec=21.9
03:53:19 | INFO    | src.training.finetune | STEP step=290 loss=0.1342 dt_sec=0.70 cum_wall_sec=22.6
03:53:20 | INFO    | src.training.finetune | STEP step=300 loss=0.1105 dt_sec=0.70 cum_wall_sec=23.3
03:53:21 | INFO    | src.training.finetune | STEP step=310 loss=0.0687 dt_sec=0.68 cum_wall_sec=24.0
03:53:21 | INFO    | src.training.finetune | STEP step=320 loss=0.1749 dt_sec=0.69 cum_wall_sec=24.6
03:53:22 | INFO    | src.training.finetune | STEP step=330 loss=0.0636 dt_sec=0.69 cum_wall_sec=25.3
03:53:23 | INFO    | src.training.finetune | STEP step=340 loss=0.0250 dt_sec=0.70 cum_wall_sec=26.0
03:53:23 | INFO    | src.training.finetune | STEP step=350 loss=0.0493 dt_sec=0.69 cum_wall_sec=26.7
03:53:24 | INFO    | src.training.finetune | STEP step=360 loss=0.0206 dt_sec=0.69 cum_wall_sec=27.4
03:53:25 | INFO    | src.training.finetune | STEP step=370 loss=0.0598 dt_sec=0.70 cum_wall_sec=28.1
03:53:25 | INFO    | src.training.finetune | STEP step=380 loss=0.0458 dt_sec=0.69 cum_wall_sec=28.8
03:53:26 | INFO    | src.training.finetune | STEP step=390 loss=0.0257 dt_sec=0.69 cum_wall_sec=29.5
03:53:27 | INFO    | src.training.finetune | STEP step=400 loss=0.0935 dt_sec=0.69 cum_wall_sec=30.2
03:53:30 | INFO    | src.training.finetune | STEP step=410 loss=0.0944 dt_sec=3.10 cum_wall_sec=33.3
03:53:31 | INFO    | src.training.finetune | STEP step=420 loss=0.0844 dt_sec=0.68 cum_wall_sec=34.0
03:53:31 | INFO    | src.training.finetune | STEP step=430 loss=0.0587 dt_sec=0.70 cum_wall_sec=34.7
03:53:32 | INFO    | src.training.finetune | STEP step=440 loss=0.0347 dt_sec=0.69 cum_wall_sec=35.4
03:53:33 | INFO    | src.training.finetune | STEP step=450 loss=0.0163 dt_sec=0.69 cum_wall_sec=36.0
03:53:33 | INFO    | src.training.finetune | STEP step=460 loss=0.0552 dt_sec=0.70 cum_wall_sec=36.7
03:53:34 | INFO    | src.training.finetune | STEP step=470 loss=0.0054 dt_sec=0.67 cum_wall_sec=37.4
03:53:35 | INFO    | src.training.finetune | STEP step=480 loss=0.0012 dt_sec=0.69 cum_wall_sec=38.1
03:53:35 | INFO    | src.training.finetune | STEP step=490 loss=0.0228 dt_sec=0.70 cum_wall_sec=38.8
03:53:36 | INFO    | src.training.finetune | STEP step=500 loss=0.0062 dt_sec=0.69 cum_wall_sec=39.5
03:53:37 | INFO    | src.training.finetune | STEP step=510 loss=0.0247 dt_sec=0.67 cum_wall_sec=40.2
03:53:37 | INFO    | src.training.finetune | STEP step=520 loss=0.0253 dt_sec=0.66 cum_wall_sec=40.8
03:53:38 | INFO    | src.training.finetune | STEP step=530 loss=0.0050 dt_sec=0.67 cum_wall_sec=41.5
