00:39:12 | INFO    | src.training.finetune | STAGE=turkish_intermediate cache_hit=true ts=2026-09-09T00:39:12.205191+00:00 path=artifacts/tr_stage_cache/base=xlm15__tok=omp__tr=real__seed=7__82d2d446e9abe6c8
00:39:12 | INFO    | src.training.finetune |   [AZ mərhələsi] 500 nümunə | 2 sinif | init=TR checkpoint
00:39:12 | INFO    | src.training.finetune | Task head reset: modules=['sequence_summary'] params=2050 (encoder='transformer' untouched)
00:39:12 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-09T00:39:12.455012+00:00 n=500 n_classes=2
00:39:13 | INFO    | src.training.finetune | STEP step=10 loss=1.4842 dt_sec=0.87 cum_wall_sec=0.9
00:39:14 | INFO    | src.training.finetune | STEP step=20 loss=1.0898 dt_sec=0.78 cum_wall_sec=1.6
00:39:15 | INFO    | src.training.finetune | STEP step=30 loss=1.0645 dt_sec=0.79 cum_wall_sec=2.4
00:39:16 | INFO    | src.training.finetune | STEP step=40 loss=1.0185 dt_sec=0.78 cum_wall_sec=3.2
00:39:16 | INFO    | src.training.finetune | STEP step=50 loss=0.9217 dt_sec=0.78 cum_wall_sec=4.0
00:39:17 | INFO    | src.training.finetune | STEP step=60 loss=1.0479 dt_sec=0.78 cum_wall_sec=4.8
00:39:18 | INFO    | src.training.finetune | STEP step=70 loss=0.9732 dt_sec=0.79 cum_wall_sec=5.6
00:39:19 | INFO    | src.training.finetune | STEP step=80 loss=1.1093 dt_sec=0.78 cum_wall_sec=6.3
00:39:20 | INFO    | src.training.finetune | STEP step=90 loss=0.9265 dt_sec=0.79 cum_wall_sec=7.1
00:39:20 | INFO    | src.training.finetune | STEP step=100 loss=1.0553 dt_sec=0.79 cum_wall_sec=7.9
00:39:21 | INFO    | src.training.finetune | STEP step=110 loss=0.9620 dt_sec=0.78 cum_wall_sec=8.7
00:39:22 | INFO    | src.training.finetune | STEP step=120 loss=0.8492 dt_sec=0.78 cum_wall_sec=9.5
00:39:23 | INFO    | src.training.finetune | STEP step=130 loss=0.8924 dt_sec=0.78 cum_wall_sec=10.3
00:39:23 | INFO    | src.training.finetune | STEP step=140 loss=0.8418 dt_sec=0.79 cum_wall_sec=11.1
00:39:24 | INFO    | src.training.finetune | STEP step=150 loss=0.7425 dt_sec=0.78 cum_wall_sec=11.8
00:39:25 | INFO    | src.training.finetune | STEP step=160 loss=0.8244 dt_sec=0.78 cum_wall_sec=12.6
00:39:26 | INFO    | src.training.finetune | STEP step=170 loss=0.7290 dt_sec=0.79 cum_wall_sec=13.4
00:39:27 | INFO    | src.training.finetune | STEP step=180 loss=0.7627 dt_sec=0.79 cum_wall_sec=14.2
00:39:27 | INFO    | src.training.finetune | STEP step=190 loss=0.8485 dt_sec=0.78 cum_wall_sec=15.0
00:39:28 | INFO    | src.training.finetune | STEP step=200 loss=0.6265 dt_sec=0.79 cum_wall_sec=15.8
00:39:31 | INFO    | src.training.finetune | STEP step=210 loss=0.3808 dt_sec=3.06 cum_wall_sec=18.8
00:39:32 | INFO    | src.training.finetune | STEP step=220 loss=0.2761 dt_sec=0.80 cum_wall_sec=19.6
00:39:33 | INFO    | src.training.finetune | STEP step=230 loss=0.2585 dt_sec=0.78 cum_wall_sec=20.4
00:39:34 | INFO    | src.training.finetune | STEP step=240 loss=0.5379 dt_sec=0.79 cum_wall_sec=21.2
00:39:34 | INFO    | src.training.finetune | STEP step=250 loss=0.1550 dt_sec=0.80 cum_wall_sec=22.0
00:39:35 | INFO    | src.training.finetune | STEP step=260 loss=0.1333 dt_sec=0.77 cum_wall_sec=22.8
00:39:36 | INFO    | src.training.finetune | STEP step=270 loss=0.4266 dt_sec=0.79 cum_wall_sec=23.5
00:39:37 | INFO    | src.training.finetune | STEP step=280 loss=0.2528 dt_sec=0.78 cum_wall_sec=24.3
00:39:38 | INFO    | src.training.finetune | STEP step=290 loss=0.1355 dt_sec=0.79 cum_wall_sec=25.1
00:39:38 | INFO    | src.training.finetune | STEP step=300 loss=0.0178 dt_sec=0.79 cum_wall_sec=25.9
00:39:39 | INFO    | src.training.finetune | STEP step=310 loss=0.0998 dt_sec=0.77 cum_wall_sec=26.7
00:39:40 | INFO    | src.training.finetune | STEP step=320 loss=0.0384 dt_sec=0.78 cum_wall_sec=27.5
00:39:41 | INFO    | src.training.finetune | STEP step=330 loss=0.1724 dt_sec=0.79 cum_wall_sec=28.2
00:39:41 | INFO    | src.training.finetune | STEP step=340 loss=0.1877 dt_sec=0.80 cum_wall_sec=29.0
00:39:42 | INFO    | src.training.finetune | STEP step=350 loss=0.0840 dt_sec=0.78 cum_wall_sec=29.8
00:39:43 | INFO    | src.training.finetune | STEP step=360 loss=0.1144 dt_sec=0.78 cum_wall_sec=30.6
00:39:44 | INFO    | src.training.finetune | STEP step=370 loss=0.0190 dt_sec=0.79 cum_wall_sec=31.4
00:39:45 | INFO    | src.training.finetune | STEP step=380 loss=0.0279 dt_sec=0.79 cum_wall_sec=32.2
00:39:45 | INFO    | src.training.finetune | STEP step=390 loss=0.0016 dt_sec=0.78 cum_wall_sec=33.0
00:39:46 | INFO    | src.training.finetune | STEP step=400 loss=0.0071 dt_sec=0.79 cum_wall_sec=33.8
00:39:49 | INFO    | src.training.finetune | STEP step=410 loss=0.0000 dt_sec=3.24 cum_wall_sec=37.0
00:39:50 | INFO    | src.training.finetune | STEP step=420 loss=0.0482 dt_sec=0.77 cum_wall_sec=37.8
00:39:51 | INFO    | src.training.finetune | STEP step=430 loss=0.0743 dt_sec=0.79 cum_wall_sec=38.6
00:39:52 | INFO    | src.training.finetune | STEP step=440 loss=0.0936 dt_sec=0.78 cum_wall_sec=39.3
00:39:53 | INFO    | src.training.finetune | STEP step=450 loss=0.0484 dt_sec=0.78 cum_wall_sec=40.1
00:39:53 | INFO    | src.training.finetune | STEP step=460 loss=0.2633 dt_sec=0.79 cum_wall_sec=40.9
00:39:54 | INFO    | src.training.finetune | STEP step=470 loss=0.3375 dt_sec=0.76 cum_wall_sec=41.7
00:39:55 | INFO    | src.training.finetune | STEP step=480 loss=0.1116 dt_sec=0.79 cum_wall_sec=42.5
00:39:56 | INFO    | src.training.finetune | STEP step=490 loss=0.0519 dt_sec=0.79 cum_wall_sec=43.2
00:39:56 | INFO    | src.training.finetune | STEP step=500 loss=0.0089 dt_sec=0.78 cum_wall_sec=44.0
00:39:57 | INFO    | src.training.finetune | STEP step=510 loss=0.0009 dt_sec=0.79 cum_wall_sec=44.8
00:39:58 | INFO    | src.training.finetune | STEP step=520 loss=0.0068 dt_sec=0.78 cum_wall_sec=45.6
00:39:59 | INFO    | src.training.finetune | STEP step=530 loss=0.0005 dt_sec=0.79 cum_wall_sec=46.4
00:40:00 | INFO    | src.training.finetune | STEP step=540 loss=0.1764 dt_sec=0.78 cum_wall_sec=47.2
00:40:00 | INFO    | src.training.finetune | STEP step=550 loss=0.0560 dt_sec=0.77 cum_wall_sec=48.0
00:40:01 | INFO    | src.training.finetune | STEP step=560 loss=0.1013 dt_sec=0.78 cum_wall_sec=48.7
00:40:02 | INFO    | src.training.finetune | STEP step=570 loss=0.0566 dt_sec=0.76 cum_wall_sec=49.5
00:40:03 | INFO    | src.training.finetune | STEP step=580 loss=0.0011 dt_sec=0.74 cum_wall_sec=50.2
00:40:03 | INFO    | src.training.finetune | STEP step=590 loss=0.0512 dt_sec=0.76 cum_wall_sec=51.0
00:40:04 | INFO    | src.training.finetune | STEP step=600 loss=0.0312 dt_sec=0.74 cum_wall_sec=51.7
00:40:07 | INFO    | src.training.finetune | STEP step=610 loss=0.0000 dt_sec=3.09 cum_wall_sec=54.8
00:40:08 | INFO    | src.training.finetune | STEP step=620 loss=0.0000 dt_sec=0.75 cum_wall_sec=55.6
00:40:09 | INFO    | src.training.finetune | STEP step=630 loss=0.0000 dt_sec=0.74 cum_wall_sec=56.3
00:40:10 | INFO    | src.training.finetune | STEP step=640 loss=0.0619 dt_sec=0.75 cum_wall_sec=57.1
00:40:10 | INFO    | src.training.finetune | STEP step=650 loss=0.0000 dt_sec=0.75 cum_wall_sec=57.8
00:40:11 | INFO    | src.training.finetune | STEP step=660 loss=0.0000 dt_sec=0.75 cum_wall_sec=58.6
00:40:12 | INFO    | src.training.finetune | STEP step=670 loss=0.0243 dt_sec=0.76 cum_wall_sec=59.3
00:40:13 | INFO    | src.training.finetune | STEP step=680 loss=0.0501 dt_sec=0.77 cum_wall_sec=60.1
00:40:13 | INFO    | src.training.finetune | STEP step=690 loss=0.1356 dt_sec=0.74 cum_wall_sec=60.8
