23:06:21 | INFO    | src.training.finetune | STAGE=turkish_intermediate cache_hit=true ts=2026-09-08T23:06:21.191188+00:00 path=artifacts/tr_stage_cache/base=xlmr__tok=original__tr=scrambled__seed=2024__306eb44af07c3141
23:06:21 | INFO    | src.training.finetune |   [AZ mərhələsi] 2000 nümunə | 2 sinif | init=TR checkpoint
23:06:21 | INFO    | src.training.finetune | Task head reset: modules=['classifier'] params=592130 (encoder='roberta' untouched)
23:06:21 | INFO    | src.training.finetune | STAGE=azerbaijani start ts=2026-09-08T23:06:21.327494+00:00 n=2000 n_classes=2
23:06:22 | INFO    | src.training.finetune | STEP step=10 loss=0.7179 dt_sec=0.74 cum_wall_sec=0.7
23:06:23 | INFO    | src.training.finetune | STEP step=20 loss=0.6810 dt_sec=0.69 cum_wall_sec=1.4
23:06:24 | INFO    | src.training.finetune | STEP step=30 loss=0.6538 dt_sec=0.68 cum_wall_sec=2.1
23:06:24 | INFO    | src.training.finetune | STEP step=40 loss=0.6263 dt_sec=0.70 cum_wall_sec=2.8
23:06:25 | INFO    | src.training.finetune | STEP step=50 loss=0.5610 dt_sec=0.69 cum_wall_sec=3.5
23:06:26 | INFO    | src.training.finetune | STEP step=60 loss=0.5336 dt_sec=0.69 cum_wall_sec=4.2
23:06:26 | INFO    | src.training.finetune | STEP step=70 loss=0.5048 dt_sec=0.68 cum_wall_sec=4.9
23:06:27 | INFO    | src.training.finetune | STEP step=80 loss=0.4815 dt_sec=0.68 cum_wall_sec=5.5
23:06:28 | INFO    | src.training.finetune | STEP step=90 loss=0.4966 dt_sec=0.69 cum_wall_sec=6.2
23:06:28 | INFO    | src.training.finetune | STEP step=100 loss=0.4803 dt_sec=0.69 cum_wall_sec=6.9
23:06:29 | INFO    | src.training.finetune | STEP step=110 loss=0.5478 dt_sec=0.68 cum_wall_sec=7.6
23:06:30 | INFO    | src.training.finetune | STEP step=120 loss=0.4861 dt_sec=0.69 cum_wall_sec=8.3
23:06:30 | INFO    | src.training.finetune | STEP step=130 loss=0.4338 dt_sec=0.68 cum_wall_sec=9.0
23:06:31 | INFO    | src.training.finetune | STEP step=140 loss=0.4161 dt_sec=0.67 cum_wall_sec=9.7
23:06:32 | INFO    | src.training.finetune | STEP step=150 loss=0.4502 dt_sec=0.68 cum_wall_sec=10.3
23:06:32 | INFO    | src.training.finetune | STEP step=160 loss=0.4799 dt_sec=0.69 cum_wall_sec=11.0
23:06:33 | INFO    | src.training.finetune | STEP step=170 loss=0.4048 dt_sec=0.69 cum_wall_sec=11.7
23:06:34 | INFO    | src.training.finetune | STEP step=180 loss=0.3808 dt_sec=0.70 cum_wall_sec=12.4
23:06:35 | INFO    | src.training.finetune | STEP step=190 loss=0.4478 dt_sec=0.69 cum_wall_sec=13.1
23:06:35 | INFO    | src.training.finetune | STEP step=200 loss=0.3196 dt_sec=0.68 cum_wall_sec=13.8
23:06:38 | INFO    | src.training.finetune | STEP step=210 loss=0.3686 dt_sec=3.06 cum_wall_sec=16.8
23:06:39 | INFO    | src.training.finetune | STEP step=220 loss=0.4064 dt_sec=0.69 cum_wall_sec=17.5
23:06:40 | INFO    | src.training.finetune | STEP step=230 loss=0.3711 dt_sec=0.69 cum_wall_sec=18.2
23:06:40 | INFO    | src.training.finetune | STEP step=240 loss=0.3431 dt_sec=0.69 cum_wall_sec=18.9
23:06:41 | INFO    | src.training.finetune | STEP step=250 loss=0.2906 dt_sec=0.69 cum_wall_sec=19.6
23:06:42 | INFO    | src.training.finetune | STEP step=260 loss=0.2963 dt_sec=0.69 cum_wall_sec=20.3
23:06:42 | INFO    | src.training.finetune | STEP step=270 loss=0.2675 dt_sec=0.68 cum_wall_sec=21.0
23:06:43 | INFO    | src.training.finetune | STEP step=280 loss=0.2412 dt_sec=0.69 cum_wall_sec=21.7
23:06:44 | INFO    | src.training.finetune | STEP step=290 loss=0.2622 dt_sec=0.70 cum_wall_sec=22.4
23:06:45 | INFO    | src.training.finetune | STEP step=300 loss=0.3586 dt_sec=0.70 cum_wall_sec=23.1
23:06:45 | INFO    | src.training.finetune | STEP step=310 loss=0.2755 dt_sec=0.69 cum_wall_sec=23.8
23:06:46 | INFO    | src.training.finetune | STEP step=320 loss=0.2127 dt_sec=0.67 cum_wall_sec=24.4
23:06:47 | INFO    | src.training.finetune | STEP step=330 loss=0.2277 dt_sec=0.73 cum_wall_sec=25.2
23:06:47 | INFO    | src.training.finetune | STEP step=340 loss=0.2119 dt_sec=0.69 cum_wall_sec=25.8
23:06:48 | INFO    | src.training.finetune | STEP step=350 loss=0.2198 dt_sec=0.69 cum_wall_sec=26.5
23:06:49 | INFO    | src.training.finetune | STEP step=360 loss=0.1779 dt_sec=0.69 cum_wall_sec=27.2
23:06:49 | INFO    | src.training.finetune | STEP step=370 loss=0.3101 dt_sec=0.69 cum_wall_sec=27.9
23:06:50 | INFO    | src.training.finetune | STEP step=380 loss=0.1986 dt_sec=0.68 cum_wall_sec=28.6
23:06:51 | INFO    | src.training.finetune | STEP step=390 loss=0.1853 dt_sec=0.68 cum_wall_sec=29.3
23:06:51 | INFO    | src.training.finetune | STEP step=400 loss=0.1386 dt_sec=0.69 cum_wall_sec=30.0
23:06:54 | INFO    | src.training.finetune | STEP step=410 loss=0.2230 dt_sec=2.98 cum_wall_sec=32.9
23:06:55 | INFO    | src.training.finetune | STEP step=420 loss=0.1652 dt_sec=0.70 cum_wall_sec=33.6
23:06:56 | INFO    | src.training.finetune | STEP step=430 loss=0.1774 dt_sec=0.68 cum_wall_sec=34.3
23:06:56 | INFO    | src.training.finetune | STEP step=440 loss=0.1565 dt_sec=0.68 cum_wall_sec=35.0
23:06:57 | INFO    | src.training.finetune | STEP step=450 loss=0.1239 dt_sec=0.69 cum_wall_sec=35.7
23:06:58 | INFO    | src.training.finetune | STEP step=460 loss=0.1955 dt_sec=0.68 cum_wall_sec=36.4
23:06:58 | INFO    | src.training.finetune | STEP step=470 loss=0.1659 dt_sec=0.68 cum_wall_sec=37.1
23:06:59 | INFO    | src.training.finetune | STEP step=480 loss=0.1453 dt_sec=0.69 cum_wall_sec=37.7
23:07:00 | INFO    | src.training.finetune | STEP step=490 loss=0.1768 dt_sec=0.69 cum_wall_sec=38.4
23:07:01 | INFO    | src.training.finetune | STEP step=500 loss=0.1858 dt_sec=0.70 cum_wall_sec=39.1
23:07:01 | INFO    | src.training.finetune | STEP step=510 loss=0.1389 dt_sec=0.68 cum_wall_sec=39.8
23:07:02 | INFO    | src.training.finetune | STEP step=520 loss=0.1016 dt_sec=0.68 cum_wall_sec=40.5
23:07:03 | INFO    | src.training.finetune | STEP step=530 loss=0.1801 dt_sec=0.69 cum_wall_sec=41.2
23:07:03 | INFO    | src.training.finetune | STEP step=540 loss=0.1785 dt_sec=0.69 cum_wall_sec=41.9
23:07:04 | INFO    | src.training.finetune | STEP step=550 loss=0.1289 dt_sec=0.69 cum_wall_sec=42.6
23:07:05 | INFO    | src.training.finetune | STEP step=560 loss=0.1103 dt_sec=0.69 cum_wall_sec=43.2
23:07:05 | INFO    | src.training.finetune | STEP step=570 loss=0.1638 dt_sec=0.68 cum_wall_sec=43.9
23:07:06 | INFO    | src.training.finetune | STEP step=580 loss=0.0855 dt_sec=0.69 cum_wall_sec=44.6
23:07:07 | INFO    | src.training.finetune | STEP step=590 loss=0.1043 dt_sec=0.69 cum_wall_sec=45.3
23:07:07 | INFO    | src.training.finetune | STEP step=600 loss=0.1800 dt_sec=0.68 cum_wall_sec=46.0
23:07:11 | INFO    | src.training.finetune | STEP step=610 loss=0.1141 dt_sec=3.20 cum_wall_sec=49.2
23:07:11 | INFO    | src.training.finetune | STEP step=620 loss=0.0954 dt_sec=0.68 cum_wall_sec=49.9
23:07:12 | INFO    | src.training.finetune | STEP step=630 loss=0.1068 dt_sec=0.69 cum_wall_sec=50.5
23:07:13 | INFO    | src.training.finetune | STEP step=640 loss=0.0921 dt_sec=0.69 cum_wall_sec=51.2
23:07:13 | INFO    | src.training.finetune | STEP step=650 loss=0.0814 dt_sec=0.69 cum_wall_sec=51.9
23:07:14 | INFO    | src.training.finetune | STEP step=660 loss=0.0951 dt_sec=0.68 cum_wall_sec=52.6
23:07:15 | INFO    | src.training.finetune | STEP step=670 loss=0.0909 dt_sec=0.69 cum_wall_sec=53.3
23:07:15 | INFO    | src.training.finetune | STEP step=680 loss=0.1337 dt_sec=0.68 cum_wall_sec=54.0
23:07:16 | INFO    | src.training.finetune | STEP step=690 loss=0.1285 dt_sec=0.69 cum_wall_sec=54.7
23:07:17 | INFO    | src.training.finetune | STEP step=700 loss=0.1046 dt_sec=0.68 cum_wall_sec=55.4
23:07:17 | INFO    | src.training.finetune | STEP step=710 loss=0.0660 dt_sec=0.70 cum_wall_sec=56.0
23:07:18 | INFO    | src.training.finetune | STEP step=720 loss=0.1226 dt_sec=0.68 cum_wall_sec=56.7
23:07:19 | INFO    | src.training.finetune | STEP step=730 loss=0.1258 dt_sec=0.69 cum_wall_sec=57.4
23:07:20 | INFO    | src.training.finetune | STEP step=740 loss=0.1078 dt_sec=0.69 cum_wall_sec=58.1
23:07:20 | INFO    | src.training.finetune | STEP step=750 loss=0.0438 dt_sec=0.69 cum_wall_sec=58.8
23:07:21 | INFO    | src.training.finetune | STEP step=760 loss=0.0440 dt_sec=0.68 cum_wall_sec=59.5
23:07:22 | INFO    | src.training.finetune | STEP step=770 loss=0.0774 dt_sec=0.69 cum_wall_sec=60.2
